,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Command.0,getBackCommand2.0,if.0,backCommand2.0,==.0,nan.0,//GEN_END: | 233-getter | 0 | 233-preInit.200,// write pre-init user code here.201,backCommand2.1,=.0,new.0,Command.1,"""OK"".0",Command.2,BACK.0,0.0,//GEN-LINE:| | 233-getter | 1 | 233-postInit.202,// write post-init user code here.203,//GEN-BEGIN:| | 233-getter | 2 |.204,return.0,backCommand2.2,code,participant_summary
0,136,getBackCommand2,40865212,1212579132711,21093520383,1,1,"(0.883586585521698, 0.14260393381118774)","(0.8792153000831604, 0.16846036911010742)",1,1,2.489166259765625,2.4128875732421875,,POINT (0.8814009428024292 0.1555321514606476),,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand2,40865212,1212579141045,21093528717,1,1,"(0.8803818821907043, 0.1604599505662918)","(0.8760432004928589, 0.1724146604537964)",1,1,2.504119873046875,2.4060211181640625,Fixation,POINT (0.8782125413417816 0.1664373055100441),,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand2,40865212,1212579216049,21093603721,1,1,"(0.29056984186172485, 0.12551294267177582)","(0.3000946044921875, 0.1700666844844818)",1,1,2.408676147460937,2.557723999023437,Fixation,POINT (0.2953322231769562 0.1477898135781288),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579224383,21093612055,1,1,"(0.29274553060531616, 0.12373161315917969)","(0.3019579350948334, 0.16835735738277435)",1,1,2.435531616210937,2.5497589111328125,Fixation,POINT (0.2973517328500748 0.146044485270977),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579232716,21093620388,1,1,"(0.28849467635154724, 0.13365532457828522)","(0.29210275411605835, 0.15975020825862885)",1,1,2.422576904296875,2.5310821533203125,Fixation,POINT (0.2902987152338028 0.146702766418457),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579241049,21093628721,1,1,"(0.2905730903148651, 0.1447361707687378)","(0.2880473732948303, 0.15963304042816162)",1,1,2.444671630859375,2.5444793701171875,Fixation,POINT (0.2893102318048477 0.1521846055984497),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579249383,21093637055,1,1,"(0.2923888862133026, 0.14450542628765106)","(0.28914758563041687, 0.16174015402793884)",1,1,2.4347686767578125,2.521469116210937,Fixation,POINT (0.2907682359218597 0.153122790157795),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579257716,21093645388,1,1,"(0.2916346490383148, 0.14892472326755524)","(0.2928690016269684, 0.17130926251411438)",1,1,2.407928466796875,2.513427734375,Fixation,POINT (0.2922518253326416 0.1601169928908348),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579266049,21093653721,1,1,"(0.2840486466884613, 0.13656949996948242)","(0.29000136256217957, 0.16487443447113037)",1,1,2.43304443359375,2.529083251953125,Fixation,POINT (0.2870250046253204 0.1507219672203064),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579274383,21093662055,1,1,"(0.2874654531478882, 0.14728902280330658)","(0.2888050675392151, 0.16911554336547852)",1,1,2.4271392822265625,2.5272216796875,Fixation,POINT (0.2881352603435516 0.1582022830843926),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579282716,21093670388,1,1,"(0.29397276043891907, 0.13956405222415924)","(0.2859039902687073, 0.1693221777677536)",1,1,2.425277709960937,2.524642944335937,Fixation,POINT (0.2899383753538132 0.1544431149959564),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579291049,21093678721,1,1,"(0.2883014976978302, 0.14079129695892334)","(0.28344830870628357, 0.16739746928215027)",1,1,2.404083251953125,2.5160064697265625,Fixation,POINT (0.2858749032020569 0.1540943831205368),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579299384,21093687055,1,1,"(0.28876298666000366, 0.14425760507583618)","(0.2942972183227539, 0.1657147854566574)",1,1,2.418548583984375,2.497100830078125,Fixation,POINT (0.2915301024913788 0.1549861952662468),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579307717,21093695388,1,1,"(0.29062342643737793, 0.13409151136875153)","(0.2921353876590729, 0.15310192108154297)",1,1,2.4571990966796875,2.52587890625,Fixation,POINT (0.2913794070482254 0.1435967162251472),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579316050,21093703721,1,1,"(0.28696706891059875, 0.1243637278676033)","(0.28355810046195984, 0.17030861973762512)",1,1,2.3912353515625,2.51513671875,Fixation,POINT (0.2852625846862793 0.1473361738026142),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579324384,21093712055,1,1,"(0.2883727550506592, 0.1427236944437027)","(0.28780779242515564, 0.16840381920337677)",1,1,2.396270751953125,2.5112457275390625,Fixation,POINT (0.2880902737379074 0.1555637568235397),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579332717,21093720388,1,1,"(0.2897748053073883, 0.14271917939186096)","(0.2946954071521759, 0.1602969914674759)",1,1,2.414337158203125,2.516586303710937,Fixation,POINT (0.2922351062297821 0.1515080854296684),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579341050,21093728721,1,1,"(0.29250529408454895, 0.12625984847545624)","(0.2858293354511261, 0.1585959494113922)",1,1,2.40997314453125,2.5028076171875,Fixation,POINT (0.2891673147678375 0.1424278989434242),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579349388,21093737059,1,1,"(0.28357869386672974, 0.1372573971748352)","(0.2836952209472656, 0.17131315171718597)",1,1,2.4161529541015625,2.48968505859375,Fixation,POINT (0.2836369574069977 0.1542852744460106),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579357721,21093745392,1,1,"(0.28208306431770325, 0.15185032784938812)","(0.2930479347705841, 0.15662747621536255)",1,1,2.3897857666015625,2.505157470703125,Fixation,POINT (0.2875654995441437 0.1542389020323753),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579366054,21093753725,1,1,"(0.2921846807003021, 0.1392766386270523)","(0.2876547873020172, 0.15680377185344696)",1,1,2.368743896484375,2.494003295898437,Fixation,POINT (0.2899197340011597 0.1480402052402496),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579374388,21093762059,1,1,"(0.28959962725639343, 0.13500450551509857)","(0.2865961492061615, 0.17111071944236755)",1,1,2.3714599609375,2.4912109375,Fixation,POINT (0.2880978882312775 0.1530576124787331),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579382721,21093770392,1,1,"(0.28116682171821594, 0.14957544207572937)","(0.28798866271972656, 0.16015949845314026)",1,1,2.3959503173828125,2.499908447265625,Fixation,POINT (0.2845777422189712 0.1548674702644348),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579391054,21093778725,1,1,"(0.2933489680290222, 0.14558352530002594)","(0.29002559185028076, 0.1652418076992035)",1,1,2.4377593994140625,2.4983673095703125,Fixation,POINT (0.2916872799396515 0.1554126664996147),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579399388,21093787059,1,1,"(0.290193110704422, 0.13716523349285126)","(0.2969890236854553, 0.1606452316045761)",1,1,2.369964599609375,2.48638916015625,Fixation,POINT (0.2935910671949387 0.1489052325487137),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579407721,21093795392,1,1,"(0.2898351848125458, 0.14476501941680908)","(0.2893889546394348, 0.15051662921905518)",1,1,2.3981475830078125,2.488388061523437,Fixation,POINT (0.2896120697259903 0.1476408243179321),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579416054,21093803725,1,1,"(0.2878352701663971, 0.12999260425567627)","(0.28537195920944214, 0.16550441086292267)",1,1,2.3955230712890625,2.494979858398437,Fixation,POINT (0.2866036146879196 0.1477485075592995),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579424388,21093812059,1,1,"(0.2851824462413788, 0.1410919427871704)","(0.2880357801914215, 0.1521565020084381)",1,1,2.3997344970703125,2.4961700439453125,Fixation,POINT (0.2866091132164002 0.1466242223978043),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579432721,21093820392,1,1,"(0.29487717151641846, 0.12806746363639832)","(0.2928244173526764, 0.16060152649879456)",1,1,2.38226318359375,2.465301513671875,Fixation,POINT (0.2938507944345474 0.1443344950675964),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579441054,21093828725,1,1,"(0.28664061427116394, 0.13272511959075928)","(0.2966884970664978, 0.16216430068016052)",1,1,2.384368896484375,2.476898193359375,Fixation,POINT (0.2916645556688309 0.1474447101354599),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579449388,21093837059,1,1,"(0.2906077802181244, 0.14697501063346863)","(0.2880220115184784, 0.16091091930866241)",1,1,2.3798980712890625,2.4684600830078125,Fixation,POINT (0.2893148958683014 0.1539429649710655),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579457721,21093845392,1,1,"(0.29023319482803345, 0.12831275165081024)","(0.2853994369506836, 0.17167948186397552)",1,1,2.352447509765625,2.47314453125,Fixation,POINT (0.2878163158893585 0.1499961167573929),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579466054,21093853725,1,1,"(0.28495728969573975, 0.1417188197374344)","(0.28117308020591736, 0.1576041281223297)",1,1,2.3766326904296875,2.4746856689453125,Fixation,POINT (0.2830651849508286 0.149661473929882),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579474393,21093862064,1,1,"(0.28719744086265564, 0.1461598426103592)","(0.28972044587135315, 0.15339362621307373)",1,1,2.377349853515625,2.459091186523437,Fixation,POINT (0.2884589433670044 0.1497767344117165),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579482726,21093870397,1,1,"(0.29607993364334106, 0.13394907116889954)","(0.2900795340538025, 0.1678106188774109)",1,1,2.36602783203125,2.4558258056640625,Fixation,POINT (0.2930797338485718 0.1508798450231552),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579491059,21093878730,1,1,"(0.29193609952926636, 0.13215042650699615)","(0.29670900106430054, 0.16204926371574402)",1,1,2.3794403076171875,2.459091186523437,Fixation,POINT (0.2943225502967834 0.1470998451113701),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579499393,21093887064,1,1,"(0.29422688484191895, 0.1494225412607193)","(0.28809648752212524, 0.14113382995128632)",1,1,2.3868865966796875,2.4361724853515625,Fixation,POINT (0.2911616861820221 0.1452781856060028),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579507726,21093895397,1,1,"(0.28670579195022583, 0.12248324602842331)","(0.28392794728279114, 0.16152441501617432)",1,1,2.381011962890625,2.4483795166015625,Fixation,POINT (0.2853168696165085 0.1420038305222988),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579516059,21093903730,1,1,"(0.2832585573196411, 0.13500437140464783)","(0.28405922651290894, 0.15421901643276215)",1,1,2.356063842773437,2.4649658203125,Fixation,POINT (0.283658891916275 0.144611693918705),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579549393,21093937064,1,1,"(0.1522204875946045, 0.1348377913236618)","(0.16970044374465942, 0.1722937971353531)",1,1,2.3258514404296875,2.43658447265625,Fixation,POINT (0.160960465669632 0.1535657942295074),,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579557726,21093945397,1,1,"(0.1483946293592453, 0.1306924968957901)","(0.15820923447608948, 0.14783811569213867)",1,1,2.316635131835937,2.43975830078125,Fixation,POINT (0.1533019319176674 0.1392653062939644),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579566062,21093953732,1,1,"(0.15169517695903778, 0.14565972983837128)","(0.1594112664461136, 0.16879744827747345)",1,1,2.314605712890625,2.4538116455078125,Fixation,POINT (0.1555532217025757 0.1572285890579224),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579574394,21093962064,1,1,"(0.14355695247650146, 0.12950971722602844)","(0.1527262181043625, 0.15756653249263763)",1,1,2.338134765625,2.450546264648437,Fixation,POINT (0.148141585290432 0.143538124859333),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579582727,21093970397,1,1,"(0.15093208849430084, 0.1393200308084488)","(0.1576014757156372, 0.15381693840026855)",1,1,2.340576171875,2.435333251953125,Fixation,POINT (0.154266782104969 0.1465684846043587),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579591060,21093978730,1,1,"(0.1506921499967575, 0.14082536101341248)","(0.16547909379005432, 0.16404001414775848)",1,1,2.324554443359375,2.4375457763671875,Fixation,POINT (0.1580856218934059 0.1524326875805855),,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579599394,21093987064,1,1,"(0.15911993384361267, 0.1338554173707962)","(0.16636572778224945, 0.15633843839168549)",1,1,2.33154296875,2.433212280273437,Fixation,POINT (0.1627428308129311 0.1450969278812408),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579607734,21093995404,1,1,"(0.15255849063396454, 0.12918823957443237)","(0.1635942906141281, 0.13879987597465515)",1,1,2.3421173095703125,2.44476318359375,Fixation,POINT (0.1580763906240463 0.1339940577745438),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579616069,21094003739,1,1,"(0.14965087175369263, 0.13966628909111023)","(0.15888915956020355, 0.1565166711807251)",1,1,2.30224609375,2.4352569580078125,Fixation,POINT (0.1542700156569481 0.1480914801359177),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579624400,21094012070,1,1,"(0.14491550624370575, 0.1444397270679474)","(0.1564667820930481, 0.16845299303531647)",1,1,2.32220458984375,2.42498779296875,Fixation,POINT (0.1506911441683769 0.1564463600516319),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579632734,21094020404,1,1,"(0.14663097262382507, 0.14428581297397614)","(0.15330317616462708, 0.1543830931186676)",1,1,2.3219146728515625,2.4161529541015625,Fixation,POINT (0.1499670743942261 0.1493344530463219),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579641067,21094028737,1,1,"(0.14371585845947266, 0.14838099479675293)","(0.1570921391248703, 0.15020862221717834)",1,1,2.3208465576171875,2.415740966796875,Fixation,POINT (0.1504039987921715 0.1492948085069656),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579649401,21094037071,1,1,"(0.1372862160205841, 0.15148447453975677)","(0.16143201291561127, 0.15473152697086334)",1,1,2.3267059326171875,2.408309936523437,Fixation,POINT (0.1493591144680977 0.1531080007553101),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579657734,21094045404,1,1,"(0.140666201710701, 0.13779911398887634)","(0.16536207497119904, 0.15884992480278015)",1,1,2.320404052734375,2.426498413085937,Fixation,POINT (0.15301413834095 0.1483245193958282),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579666067,21094053737,1,1,"(0.14180998504161835, 0.14186978340148926)","(0.15737658739089966, 0.16936442255973816)",1,1,2.323104858398437,2.4165496826171875,Fixation,POINT (0.149593286216259 0.1556171029806137),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579674401,21094062071,1,1,"(0.13473306596279144, 0.1428583711385727)","(0.15508076548576355, 0.16062700748443604)",1,1,2.308807373046875,2.400482177734375,Fixation,POINT (0.1449069157242775 0.1517426893115044),,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579682734,21094070404,1,1,"(0.13166147470474243, 0.1538715958595276)","(0.15342283248901367, 0.14792582392692566)",1,1,2.2927398681640625,2.4024810791015625,Fixation,POINT (0.142542153596878 0.1508987098932266),,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579691067,21094078737,1,1,"(0.13998518884181976, 0.14317037165164948)","(0.16137315332889557, 0.15065021812915802)",1,1,2.29803466796875,2.39263916015625,Fixation,POINT (0.1506791710853577 0.1469102948904038),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579699401,21094087071,1,1,"(0.1380906105041504, 0.13983172178268433)","(0.16305744647979736, 0.1557871550321579)",1,1,2.292343139648437,2.3816680908203125,Fixation,POINT (0.1505740284919739 0.1478094384074211),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579707734,21094095404,1,1,"(0.1372278779745102, 0.14801380038261414)","(0.15085634589195251, 0.1628561168909073)",1,1,2.305999755859375,2.410491943359375,Fixation,POINT (0.1440421119332314 0.1554349586367607),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579716067,21094103737,1,1,"(0.14284785091876984, 0.14218056201934814)","(0.1609461009502411, 0.16473054885864258)",1,1,2.285507202148437,2.392303466796875,Fixation,POINT (0.1518969759345055 0.1534555554389954),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579724400,21094112070,1,1,"(0.13398410379886627, 0.13510900735855103)","(0.14834117889404297, 0.16405387222766876)",1,1,2.3098907470703125,2.3903961181640625,Fixation,POINT (0.1411626413464546 0.1495814397931099),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579741070,21094128740,1,1,"(0.09712088853120804, 0.13898855447769165)","(0.10557606816291809, 0.15184317529201508)",1,1,2.241195678710937,2.3327789306640625,Fixation,POINT (0.1013484783470631 0.1454158648848534),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579749403,21094137073,1,1,"(0.08982778340578079, 0.135219544172287)","(0.11012768745422363, 0.1376761943101883)",1,1,2.274200439453125,2.350799560546875,Fixation,POINT (0.0999777354300022 0.1364478692412376),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579757737,21094145407,1,1,"(0.08543060719966888, 0.13466964662075043)","(0.09973707050085068, 0.1328473687171936)",1,1,2.2765045166015625,2.363800048828125,Fixation,POINT (0.0925838388502598 0.133758507668972),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579766070,21094153740,1,1,"(0.08721104264259338, 0.1406095176935196)","(0.10365565866231918, 0.14300504326820374)",1,1,2.2940216064453125,2.3645477294921875,Fixation,POINT (0.0954333506524563 0.1418072804808617),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579774403,21094162073,1,1,"(0.07854938507080078, 0.13624191284179688)","(0.09357748180627823, 0.12917494773864746)",1,1,2.242034912109375,2.329071044921875,Fixation,POINT (0.0860634334385395 0.1327084302902222),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579782737,21094170407,1,1,"(0.09053624421358109, 0.14708925783634186)","(0.10490139573812485, 0.14151357114315033)",1,1,2.2673797607421875,2.3448486328125,Fixation,POINT (0.097718819975853 0.1443014144897461),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579791070,21094178740,1,1,"(0.0928550735116005, 0.12635438144207)","(0.09550691395998001, 0.13539953529834747)",1,1,2.254257202148437,2.3538970947265625,Fixation,POINT (0.0941809937357902 0.1308769583702087),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579799403,21094187073,1,1,"(0.08238466829061508, 0.1397329866886139)","(0.10905914008617401, 0.13833315670490265)",1,1,2.269683837890625,2.3311309814453125,Fixation,POINT (0.0957219041883946 0.1390330716967583),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579807737,21094195407,1,1,"(0.0920279398560524, 0.1359475702047348)","(0.09863001853227615, 0.14918386936187744)",1,1,2.240219116210937,2.3411407470703125,Fixation,POINT (0.0953289791941643 0.1425657197833061),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579816070,21094203740,1,1,"(0.09536351263523102, 0.12480270862579346)","(0.0954570472240448, 0.1425989419221878)",1,1,2.22955322265625,2.3154296875,Fixation,POINT (0.0954102799296379 0.1337008252739906),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579824403,21094212073,1,1,"(0.08985260128974915, 0.13328884541988373)","(0.10178235173225403, 0.13895748555660248)",1,1,2.236190795898437,2.3315582275390625,Fixation,POINT (0.0958174765110016 0.1361231654882431),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579832737,21094220407,1,1,"(0.08687952905893326, 0.13129840791225433)","(0.10534550249576569, 0.15030384063720703)",1,1,2.25408935546875,2.331817626953125,Fixation,POINT (0.0961125157773495 0.1408011242747307),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579841071,21094228740,1,1,"(0.08880265057086945, 0.1319948136806488)","(0.09519874304533005, 0.14278455078601837)",1,1,2.280364990234375,2.3288726806640625,Fixation,POINT (0.0920006968080998 0.1373896822333336),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579849404,21094237073,1,1,"(0.08892391622066498, 0.14696678519248962)","(0.09936966747045517, 0.14428925514221191)",1,1,2.237060546875,2.29742431640625,Fixation,POINT (0.0941467918455601 0.1456280201673508),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579857738,21094245407,1,1,"(0.08211778104305267, 0.13105560839176178)","(0.10282497853040695, 0.1294034719467163)",1,1,2.233367919921875,2.310577392578125,Fixation,POINT (0.0924713797867298 0.130229540169239),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579866071,21094253740,1,1,"(0.07778405398130417, 0.14772070944309235)","(0.10195694863796234, 0.14116717875003815)",1,1,2.2347869873046875,2.2984619140625,Fixation,POINT (0.0898705013096333 0.1444439440965652),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579874410,21094262079,1,1,"(0.0794236809015274, 0.14893749356269836)","(0.0886935442686081, 0.14374244213104248)",1,1,2.2455291748046875,2.317489624023437,Fixation,POINT (0.0840586125850678 0.1463399678468704),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579882742,21094270411,1,1,"(0.0862388089299202, 0.14145813882350922)","(0.09584212303161621, 0.12209677696228027)",1,1,2.2436981201171875,2.3216552734375,Fixation,POINT (0.0910404659807682 0.1317774578928947),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579891075,21094278744,1,1,"(0.090632863342762, 0.1351303607225418)","(0.09989875555038452, 0.13738012313842773)",1,1,2.254486083984375,2.3313751220703125,Fixation,POINT (0.0952658094465733 0.1362552419304848),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579899408,21094287077,1,1,"(0.09342191368341446, 0.13214580714702606)","(0.09748906642198563, 0.13882975280284882)",1,1,2.25927734375,2.334747314453125,Fixation,POINT (0.0954554900527 0.1354877799749374),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579907742,21094295411,1,1,"(0.09465508162975311, 0.14551712572574615)","(0.09600777924060822, 0.15636417269706726)",1,1,2.258895874023437,2.3137969970703125,Fixation,POINT (0.0953314304351807 0.1509406492114067),,,,,1,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579916077,21094303746,1,1,"(0.08891362696886063, 0.14304201304912567)","(0.10490894317626953, 0.1588628739118576)",1,1,2.261810302734375,2.332733154296875,Fixation,POINT (0.0969112850725651 0.1509524434804916),,,,,1,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579924410,21094312079,1,1,"(0.08434122800827026, 0.14258670806884766)","(0.10587262362241745, 0.15117883682250977)",1,1,2.258819580078125,2.34100341796875,Fixation,POINT (0.0951069258153439 0.1468827724456787),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579932744,21094320413,1,1,"(0.08790843933820724, 0.12662352621555328)","(0.0936519131064415, 0.16025426983833313)",1,1,2.260009765625,2.33544921875,Fixation,POINT (0.0907801762223244 0.1434388980269432),,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579941077,21094328746,1,1,"(0.08741691708564758, 0.12479101121425629)","(0.09304127842187881, 0.1569657176733017)",1,1,2.2597198486328125,2.322784423828125,Fixation,POINT (0.0902290977537632 0.140878364443779),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212579949410,21094337079,1,1,"(0.09992624819278717, 0.1343977451324463)","(0.09432923793792725, 0.1725216507911682)",1,1,2.2435760498046875,2.29779052734375,Fixation,POINT (0.0971277430653572 0.1534596979618072),,,,,1,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212580157752,21094545420,1,1,"(0.23554135859012604, 0.1333599090576172)","(0.21958351135253906, 0.23440785706043243)",1,1,2.281829833984375,2.10040283203125,,POINT (0.2275624349713326 0.1838838830590248),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212580174421,21094562089,1,1,"(0.24044662714004517, 0.13141976296901703)","(0.2361907958984375, 0.14933261275291443)",1,1,2.237518310546875,2.2486572265625,Fixation,POINT (0.2383187115192413 0.1403761878609657),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212580182755,21094570423,1,1,"(0.23873423039913177, 0.15027402341365814)","(0.249778151512146, 0.13517598807811737)",1,1,2.264068603515625,2.351058959960937,Fixation,POINT (0.2442561909556389 0.1427250057458878),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212580191088,21094578756,1,1,"(0.24340546131134033, 0.1251739263534546)","(0.24340549111366272, 0.11774852126836777)",1,1,2.2603759765625,2.35357666015625,Fixation,POINT (0.2434054762125015 0.1214612238109112),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212580199421,21094587089,1,1,"(0.24250741302967072, 0.14134570956230164)","(0.2558245062828064, 0.12872493267059326)",1,1,2.263519287109375,2.3697509765625,Fixation,POINT (0.2491659596562386 0.1350353211164474),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212580207755,21094595423,1,1,"(0.24033790826797485, 0.1399533748626709)","(0.24232573807239532, 0.13973452150821686)",1,1,2.253143310546875,2.3355255126953125,Fixation,POINT (0.2413318231701851 0.1398439481854439),,,,,,,,,,,,,,,,,,,,,,,1,
