,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,removeSelection.0,IEntity.0,selection.0,// Assertions.200,if.0,selection.1,==.0,nan.0,String.0,msg.0,=.0,"""Argument selection' cannot be null. "".100",throw.0,new.0,IllegalArgumentException.0,msg.1,entitySel.0,remove.0,selection.2,getEntityId.0,if.1,selection.3,getType.0,equals.0,EntityType.0,MEMBER.0,memberCount.0,else.0,groupCount.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,removeSelection,40099556,1208275108776,16789511863,1,1,"(0.23337358236312866, 0.2405928522348404)","(0.22809401154518127, 0.25720682740211487)",1,1,2.47705078125,2.567855834960937,,POINT (0.230733796954155 0.2488998398184776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275117109,16789520196,1,1,"(0.23133637011051178, 0.23588207364082336)","(0.2378780096769333, 0.25761184096336365)",1,1,2.4725341796875,2.56396484375,Fixation,POINT (0.2346071898937225 0.2467469573020935),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275125442,16789528529,1,1,"(0.23790404200553894, 0.24361632764339447)","(0.2350013554096222, 0.269004762172699)",1,1,2.4994354248046875,2.55902099609375,Fixation,POINT (0.2364526987075806 0.2563105449080467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275133776,16789536863,1,1,"(0.23687881231307983, 0.24103154242038727)","(0.2395310401916504, 0.26472368836402893)",1,1,2.482086181640625,2.5516510009765625,Fixation,POINT (0.2382049262523651 0.2528776153922081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275142109,16789545196,1,1,"(0.2332349270582199, 0.2454478144645691)","(0.23513752222061157, 0.27188029885292053)",1,1,2.4759063720703125,2.5760650634765625,Fixation,POINT (0.2341862246394157 0.2586640566587448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275150442,16789553529,1,1,"(0.23266084492206573, 0.24307504296302795)","(0.23808284103870392, 0.2592678964138031)",1,1,2.49993896484375,2.571807861328125,Fixation,POINT (0.2353718429803848 0.2511714696884155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275158776,16789561863,1,1,"(0.23601986467838287, 0.23909230530261993)","(0.23477499186992645, 0.25632941722869873)",1,1,2.4952545166015625,2.5346221923828125,Fixation,POINT (0.2353974282741547 0.2477108612656593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275167117,16789570204,1,1,"(0.2375611960887909, 0.23740850389003754)","(0.2331717163324356, 0.2582593858242035)",1,1,2.4769744873046875,2.5566558837890625,Fixation,POINT (0.2353664562106132 0.2478339448571205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275175450,16789578537,1,1,"(0.23033207654953003, 0.24085944890975952)","(0.2292974889278412, 0.26171058416366577)",1,1,2.4765777587890625,2.5609130859375,Fixation,POINT (0.2298147827386856 0.2512850165367126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275183784,16789586871,1,1,"(0.2296699434518814, 0.24493105709552765)","(0.2283284217119217, 0.2623386085033417)",1,1,2.4848175048828125,2.5490264892578125,Fixation,POINT (0.2289991825819016 0.2536348327994347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275192117,16789595204,1,1,"(0.23225946724414825, 0.2428966462612152)","(0.22708021104335785, 0.2559940218925476)",1,1,2.495330810546875,2.545516967773437,Fixation,POINT (0.229669839143753 0.2494453340768814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275200450,16789603537,1,1,"(0.22953279316425323, 0.2432706356048584)","(0.22430923581123352, 0.26407942175865173)",1,1,2.4818267822265625,2.549179077148437,Fixation,POINT (0.2269210144877434 0.2536750286817551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275208784,16789611871,1,1,"(0.23263992369174957, 0.2377992421388626)","(0.2285235971212387, 0.26248064637184143)",1,1,2.4738311767578125,2.569671630859375,Fixation,POINT (0.2305817604064941 0.250139944255352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275217117,16789620204,1,1,"(0.23509541153907776, 0.2316158264875412)","(0.22680522501468658, 0.26255926489830017)",1,1,2.497055053710937,2.550888061523437,Fixation,POINT (0.2309503182768822 0.2470875456929207),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275225450,16789628537,1,1,"(0.23703467845916748, 0.24906928837299347)","(0.23182351887226105, 0.2601188123226166)",1,1,2.4758758544921875,2.5560455322265625,Fixation,POINT (0.2344290986657143 0.254594050347805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275233784,16789636871,1,1,"(0.23357419669628143, 0.24076969921588898)","(0.2284870743751526, 0.25408628582954407)",1,1,2.509140014648437,2.5680084228515625,Fixation,POINT (0.231030635535717 0.2474279925227165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275242117,16789645204,1,1,"(0.23360873758792877, 0.24654966592788696)","(0.2350100576877594, 0.2633521854877472)",1,1,2.483871459960937,2.5595703125,Fixation,POINT (0.2343093976378441 0.2549509257078171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275250450,16789653537,1,1,"(0.23590637743473053, 0.2545461654663086)","(0.23208653926849365, 0.2644060552120209)",1,1,2.473373413085937,2.5529937744140625,Fixation,POINT (0.2339964583516121 0.2594761103391647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275258784,16789661871,1,1,"(0.2368265837430954, 0.2525124251842499)","(0.2317124754190445, 0.26189178228378296)",1,1,2.4722137451171875,2.570220947265625,Fixation,POINT (0.23426952958107 0.2572021037340164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275267117,16789670204,1,1,"(0.2338070273399353, 0.24078530073165894)","(0.23260968923568726, 0.2611360549926758)",1,1,2.456573486328125,2.5338287353515625,Fixation,POINT (0.2332083582878113 0.2509606778621674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275275450,16789678537,1,1,"(0.23998750746250153, 0.23905062675476074)","(0.23061983287334442, 0.2648136019706726)",1,1,2.4691314697265625,2.5749969482421875,Fixation,POINT (0.235303670167923 0.2519321143627167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275283784,16789686871,1,1,"(0.23445762693881989, 0.2297847419977188)","(0.23525714874267578, 0.2668381631374359)",1,1,2.4664764404296875,2.567474365234375,Fixation,POINT (0.2348573878407478 0.2483114525675774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275292117,16789695204,1,1,"(0.2378593236207962, 0.23788508772850037)","(0.2328433394432068, 0.2583554983139038)",1,1,2.473251342773437,2.558074951171875,Fixation,POINT (0.2353513315320015 0.2481202930212021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275300454,16789703541,1,1,"(0.23775933682918549, 0.2451671063899994)","(0.23506082594394684, 0.2577565908432007)",1,1,2.4886932373046875,2.5518798828125,Fixation,POINT (0.2364100813865662 0.2514618486166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275308788,16789711875,1,1,"(0.24076655507087708, 0.23257037997245789)","(0.22937552630901337, 0.26156148314476013)",1,1,2.482162475585937,2.5594024658203125,Fixation,POINT (0.2350710406899452 0.247065931558609),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275317121,16789720208,1,1,"(0.2380281239748001, 0.2328975796699524)","(0.23291786015033722, 0.25737425684928894)",1,1,2.464584350585937,2.572021484375,Fixation,POINT (0.2354729920625687 0.2451359182596207),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275325454,16789728541,1,1,"(0.2415052354335785, 0.23189742863178253)","(0.2319738119840622, 0.2581421136856079)",1,1,2.492584228515625,2.5644073486328125,Fixation,POINT (0.2367395237088203 0.2450197711586952),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275333788,16789736875,1,1,"(0.23757600784301758, 0.23990993201732635)","(0.23060671985149384, 0.26384779810905457)",1,1,2.4741973876953125,2.577301025390625,Fixation,POINT (0.2340913638472557 0.2518788650631905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275342121,16789745208,1,1,"(0.23464980721473694, 0.2313774824142456)","(0.23191171884536743, 0.26158034801483154)",1,1,2.480438232421875,2.5736846923828125,Fixation,POINT (0.2332807630300522 0.2464789152145386),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275350454,16789753541,1,1,"(0.2351500689983368, 0.230459526181221)","(0.23069478571414948, 0.2716536223888397)",1,1,2.479034423828125,2.579940795898437,Fixation,POINT (0.2329224273562431 0.2510565742850304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275358788,16789761875,1,1,"(0.2386280596256256, 0.23169484734535217)","(0.23258964717388153, 0.25851792097091675)",1,1,2.473495483398437,2.5758819580078125,Fixation,POINT (0.2356088533997536 0.2451063841581345),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275367121,16789770208,1,1,"(0.2396681308746338, 0.23267194628715515)","(0.23251470923423767, 0.2689726650714874)",1,1,2.5032501220703125,2.5821685791015625,Fixation,POINT (0.2360914200544357 0.2508223056793213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275375454,16789778541,1,1,"(0.23480664193630219, 0.23090770840644836)","(0.23071441054344177, 0.26919734477996826)",1,1,2.45849609375,2.56988525390625,Fixation,POINT (0.232760526239872 0.2500525265932083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275383788,16789786875,1,1,"(0.23987916111946106, 0.2500278949737549)","(0.23243765532970428, 0.2611074149608612)",1,1,2.4958953857421875,2.568817138671875,Fixation,POINT (0.2361584082245827 0.255567654967308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275392121,16789795208,1,1,"(0.23604220151901245, 0.25148463249206543)","(0.23066137731075287, 0.2741219997406006)",1,1,2.503631591796875,2.578460693359375,Fixation,POINT (0.2333517894148827 0.262803316116333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275400454,16789803541,1,1,"(0.23920035362243652, 0.24336941540241241)","(0.23559169471263885, 0.27975061535835266)",1,1,2.475341796875,2.59906005859375,Fixation,POINT (0.2373960241675377 0.2615600153803825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275408788,16789811875,1,1,"(0.23443756997585297, 0.24898743629455566)","(0.2338675856590271, 0.2634398639202118)",1,1,2.4912567138671875,2.5911407470703125,Fixation,POINT (0.23415257781744 0.2562136501073837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275417121,16789820208,1,1,"(0.23736722767353058, 0.24667516350746155)","(0.23600351810455322, 0.2660278379917145)",1,1,2.516357421875,2.568023681640625,Fixation,POINT (0.2366853728890419 0.256351500749588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275425457,16789828544,1,1,"(0.23906905949115753, 0.2511902153491974)","(0.23729664087295532, 0.27118241786956787)",1,1,2.4909210205078125,2.5880889892578125,Fixation,POINT (0.2381828501820564 0.2611863166093826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275433791,16789836878,1,1,"(0.23754732310771942, 0.24817626178264618)","(0.23537470400333405, 0.2791685461997986)",1,1,2.488555908203125,2.588165283203125,Fixation,POINT (0.2364610135555267 0.2636724039912224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275442124,16789845211,1,1,"(0.23545661568641663, 0.2394087314605713)","(0.23539291322231293, 0.26241180300712585)",1,1,2.475738525390625,2.5713043212890625,Fixation,POINT (0.2354247644543648 0.2509102672338486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275450457,16789853544,1,1,"(0.23661154508590698, 0.23589786887168884)","(0.2367580085992813, 0.2711973488330841)",1,1,2.500106811523437,2.596435546875,Fixation,POINT (0.2366847768425942 0.2535476088523865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275458791,16789861878,1,1,"(0.24126243591308594, 0.23450727760791779)","(0.23405978083610535, 0.2671468257904053)",1,1,2.5088043212890625,2.567291259765625,Fixation,POINT (0.2376611083745956 0.2508270516991615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275467124,16789870211,1,1,"(0.23746183514595032, 0.2365943193435669)","(0.23850581049919128, 0.2686423063278198)",1,1,2.473739624023437,2.5605926513671875,Fixation,POINT (0.2379838228225708 0.2526183128356934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275475457,16789878544,1,1,"(0.23536336421966553, 0.22241756319999695)","(0.23290352523326874, 0.2706429660320282)",1,1,2.4715118408203125,2.589630126953125,Fixation,POINT (0.2341334447264671 0.2465302646160126),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275483791,16789886878,1,1,"(0.23721511662006378, 0.2274695336818695)","(0.2311834841966629, 0.2732709050178528)",1,1,2.491806030273437,2.593231201171875,Fixation,POINT (0.2341993004083633 0.2503702193498612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275492124,16789895211,1,1,"(0.23527014255523682, 0.22571994364261627)","(0.22940979897975922, 0.2768687307834625)",1,1,2.482391357421875,2.58331298828125,Fixation,POINT (0.232339970767498 0.2512943372130394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275500457,16789903544,1,1,"(0.23013603687286377, 0.234069362282753)","(0.22717176377773285, 0.277061402797699)",1,1,2.492660522460937,2.5882110595703125,Fixation,POINT (0.2286539003252983 0.255565382540226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275508791,16789911878,1,1,"(0.23872973024845123, 0.23123575747013092)","(0.22732064127922058, 0.2627367079257965)",1,1,2.488128662109375,2.5874481201171875,Fixation,POINT (0.2330251857638359 0.2469862326979637),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275517124,16789920211,1,1,"(0.23772166669368744, 0.2419699877500534)","(0.2262219786643982, 0.26995354890823364)",1,1,2.5224761962890625,2.57452392578125,Fixation,POINT (0.2319718226790428 0.2559617683291435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275525457,16789928544,1,1,"(0.23115137219429016, 0.2395263910293579)","(0.23036983609199524, 0.26631057262420654)",1,1,2.5003662109375,2.5774383544921875,Fixation,POINT (0.2307606041431427 0.2529184818267822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275533790,16789936877,1,1,"(0.23717248439788818, 0.24814751744270325)","(0.2332628071308136, 0.26870813965797424)",1,1,2.49554443359375,2.572250366210937,Fixation,POINT (0.2352176457643509 0.2584278285503388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275542124,16789945211,1,1,"(0.23356422781944275, 0.23880283534526825)","(0.23829761147499084, 0.27149340510368347)",1,1,2.522323608398437,2.586029052734375,Fixation,POINT (0.2359309196472168 0.2551481202244759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275550457,16789953544,1,1,"(0.23701003193855286, 0.24257324635982513)","(0.23598861694335938, 0.27028003334999084)",1,1,2.506317138671875,2.58331298828125,Fixation,POINT (0.2364993244409561 0.256426639854908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275558794,16789961881,1,1,"(0.2323940396308899, 0.24328258633613586)","(0.2347373515367508, 0.26946792006492615)",1,1,2.466522216796875,2.59173583984375,Fixation,POINT (0.2335656955838203 0.256375253200531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275567128,16789970215,1,1,"(0.23801645636558533, 0.24025693535804749)","(0.2352537214756012, 0.26560622453689575)",1,1,2.48565673828125,2.5845947265625,Fixation,POINT (0.2366350889205933 0.2529315799474716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275575461,16789978548,1,1,"(0.2347603738307953, 0.24335512518882751)","(0.22989967465400696, 0.2712952196598053)",1,1,2.5022125244140625,2.596832275390625,Fixation,POINT (0.2323300242424011 0.2573251724243164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275583795,16789986882,1,1,"(0.2345471829175949, 0.2377164363861084)","(0.23084129393100739, 0.2691279351711273)",1,1,2.495574951171875,2.5785369873046875,Fixation,POINT (0.2326942384243012 0.2534221857786179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275592128,16789995215,1,1,"(0.2366814762353897, 0.23938095569610596)","(0.23208336532115936, 0.2595997750759125)",1,1,2.4907379150390625,2.594818115234375,Fixation,POINT (0.2343824207782745 0.2494903653860092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275600461,16790003548,1,1,"(0.23555317521095276, 0.24129439890384674)","(0.23024298250675201, 0.26368260383605957)",1,1,2.511749267578125,2.596908569335937,Fixation,POINT (0.2328980788588524 0.2524885013699532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275608795,16790011882,1,1,"(0.23602285981178284, 0.24243858456611633)","(0.22701962292194366, 0.268569678068161)",1,1,2.495269775390625,2.5822906494140625,Fixation,POINT (0.2315212413668632 0.2555041313171387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275617128,16790020215,1,1,"(0.23453868925571442, 0.23075395822525024)","(0.22644753754138947, 0.26886576414108276)",1,1,2.48834228515625,2.5992889404296875,Fixation,POINT (0.2304931133985519 0.2498098611831665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275625461,16790028548,1,1,"(0.23514847457408905, 0.2400742918252945)","(0.22629638016223907, 0.26521778106689453)",1,1,2.4971466064453125,2.5886383056640625,Fixation,POINT (0.2307224273681641 0.2526460364460945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275633794,16790036881,1,1,"(0.23567871749401093, 0.23725278675556183)","(0.22558315098285675, 0.2671700119972229)",1,1,2.479736328125,2.596588134765625,Fixation,POINT (0.2306309342384338 0.2522113993763924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275642128,16790045215,1,1,"(0.23373574018478394, 0.22691942751407623)","(0.2261398583650589, 0.26231423020362854)",1,1,2.50311279296875,2.595672607421875,Fixation,POINT (0.2299377992749214 0.2446168288588524),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275650461,16790053548,1,1,"(0.2372525930404663, 0.2313753366470337)","(0.22425991296768188, 0.27475422620773315)",1,1,2.486907958984375,2.6140899658203125,Fixation,POINT (0.2307562530040741 0.2530647814273834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275658794,16790061881,1,1,"(0.23383250832557678, 0.23363399505615234)","(0.22618600726127625, 0.26820504665374756)",1,1,2.515777587890625,2.601348876953125,Fixation,POINT (0.2300092577934265 0.25091952085495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275667128,16790070215,1,1,"(0.24094806611537933, 0.24517597258090973)","(0.24695590138435364, 0.280659556388855)",1,1,2.4971466064453125,2.592880249023437,Fixation,POINT (0.2439519837498665 0.2629177644848824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275675461,16790078548,1,1,"(0.2540580928325653, 0.2409871220588684)","(0.2668348550796509, 0.2858409881591797)",1,1,2.5034942626953125,2.62298583984375,Fixation,POINT (0.2604464739561081 0.263414055109024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275683794,16790086881,1,1,"(0.26491397619247437, 0.24196141958236694)","(0.27846676111221313, 0.2734418213367462)",1,1,2.50311279296875,2.6156005859375,Fixation,POINT (0.2716903686523438 0.2577016204595566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275692134,16790095221,1,1,"(0.2620617747306824, 0.24667516350746155)","(0.28408148884773254, 0.2688227891921997)",1,1,2.510650634765625,2.6050262451171875,Fixation,POINT (0.2730716317892075 0.2577489763498306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275700467,16790103554,1,1,"(0.2614811956882477, 0.23223748803138733)","(0.2730374336242676, 0.27239787578582764)",1,1,2.50726318359375,2.599472045898437,Fixation,POINT (0.2672593146562576 0.2523176819086075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275708800,16790111887,1,1,"(0.25630420446395874, 0.23538878560066223)","(0.2733496129512787, 0.27518990635871887)",1,1,2.500274658203125,2.5890655517578125,Fixation,POINT (0.2648269087076187 0.2552893459796906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275717134,16790120221,1,1,"(0.2509553134441376, 0.2314021736383438)","(0.2755933403968811, 0.2767679691314697)",1,1,2.468658447265625,2.5995025634765625,Fixation,POINT (0.2632743269205093 0.2540850713849068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275725467,16790128554,1,1,"(0.251021146774292, 0.24526338279247284)","(0.2789633572101593, 0.27596914768218994)",1,1,2.5092010498046875,2.5963897705078125,Fixation,POINT (0.2649922519922256 0.2606162652373314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275733800,16790136887,1,1,"(0.25963908433914185, 0.24693310260772705)","(0.27710452675819397, 0.275530606508255)",1,1,2.4991607666015625,2.5900115966796875,Fixation,POINT (0.2683718055486679 0.261231854557991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275742134,16790145221,1,1,"(0.2603619694709778, 0.256305068731308)","(0.27985355257987976, 0.27485498785972595)",1,1,2.498764038085937,2.592681884765625,Fixation,POINT (0.2701077610254288 0.265580028295517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275750467,16790153554,1,1,"(0.2605569660663605, 0.24561621248722076)","(0.2798934876918793, 0.2717454731464386)",1,1,2.4929351806640625,2.591171264648437,Fixation,POINT (0.2702252268791199 0.2586808428168297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275758800,16790161887,1,1,"(0.2585833668708801, 0.23810437321662903)","(0.28495872020721436, 0.26959946751594543)",1,1,2.4822998046875,2.593475341796875,Fixation,POINT (0.2717710435390472 0.2538519203662872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275767134,16790170221,1,1,"(0.2546917200088501, 0.23376761376857758)","(0.2835833728313446, 0.26682940125465393)",1,1,2.50372314453125,2.588119506835937,Fixation,POINT (0.2691375464200974 0.2502985075116158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275775467,16790178554,1,1,"(0.2572890520095825, 0.25002068281173706)","(0.28342583775520325, 0.2656426429748535)",1,1,2.492095947265625,2.5995635986328125,Fixation,POINT (0.2703574448823929 0.2578316628932953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275783800,16790186887,1,1,"(0.26025280356407166, 0.24926303327083588)","(0.27862441539764404, 0.2646741271018982)",1,1,2.5067291259765625,2.616455078125,Fixation,POINT (0.2694386094808578 0.256968580186367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275792134,16790195221,1,1,"(0.25948911905288696, 0.24916911125183105)","(0.27561160922050476, 0.2607400715351105)",1,1,2.5107574462890625,2.588729858398437,Fixation,POINT (0.2675503641366959 0.2549545913934708),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275800467,16790203554,1,1,"(0.26307573914527893, 0.24039001762866974)","(0.27625006437301636, 0.2703600525856018)",1,1,2.5071258544921875,2.59307861328125,Fixation,POINT (0.2696629017591476 0.2553750351071358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275808800,16790211887,1,1,"(0.26508721709251404, 0.24527396261692047)","(0.2764160633087158, 0.2690048813819885)",1,1,2.540283203125,2.5957794189453125,Fixation,POINT (0.2707516402006149 0.2571394219994545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275817134,16790220221,1,1,"(0.2609510123729706, 0.2441578209400177)","(0.27788206934928894, 0.26455608010292053)",1,1,2.5292205810546875,2.581756591796875,Fixation,POINT (0.2694165408611298 0.2543569505214691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,removeSelection,40099556,1208275825472,16790228559,1,1,"(0.26147910952568054, 0.2446461170911789)","(0.27340811491012573, 0.27137258648872375)",1,1,2.5174560546875,2.59539794921875,Fixation,POINT (0.2674436122179031 0.2580093517899513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
