,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testNegativeParseCases.0,verbose.0,"""--->Negative parse tests START"".100",for.0,int.0,i.0,=.0,0.0,i.1,<.0,negativeParseTests.0,length.0,i.2,parseFilter.0,negativeParseTests.1,i.3,FALSE.0,// This used to fail until the parser was rewritten with the stack.200,// stuff so that it can clean up partially parsed expression trees..201,checkDelete.0,code,participant_summary
0,136,testNegativeParseCases,31696447,1211256981025,19771373988,1,1,"(0.7484813928604126, 0.21367883682250977)","(0.7473980188369751, 0.19707120954990387)",1,1,2.538299560546875,2.5088653564453125,,POINT (0.7479397058486938 0.2053750231862068),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211256989358,19771382321,1,1,"(0.7467858791351318, 0.21277640759944916)","(0.7504372000694275, 0.21656395494937897)",1,1,2.559600830078125,2.4992218017578125,Fixation,POINT (0.7486115396022797 0.2146701812744141),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211256997693,19771390656,1,1,"(0.7482835054397583, 0.1984190046787262)","(0.7467853426933289, 0.20289218425750732)",1,1,2.5470123291015625,2.5083770751953125,Fixation,POINT (0.7475344240665436 0.2006555944681168),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257006026,19771398989,1,1,"(0.7513673305511475, 0.21392758190631866)","(0.7454772591590881, 0.1989857256412506)",1,1,2.5335235595703125,2.488754272460937,Fixation,POINT (0.7484222948551178 0.2064566537737846),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257014359,19771407322,1,1,"(0.7487393617630005, 0.20785802602767944)","(0.7504538297653198, 0.21090230345726013)",1,1,2.5290679931640625,2.50445556640625,Fixation,POINT (0.7495965957641602 0.2093801647424698),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257022692,19771415655,1,1,"(0.7464970350265503, 0.20578692853450775)","(0.7437563538551331, 0.22137300670146942)",1,1,2.54998779296875,2.532012939453125,Fixation,POINT (0.7451266944408417 0.2135799676179886),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257031025,19771423988,1,1,"(0.7450989484786987, 0.21360145509243011)","(0.7485969066619873, 0.21591727435588837)",1,1,2.537139892578125,2.506622314453125,Fixation,POINT (0.746847927570343 0.2147593647241592),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257039366,19771432329,1,1,"(0.7522178888320923, 0.1967768520116806)","(0.7434552311897278, 0.20728835463523865)",1,1,2.546722412109375,2.51202392578125,Fixation,POINT (0.74783656001091 0.2020326033234596),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257047701,19771440663,1,1,"(0.7552589178085327, 0.2043703943490982)","(0.7440613508224487, 0.20776857435703278)",1,1,2.532577514648437,2.49554443359375,Fixation,POINT (0.7496601343154907 0.2060694843530655),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257056034,19771448996,1,1,"(0.7498462200164795, 0.21059538424015045)","(0.7419058084487915, 0.2241319715976715)",1,1,2.536468505859375,2.5164947509765625,Fixation,POINT (0.7458760142326355 0.217363677918911),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257064368,19771457330,1,1,"(0.7475146651268005, 0.20799677073955536)","(0.7443599104881287, 0.21870805323123932)",1,1,2.560638427734375,2.523773193359375,Fixation,POINT (0.7459372878074646 0.2133524119853973),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257072702,19771465664,1,1,"(0.7469255924224854, 0.20849330723285675)","(0.7431647181510925, 0.2037464827299118)",1,1,2.538970947265625,2.521209716796875,Fixation,POINT (0.7450451552867889 0.2061198949813843),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257081035,19771473997,1,1,"(0.754115879535675, 0.21116876602172852)","(0.7392680048942566, 0.2130759209394455)",1,1,2.5421905517578125,2.5107421875,Fixation,POINT (0.7466919422149658 0.212122343480587),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257089368,19771482330,1,1,"(0.7567096948623657, 0.20130352675914764)","(0.7457470297813416, 0.216655895113945)",1,1,2.5419921875,2.497833251953125,Fixation,POINT (0.7512283623218536 0.2089797109365463),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257097702,19771490664,1,1,"(0.7510049939155579, 0.1954985111951828)","(0.7454359531402588, 0.21425750851631165)",1,1,2.531646728515625,2.5131378173828125,Fixation,POINT (0.7482204735279083 0.2048780098557472),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257106035,19771498997,1,1,"(0.7477293014526367, 0.20476025342941284)","(0.7392038702964783, 0.21939072012901306)",1,1,2.529266357421875,2.510848999023437,Fixation,POINT (0.7434665858745575 0.212075486779213),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257114368,19771507330,1,1,"(0.7476316094398499, 0.21902519464492798)","(0.7387449741363525, 0.2142021209001541)",1,1,2.5376739501953125,2.4967041015625,Fixation,POINT (0.7431882917881012 0.216613657772541),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257122702,19771515664,1,1,"(0.756966233253479, 0.2110077142715454)","(0.7452760338783264, 0.2214232087135315)",1,1,2.5564117431640625,2.5178985595703125,Fixation,POINT (0.7511211335659027 0.2162154614925384),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257131034,19771523996,1,1,"(0.7521523833274841, 0.21629765629768372)","(0.7478886246681213, 0.19972474873065948)",1,1,2.5328521728515625,2.500961303710937,Fixation,POINT (0.7500205039978027 0.2080112025141716),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257139368,19771532330,1,1,"(0.7535352110862732, 0.2161567658185959)","(0.7418881058692932, 0.2066563218832016)",1,1,2.5384674072265625,2.518539428710937,Fixation,POINT (0.7477116584777832 0.2114065438508987),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257147701,19771540663,1,1,"(0.7577957510948181, 0.2174082249403)","(0.7421032786369324, 0.20335730910301208)",1,1,2.541351318359375,2.515106201171875,Fixation,POINT (0.7499495148658752 0.210382767021656),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257156034,19771548996,1,1,"(0.753756046295166, 0.21338842809200287)","(0.7446755766868591, 0.21573138236999512)",1,1,2.561630249023437,2.4934539794921875,Fixation,POINT (0.7492158114910126 0.214559905230999),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257164367,19771557329,1,1,"(0.747642457485199, 0.21080808341503143)","(0.742250382900238, 0.22496987879276276)",1,1,2.5372314453125,2.485687255859375,Fixation,POINT (0.7449464201927185 0.2178889811038971),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257172705,19771565667,1,1,"(0.7507625818252563, 0.20650000870227814)","(0.7375915050506592, 0.21507628262043)",1,1,2.526519775390625,2.511077880859375,Fixation,POINT (0.7441770434379578 0.2107881456613541),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257181038,19771574000,1,1,"(0.7438826560974121, 0.21214187145233154)","(0.7416695356369019, 0.20198097825050354)",1,1,2.54901123046875,2.511260986328125,Fixation,POINT (0.742776095867157 0.2070614248514175),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257189371,19771582333,1,1,"(0.7508643269538879, 0.2065849006175995)","(0.7454484105110168, 0.20819541811943054)",1,1,2.525985717773437,2.4974517822265625,Fixation,POINT (0.7481563687324524 0.207390159368515),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257197706,19771590668,1,1,"(0.752846896648407, 0.20936232805252075)","(0.7378650307655334, 0.21979328989982605)",1,1,2.560882568359375,2.509124755859375,Fixation,POINT (0.7453559637069702 0.2145778089761734),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257206039,19771599001,1,1,"(0.7485270500183105, 0.2151201218366623)","(0.7414588928222656, 0.19626577198505402)",1,1,2.56103515625,2.500823974609375,Fixation,POINT (0.7449929714202881 0.2056929469108582),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257214372,19771607334,1,1,"(0.7483715415000916, 0.21038249135017395)","(0.743674635887146, 0.22137875854969025)",1,1,2.5457916259765625,2.4873199462890625,Fixation,POINT (0.7460230886936188 0.2158806249499321),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257222706,19771615668,1,1,"(0.7558110952377319, 0.21219602227210999)","(0.7400122880935669, 0.21482768654823303)",1,1,2.555023193359375,2.514068603515625,Fixation,POINT (0.7479116916656494 0.2135118544101715),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257231038,19771624000,1,1,"(0.7515466213226318, 0.20747527480125427)","(0.7416771650314331, 0.2054709792137146)",1,1,2.560546875,2.517181396484375,Fixation,POINT (0.7466118931770325 0.2064731270074844),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257239372,19771632334,1,1,"(0.7466902136802673, 0.2105434536933899)","(0.7454269528388977, 0.21453453600406647)",1,1,2.5589599609375,2.520492553710937,Fixation,POINT (0.7460585832595825 0.2125389948487282),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257247705,19771640667,1,1,"(0.7492052316665649, 0.20415635406970978)","(0.7462339401245117, 0.21528840065002441)",1,1,2.5303497314453125,2.5048065185546875,Fixation,POINT (0.7477195858955383 0.2097223773598671),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257256039,19771649001,1,1,"(0.7498176097869873, 0.2114509642124176)","(0.7463364601135254, 0.20782093703746796)",1,1,2.541229248046875,2.514984130859375,Fixation,POINT (0.7480770349502563 0.2096359506249428),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257339378,19771732339,1,1,"(0.135170117020607, 0.20197103917598724)","(0.1490829735994339, 0.19011683762073517)",1,1,2.5087127685546875,2.5433349609375,Fixation,POINT (0.1421265453100204 0.1960439383983612),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257347711,19771740672,1,1,"(0.11536155641078949, 0.17995642125606537)","(0.1496841162443161, 0.18644283711910248)",1,1,2.52337646484375,2.5890045166015625,Fixation,POINT (0.1325228363275528 0.1831996291875839),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257356045,19771749006,1,1,"(0.11026979237794876, 0.18044397234916687)","(0.14777331054210663, 0.19587355852127075)",1,1,2.5115203857421875,2.58270263671875,Fixation,POINT (0.1290215514600277 0.1881587654352188),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257364378,19771757339,1,1,"(0.11374277621507645, 0.18835000693798065)","(0.14453718066215515, 0.1850595921278)",1,1,2.5178375244140625,2.564056396484375,Fixation,POINT (0.1291399784386158 0.1867047995328903),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257372711,19771765672,1,1,"(0.11847195029258728, 0.18319939076900482)","(0.13952142000198364, 0.1886490136384964)",1,1,2.493270874023437,2.569976806640625,Fixation,POINT (0.1289966851472855 0.1859242022037506),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257381045,19771774006,1,1,"(0.11839012056589127, 0.18758459389209747)","(0.1375337392091751, 0.18866018950939178)",1,1,2.497421264648437,2.55877685546875,Fixation,POINT (0.1279619298875332 0.1881223917007446),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257389378,19771782339,1,1,"(0.11423639953136444, 0.18151512742042542)","(0.146392360329628, 0.18372616171836853)",1,1,2.490234375,2.5555572509765625,Fixation,POINT (0.1303143799304962 0.182620644569397),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257397711,19771790672,1,1,"(0.11367622017860413, 0.1858810931444168)","(0.14146168529987335, 0.1870187222957611)",1,1,2.5204620361328125,2.5475311279296875,Fixation,POINT (0.1275689527392387 0.186449907720089),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257406045,19771799006,1,1,"(0.11273859441280365, 0.1915448158979416)","(0.14392144978046417, 0.20408275723457336)",1,1,2.474227905273437,2.547088623046875,Fixation,POINT (0.1283300220966339 0.1978137865662575),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257414378,19771807339,1,1,"(0.11023647338151932, 0.18531188368797302)","(0.1490667462348938, 0.1819046288728714)",1,1,2.485687255859375,2.545272827148437,Fixation,POINT (0.1296516098082066 0.1836082562804222),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257422711,19771815672,1,1,"(0.11031438410282135, 0.19040612876415253)","(0.139616921544075, 0.1785103678703308)",1,1,2.5117340087890625,2.56884765625,Fixation,POINT (0.1249656528234482 0.1844582483172417),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257431048,19771824009,1,1,"(0.11234098672866821, 0.19232779741287231)","(0.14847594499588013, 0.1882212609052658)",1,1,2.49053955078125,2.5467529296875,Fixation,POINT (0.1304084658622742 0.1902745291590691),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257439381,19771832342,1,1,"(0.115770123898983, 0.18755894899368286)","(0.1468774527311325, 0.1710263043642044)",1,1,2.492172241210937,2.53704833984375,Fixation,POINT (0.1313237883150578 0.1792926266789436),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257447714,19771840675,1,1,"(0.11364704370498657, 0.19664984941482544)","(0.15059225261211395, 0.18633119761943817)",1,1,2.492279052734375,2.5576171875,Fixation,POINT (0.1321196481585503 0.1914905235171318),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257456048,19771849009,1,1,"(0.11954628676176071, 0.18830999732017517)","(0.13947996497154236, 0.18700222671031952)",1,1,2.490020751953125,2.5532379150390625,Fixation,POINT (0.1295131258666515 0.1876561120152473),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257464381,19771857342,1,1,"(0.1133105456829071, 0.1927461475133896)","(0.14669138193130493, 0.17957106232643127)",1,1,2.48785400390625,2.5234832763671875,Fixation,POINT (0.130000963807106 0.1861586049199104),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257472714,19771865675,1,1,"(0.12018363922834396, 0.19249384105205536)","(0.1413550078868866, 0.18173284828662872)",1,1,2.4935760498046875,2.5326690673828125,Fixation,POINT (0.1307693235576153 0.187113344669342),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257481048,19771874009,1,1,"(0.12131311744451523, 0.18979114294052124)","(0.14406563341617584, 0.18442872166633606)",1,1,2.5161590576171875,2.554595947265625,Fixation,POINT (0.1326893754303455 0.1871099323034286),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257489381,19771882342,1,1,"(0.11947508901357651, 0.19721895456314087)","(0.14540916681289673, 0.18957726657390594)",1,1,2.5064849853515625,2.539306640625,Fixation,POINT (0.1324421279132366 0.1933981105685234),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257497714,19771890675,1,1,"(0.12120937556028366, 0.20824608206748962)","(0.1424351930618286, 0.19269144535064697)",1,1,2.492431640625,2.5534210205078125,Fixation,POINT (0.1318222843110561 0.2004687637090683),,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257506048,19771899009,1,1,"(0.12276777625083923, 0.2010929435491562)","(0.1406044065952301, 0.18865324556827545)",1,1,2.500152587890625,2.537384033203125,Fixation,POINT (0.1316860914230347 0.1948730945587158),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257514381,19771907342,1,1,"(0.12764059007167816, 0.20356453955173492)","(0.143790602684021, 0.18683964014053345)",1,1,2.5149688720703125,2.5234375,Fixation,POINT (0.1357155963778496 0.1952020898461342),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257522714,19771915675,1,1,"(0.12488401681184769, 0.20644249022006989)","(0.1459650844335556, 0.17933803796768188)",1,1,2.518890380859375,2.512557983398437,Fixation,POINT (0.1354245506227016 0.1928902640938759),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257531048,19771924009,1,1,"(0.12173151224851608, 0.20121458172798157)","(0.14691074192523956, 0.17599210143089294)",1,1,2.4831695556640625,2.5296173095703125,Fixation,POINT (0.1343211270868778 0.1886033415794373),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257539381,19771932342,1,1,"(0.118159718811512, 0.1968471258878708)","(0.14747004210948944, 0.17279839515686035)",1,1,2.46875,2.527450561523437,Fixation,POINT (0.1328148804605007 0.1848227605223656),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257547714,19771940675,1,1,"(0.11928819119930267, 0.19080141186714172)","(0.14336739480495453, 0.18940047919750214)",1,1,2.516998291015625,2.51861572265625,Fixation,POINT (0.1313277930021286 0.1901009455323219),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257556048,19771949009,1,1,"(0.11705707758665085, 0.19671465456485748)","(0.14218775928020477, 0.19411669671535492)",1,1,2.4847869873046875,2.5179595947265625,Fixation,POINT (0.1296224184334278 0.1954156756401062),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257564387,19771957348,1,1,"(0.11786581575870514, 0.1893843561410904)","(0.1443330943584442, 0.1963624209165573)",1,1,2.50543212890625,2.51934814453125,Fixation,POINT (0.1310994550585747 0.1928733885288238),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257572721,19771965681,1,1,"(0.12613266706466675, 0.19699586927890778)","(0.14016225934028625, 0.18951167166233063)",1,1,2.508819580078125,2.519287109375,Fixation,POINT (0.1331474632024765 0.1932537704706192),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257581055,19771974015,1,1,"(0.12938691675662994, 0.19967186450958252)","(0.14161336421966553, 0.19174496829509735)",1,1,2.5341949462890625,2.486190795898437,Fixation,POINT (0.1355001404881477 0.1957084164023399),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257589388,19771982348,1,1,"(0.12130340188741684, 0.19536317884922028)","(0.14404790103435516, 0.19476301968097687)",1,1,2.5175933837890625,2.492584228515625,Fixation,POINT (0.132675651460886 0.1950630992650986),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257597721,19771990681,1,1,"(0.11768171191215515, 0.20166628062725067)","(0.14362876117229462, 0.18590115010738373)",1,1,2.50872802734375,2.4950103759765625,Fixation,POINT (0.1306552365422249 0.1937837153673172),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257606055,19771999015,1,1,"(0.13142286241054535, 0.21269765496253967)","(0.14073865115642548, 0.1803269237279892)",1,1,2.525115966796875,2.5009002685546875,Fixation,POINT (0.1360807567834854 0.1965122893452644),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257614388,19772007348,1,1,"(0.11838287860155106, 0.1898539811372757)","(0.14371588826179504, 0.18464361131191254)",1,1,2.507186889648437,2.4990386962890625,Fixation,POINT (0.131049383431673 0.1872487962245941),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257622722,19772015682,1,1,"(0.1276678889989853, 0.19976232945919037)","(0.14271751046180725, 0.1965092122554779)",1,1,2.5059356689453125,2.5078887939453125,Fixation,POINT (0.1351926997303963 0.1981357708573341),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257631056,19772024016,1,1,"(0.1284712702035904, 0.20408235490322113)","(0.13941116631031036, 0.18486088514328003)",1,1,2.496337890625,2.48870849609375,Fixation,POINT (0.1339412182569504 0.1944716200232506),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257639389,19772032349,1,1,"(0.1396782249212265, 0.2034582644701004)","(0.153739333152771, 0.19224095344543457)",1,1,2.5055084228515625,2.5015106201171875,Fixation,POINT (0.1467087790369988 0.1978496089577675),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257656055,19772049015,1,1,"(0.21472996473312378, 0.19638431072235107)","(0.22765007615089417, 0.1771986335515976)",1,1,2.518768310546875,2.5898590087890625,Fixation,POINT (0.221190020442009 0.1867914721369743),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257664388,19772057348,1,1,"(0.21879857778549194, 0.20456916093826294)","(0.22117330133914948, 0.19718226790428162)",1,1,2.519882202148437,2.574737548828125,Fixation,POINT (0.2199859395623207 0.2008757144212723),,,,,,,,,,,,,1,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257672730,19772065690,1,1,"(0.21427369117736816, 0.20988361537456512)","(0.21754607558250427, 0.17922021448612213)",1,1,2.527435302734375,2.567047119140625,Fixation,POINT (0.2159098833799362 0.1945519149303436),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257681055,19772074015,1,1,"(0.218054860830307, 0.20516952872276306)","(0.2230703979730606, 0.1886204034090042)",1,1,2.5214996337890625,2.557159423828125,Fixation,POINT (0.2205626294016838 0.1968949660658836),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257689388,19772082348,1,1,"(0.21926897764205933, 0.207022562623024)","(0.2209920585155487, 0.1807471364736557)",1,1,2.543212890625,2.5701141357421875,Fixation,POINT (0.220130518078804 0.1938848495483398),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257697725,19772090685,1,1,"(0.2178391069173813, 0.20960195362567902)","(0.22360987961292267, 0.19007574021816254)",1,1,2.5267486572265625,2.5642547607421875,Fixation,POINT (0.220724493265152 0.1998388469219208),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257706067,19772099027,1,1,"(0.22367256879806519, 0.20591625571250916)","(0.2211500108242035, 0.1849777102470398)",1,1,2.5303192138671875,2.5575408935546875,Fixation,POINT (0.2224112898111343 0.1954469829797745),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257714400,19772107360,1,1,"(0.2216501235961914, 0.21001937985420227)","(0.22411835193634033, 0.1828419417142868)",1,1,2.5259246826171875,2.5357818603515625,Fixation,POINT (0.2228842377662659 0.1964306607842445),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257722734,19772115694,1,1,"(0.22289928793907166, 0.20362094044685364)","(0.22465963661670685, 0.2044566571712494)",1,1,2.5192413330078125,2.558990478515625,Fixation,POINT (0.2237794622778892 0.2040387988090515),,,,,,,,,,,,,1,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257731067,19772124027,1,1,"(0.22051000595092773, 0.21149057149887085)","(0.2309028059244156, 0.18818898499011993)",1,1,2.537078857421875,2.556015014648437,Fixation,POINT (0.2257064059376717 0.1998397782444954),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257739400,19772132360,1,1,"(0.20870256423950195, 0.20163407921791077)","(0.22784468531608582, 0.19455794990062714)",1,1,2.516708374023437,2.545639038085937,Fixation,POINT (0.2182736247777939 0.198096014559269),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257747734,19772140694,1,1,"(0.22439008951187134, 0.20573508739471436)","(0.21293839812278748, 0.19913367927074432)",1,1,2.505035400390625,2.546371459960937,Fixation,POINT (0.2186642438173294 0.2024343833327293),,,,,,,,,,,,,1,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257756067,19772149027,1,1,"(0.21974468231201172, 0.20067338645458221)","(0.22190020978450775, 0.2040012925863266)",1,1,2.483551025390625,2.56488037109375,Fixation,POINT (0.2208224460482597 0.2023373395204544),,,,,,,,,,,,,1,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257906072,19772299032,1,1,"(0.03948013111948967, 0.1644522249698639)","(0.058376744389534, 0.21062526106834412)",1,1,2.4669342041015625,2.382553100585937,,POINT (0.0489284377545118 0.187538743019104),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257931070,19772324030,1,1,"(0.0485023595392704, 0.18205340206623077)","(0.08433456718921661, 0.16843442618846893)",1,1,2.463485717773437,2.410430908203125,Fixation,POINT (0.0664184633642435 0.1752439141273498),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257939403,19772332363,1,1,"(0.04443024843931198, 0.191707044839859)","(0.08112550526857376, 0.16607706248760223)",1,1,2.438446044921875,2.425201416015625,Fixation,POINT (0.0627778768539429 0.1788920536637306),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257947737,19772340697,1,1,"(0.045272864401340485, 0.18094998598098755)","(0.07056047767400742, 0.15929481387138367)",1,1,2.4260711669921875,2.4702606201171875,Fixation,POINT (0.057916671037674 0.1701223999261856),,,,1,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257956075,19772349034,1,1,"(0.05255645513534546, 0.1852436512708664)","(0.07107514888048172, 0.15382015705108643)",1,1,2.43719482421875,2.474349975585937,Fixation,POINT (0.0618158020079136 0.1695319041609764),,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257964408,19772357367,1,1,"(0.04522256180644035, 0.1838192492723465)","(0.06509127467870712, 0.15554504096508026)",1,1,2.42498779296875,2.477645874023437,Fixation,POINT (0.0551569182425737 0.1696821451187134),,,,1,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211257972742,19772365701,1,1,"(0.045515887439250946, 0.1813574731349945)","(0.07524220645427704, 0.15044502913951874)",1,1,2.4466094970703125,2.4564666748046875,Fixation,POINT (0.060379046946764 0.1659012511372566),,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211257981075,19772374034,1,1,"(0.057652950286865234, 0.17337873578071594)","(0.07166963070631027, 0.15670166909694672)",1,1,2.450546264648437,2.4459381103515625,Fixation,POINT (0.0646612904965878 0.1650402024388313),,,,1,,,,,,,,,,,,,,,,,,,1,
