,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testGetCodigo.0,System.0,out.0,println.0,"""getCodigo"".0",Cronograma.0,instance.0,=.0,nan.0,String.0,expResult.0,=.1,""""".0",String.1,result.0,=.2,instance.1,getCodigo.0,assertEquals.0,expResult.1,result.1,// TODO review the generated test code and remove the default call to fail..200,fail.0,"""The test case is a prototype. "".100",prewritten,accurate,missing,unnecessary,readable,code
0,136,testGetCodigo,11950130,1209757064923,18271463441,1,1,"(0.14598862826824188, 0.3006172180175781)","(0.15609394013881683, 0.29471608996391296)",1,1,2.5051727294921875,2.5709381103515625,Fixation,POINT (0.1510412842035294 0.2976666539907455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757073256,18271471774,1,1,"(0.1458180546760559, 0.28368210792541504)","(0.15820692479610443, 0.2966699004173279)",1,1,2.49365234375,2.578231811523437,Fixation,POINT (0.1520124897360802 0.2901760041713715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757081589,18271480107,1,1,"(0.14177748560905457, 0.28830820322036743)","(0.15458865463733673, 0.291217178106308)",1,1,2.4995574951171875,2.58380126953125,Fixation,POINT (0.1481830701231956 0.2897626906633377),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757089923,18271488441,1,1,"(0.14437225461006165, 0.28745797276496887)","(0.1553807109594345, 0.2921297252178192)",1,1,2.4962921142578125,2.593505859375,Fixation,POINT (0.1498764827847481 0.289793848991394),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757098257,18271496775,1,1,"(0.1405688226222992, 0.2860519289970398)","(0.15303833782672882, 0.28348830342292786)",1,1,2.4962921142578125,2.558258056640625,Fixation,POINT (0.146803580224514 0.2847701162099838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757106589,18271505107,1,1,"(0.14518725872039795, 0.2984752357006073)","(0.15792614221572876, 0.2926909625530243)",1,1,2.512542724609375,2.572250366210937,Fixation,POINT (0.1515567004680634 0.2955830991268158),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757114923,18271513441,1,1,"(0.14883193373680115, 0.2983686029911041)","(0.1530483067035675, 0.29140451550483704)",1,1,2.51739501953125,2.564453125,Fixation,POINT (0.1509401202201843 0.2948865592479706),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757123262,18271521779,1,1,"(0.14509029686450958, 0.29843229055404663)","(0.14854900538921356, 0.28077834844589233)",1,1,2.5288848876953125,2.5345611572265625,Fixation,POINT (0.1468196511268616 0.2896053194999695),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757131596,18271530113,1,1,"(0.1447567641735077, 0.29747533798217773)","(0.1531154066324234, 0.28147631883621216)",1,1,2.512298583984375,2.534454345703125,Fixation,POINT (0.1489360854029656 0.289475828409195),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757139928,18271538445,1,1,"(0.14842301607131958, 0.29549574851989746)","(0.1529809832572937, 0.28601959347724915)",1,1,2.521514892578125,2.5386962890625,Fixation,POINT (0.1507019996643066 0.2907576709985733),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757148270,18271546787,1,1,"(0.14463813602924347, 0.29766765236854553)","(0.15455612540245056, 0.30048608779907227)",1,1,2.5171051025390625,2.5968170166015625,Fixation,POINT (0.149597130715847 0.2990768700838089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757156604,18271555121,1,1,"(0.14535436034202576, 0.30232393741607666)","(0.15311092138290405, 0.29675009846687317)",1,1,2.525985717773437,2.5789337158203125,Fixation,POINT (0.1492326408624649 0.2995370179414749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757164937,18271563454,1,1,"(0.14456243813037872, 0.3013504445552826)","(0.15383031964302063, 0.29745855927467346)",1,1,2.5270233154296875,2.5811767578125,Fixation,POINT (0.1491963788866997 0.299404501914978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757189929,18271588446,1,1,"(0.21739746630191803, 0.3050267696380615)","(0.229513481259346, 0.3052211403846741)",1,1,2.5732421875,2.5781707763671875,Fixation,POINT (0.223455473780632 0.3051239550113678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757198263,18271596779,1,1,"(0.21964703500270844, 0.30165356397628784)","(0.2299262285232544, 0.3205510377883911)",1,1,2.547271728515625,2.5890655517578125,Fixation,POINT (0.2247866317629814 0.3111023008823395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757206597,18271605113,1,1,"(0.2226334661245346, 0.295423686504364)","(0.2306508868932724, 0.31455591320991516)",1,1,2.517913818359375,2.5728759765625,Fixation,POINT (0.2266421765089035 0.3049897998571396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757214931,18271613447,1,1,"(0.22085249423980713, 0.2954605221748352)","(0.23286312818527222, 0.3097023665904999)",1,1,2.533782958984375,2.5797576904296875,Fixation,POINT (0.2268578112125397 0.3025814443826675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757223264,18271621780,1,1,"(0.22280216217041016, 0.3075997531414032)","(0.2291439175605774, 0.3106705844402313)",1,1,2.5380096435546875,2.5668182373046875,Fixation,POINT (0.2259730398654938 0.3091351687908173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757231597,18271630113,1,1,"(0.22104419767856598, 0.30064624547958374)","(0.230209082365036, 0.3122715651988983)",1,1,2.5241241455078125,2.5809326171875,Fixation,POINT (0.225626640021801 0.306458905339241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757239931,18271638447,1,1,"(0.22260865569114685, 0.31766486167907715)","(0.22601202130317688, 0.31227630376815796)",1,1,2.5693511962890625,2.56494140625,Fixation,POINT (0.2243103384971619 0.3149705827236176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757248263,18271646779,1,1,"(0.22175252437591553, 0.3092820942401886)","(0.2269221693277359, 0.30535921454429626)",1,1,2.5503082275390625,2.574920654296875,Fixation,POINT (0.2243373468518257 0.3073206543922424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757256603,18271655119,1,1,"(0.22210483253002167, 0.3103553354740143)","(0.22905132174491882, 0.31781476736068726)",1,1,2.554229736328125,2.6016082763671875,Fixation,POINT (0.2255780771374702 0.3140850514173508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757264937,18271663453,1,1,"(0.22328858077526093, 0.3177535831928253)","(0.2303275316953659, 0.3198857307434082)",1,1,2.5624237060546875,2.5959625244140625,Fixation,POINT (0.2268080562353134 0.3188196569681168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757273270,18271671786,1,1,"(0.22046342492103577, 0.3064003586769104)","(0.23152190446853638, 0.3193187713623047)",1,1,2.556304931640625,2.5892486572265625,Fixation,POINT (0.2259926646947861 0.3128595650196075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757281603,18271680119,1,1,"(0.22389476001262665, 0.31754064559936523)","(0.227677583694458, 0.3157636225223541)",1,1,2.564559936523437,2.573348999023437,Fixation,POINT (0.2257861718535423 0.3166521340608597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757289937,18271688453,1,1,"(0.2083631455898285, 0.31165453791618347)","(0.21882517635822296, 0.3122658431529999)",1,1,2.574066162109375,2.594512939453125,Fixation,POINT (0.2135941609740257 0.3119601905345917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757323270,18271721786,1,1,"(0.08406555652618408, 0.22880662977695465)","(0.11184191703796387, 0.2351967841386795)",1,1,2.556747436523437,2.593246459960937,Fixation,POINT (0.097953736782074 0.2320017069578171),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757331603,18271730119,1,1,"(0.08825259655714035, 0.22731107473373413)","(0.10915051400661469, 0.2257424294948578)",1,1,2.5689849853515625,2.6030731201171875,Fixation,POINT (0.0987015552818775 0.226526752114296),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757339936,18271738452,1,1,"(0.0855286568403244, 0.22420956194400787)","(0.10407894849777222, 0.2359374463558197)",1,1,2.5801544189453125,2.602691650390625,Fixation,POINT (0.0948038026690483 0.2300735041499138),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757348279,18271746795,1,1,"(0.08827231824398041, 0.22070921957492828)","(0.10484854876995087, 0.22851932048797607)",1,1,2.582916259765625,2.598007202148437,Fixation,POINT (0.0965604335069656 0.2246142700314522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757356603,18271755119,1,1,"(0.08970077335834503, 0.222373828291893)","(0.10606753081083298, 0.23106959462165833)",1,1,2.5667724609375,2.60113525390625,Fixation,POINT (0.097884152084589 0.2267217114567757),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757364936,18271763452,1,1,"(0.09163905680179596, 0.22381089627742767)","(0.10446218401193619, 0.22403405606746674)",1,1,2.5673980712890625,2.5913848876953125,Fixation,POINT (0.0980506204068661 0.2239224761724472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757373271,18271771786,1,1,"(0.08880509436130524, 0.22115418314933777)","(0.10001380741596222, 0.2155713140964508)",1,1,2.566619873046875,2.59625244140625,Fixation,POINT (0.0944094508886337 0.2183627486228943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757381604,18271780119,1,1,"(0.09349104762077332, 0.2309788316488266)","(0.10162108391523361, 0.21983946859836578)",1,1,2.578094482421875,2.5853271484375,Fixation,POINT (0.0975560657680035 0.2254091501235962),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757389942,18271788457,1,1,"(0.09000212699174881, 0.22702419757843018)","(0.10678989440202713, 0.22696048021316528)",1,1,2.5662841796875,2.5799102783203125,Fixation,POINT (0.098396010696888 0.2269923388957977),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757398275,18271796790,1,1,"(0.08785390108823776, 0.22814315557479858)","(0.10569516569375992, 0.2177877426147461)",1,1,2.5683135986328125,2.5822296142578125,Fixation,POINT (0.0967745333909988 0.2229654490947723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757406608,18271805123,1,1,"(0.09581835567951202, 0.22282595932483673)","(0.10705075412988663, 0.23209135234355927)",1,1,2.5684356689453125,2.5841217041015625,Fixation,POINT (0.1014345549046993 0.227458655834198),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757414950,18271813465,1,1,"(0.09094751626253128, 0.22331659495830536)","(0.10461627691984177, 0.2355482280254364)",1,1,2.57061767578125,2.6029052734375,Fixation,POINT (0.0977818965911865 0.2294324114918709),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757423283,18271821798,1,1,"(0.09398867189884186, 0.23101060092449188)","(0.10049184411764145, 0.2210199236869812)",1,1,2.573150634765625,2.5860595703125,Fixation,POINT (0.0972402580082416 0.2260152623057365),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757431609,18271830124,1,1,"(0.08713740855455399, 0.22193653881549835)","(0.1050800010561943, 0.22888855636119843)",1,1,2.568084716796875,2.5847625732421875,Fixation,POINT (0.0961087048053742 0.2254125475883484),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757439950,18271838465,1,1,"(0.09357237815856934, 0.2260558158159256)","(0.10306709259748459, 0.23250478506088257)",1,1,2.569732666015625,2.5853271484375,Fixation,POINT (0.098319735378027 0.2292803004384041),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757448283,18271846798,1,1,"(0.09235230088233948, 0.21994750201702118)","(0.10995012521743774, 0.23110339045524597)",1,1,2.550689697265625,2.6143341064453125,Fixation,POINT (0.1011512130498886 0.2255254462361336),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757456617,18271855132,1,1,"(0.09172104299068451, 0.22287839651107788)","(0.10383058339357376, 0.22423335909843445)",1,1,2.55126953125,2.5989990234375,Fixation,POINT (0.0977758131921291 0.2235558778047562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757464950,18271863465,1,1,"(0.08670547604560852, 0.22353523969650269)","(0.1058603823184967, 0.22599361836910248)",1,1,2.565185546875,2.5848541259765625,Fixation,POINT (0.0962829291820526 0.2247644290328026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757473284,18271871799,1,1,"(0.09450790286064148, 0.22500407695770264)","(0.10779653489589691, 0.2268122136592865)",1,1,2.5718536376953125,2.5825653076171875,Fixation,POINT (0.1011522188782692 0.2259081453084946),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757481617,18271880132,1,1,"(0.09348975121974945, 0.22365853190422058)","(0.10222455859184265, 0.21592780947685242)",1,1,2.57244873046875,2.5790557861328125,Fixation,POINT (0.097857154905796 0.2197931706905365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetCodigo,11950130,1209757489950,18271888465,1,1,"(0.09178031235933304, 0.22716085612773895)","(0.10468143224716187, 0.22549653053283691)",1,1,2.560760498046875,2.5888824462890625,Fixation,POINT (0.0982308723032474 0.2263286933302879),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757498284,18271896799,1,1,"(0.0960436463356018, 0.22951985895633698)","(0.10022757202386856, 0.2284211665391922)",1,1,2.5667724609375,2.5825347900390625,Fixation,POINT (0.0981356091797352 0.2289705127477646),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757506616,18271905131,1,1,"(0.09141159057617188, 0.22982259094715118)","(0.10317202657461166, 0.22518105804920197)",1,1,2.5693359375,2.59197998046875,Fixation,POINT (0.0972918085753918 0.2275018244981766),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757514954,18271913469,1,1,"(0.09188101440668106, 0.2293165773153305)","(0.10226452350616455, 0.24225501716136932)",1,1,2.5452117919921875,2.60382080078125,Fixation,POINT (0.0970727689564228 0.2357857972383499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757523287,18271921802,1,1,"(0.09445486217737198, 0.22943682968616486)","(0.1068604364991188, 0.23742373287677765)",1,1,2.574462890625,2.59033203125,Fixation,POINT (0.1006576493382454 0.2334302812814712),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757531621,18271930136,1,1,"(0.08981841802597046, 0.2250981628894806)","(0.10452684015035629, 0.23145391047000885)",1,1,2.562240600585937,2.587158203125,Fixation,POINT (0.0971726290881634 0.2282760366797447),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757539954,18271938469,1,1,"(0.091590516269207, 0.22342549264431)","(0.10089477151632309, 0.2437881976366043)",1,1,2.5633087158203125,2.604110717773437,Fixation,POINT (0.096242643892765 0.2336068451404572),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757548287,18271946802,1,1,"(0.09212658554315567, 0.23427918553352356)","(0.10730307549238205, 0.23201504349708557)",1,1,2.56768798828125,2.5985565185546875,Fixation,POINT (0.0997148305177689 0.2331471145153046),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757556621,18271955136,1,1,"(0.0874822735786438, 0.23005183041095734)","(0.10284596681594849, 0.22618649899959564)",1,1,2.553619384765625,2.59033203125,Fixation,POINT (0.0951641201972961 0.2281191647052765),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757564954,18271963469,1,1,"(0.0890524610877037, 0.22490105032920837)","(0.10214155912399292, 0.23150500655174255)",1,1,2.577789306640625,2.580795288085937,Fixation,POINT (0.0955970101058483 0.2282030284404755),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757573288,18271971803,1,1,"(0.09457453340291977, 0.23090055584907532)","(0.10430742055177689, 0.2280827909708023)",1,1,2.5712432861328125,2.57958984375,Fixation,POINT (0.0994409769773483 0.2294916734099388),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757581621,18271980136,1,1,"(0.08909913152456284, 0.2278168797492981)","(0.10245973616838455, 0.23492252826690674)",1,1,2.563217163085937,2.586151123046875,Fixation,POINT (0.0957794338464737 0.2313697040081024),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757589954,18271988469,1,1,"(0.09010706841945648, 0.2275533825159073)","(0.10156609117984772, 0.23739169538021088)",1,1,2.5665283203125,2.6051483154296875,Fixation,POINT (0.0958365797996521 0.2324725389480591),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757598288,18271996803,1,1,"(0.089839868247509, 0.2296019196510315)","(0.10321633517742157, 0.24268485605716705)",1,1,2.5638580322265625,2.6197967529296875,Fixation,POINT (0.0965281017124653 0.2361433878540993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757606620,18272005135,1,1,"(0.09455866366624832, 0.23033443093299866)","(0.10798607021570206, 0.23787032067775726)",1,1,2.5865478515625,2.612579345703125,Fixation,POINT (0.1012723669409752 0.234102375805378),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757614954,18272013469,1,1,"(0.08832019567489624, 0.22624942660331726)","(0.09998925775289536, 0.23856540024280548)",1,1,2.5609130859375,2.611312866210937,Fixation,POINT (0.0941547267138958 0.2324074134230614),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757631621,18272030135,1,1,"(0.06644688546657562, 0.26781579852104187)","(0.08290494978427887, 0.26304343342781067)",1,1,2.5802764892578125,2.596710205078125,Fixation,POINT (0.0746759176254272 0.2654296159744263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757639955,18272038469,1,1,"(0.08037147670984268, 0.2623942196369171)","(0.09056875854730606, 0.2574601471424103)",1,1,2.5832061767578125,2.6036834716796875,Fixation,POINT (0.0854701176285744 0.2599271833896637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757648294,18272046808,1,1,"(0.07744041085243225, 0.25823456048965454)","(0.09288033843040466, 0.25897058844566345)",1,1,2.5911407470703125,2.603271484375,Fixation,POINT (0.0851603746414185 0.258602574467659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757656628,18272055142,1,1,"(0.07679904252290726, 0.25999942421913147)","(0.08738253265619278, 0.2658270001411438)",1,1,2.5937042236328125,2.608642578125,Fixation,POINT (0.08209078758955 0.2629132121801376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757664961,18272063475,1,1,"(0.07363220304250717, 0.261791467666626)","(0.08592028170824051, 0.261013388633728)",1,1,2.5959930419921875,2.59375,Fixation,POINT (0.0797762423753738 0.261402428150177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757673294,18272071808,1,1,"(0.0746849998831749, 0.26474642753601074)","(0.08601799607276917, 0.2610791325569153)",1,1,2.577377319335937,2.593841552734375,Fixation,POINT (0.080351497977972 0.262912780046463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757681628,18272080142,1,1,"(0.0756157860159874, 0.266243040561676)","(0.08706251531839371, 0.26226750016212463)",1,1,2.6005859375,2.623870849609375,Fixation,POINT (0.0813391506671906 0.2642552703619003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757689961,18272088475,1,1,"(0.07587040215730667, 0.2646152079105377)","(0.08770798146724701, 0.26367104053497314)",1,1,2.578109741210937,2.6068115234375,Fixation,POINT (0.0817891918122768 0.2641431242227554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757698295,18272096809,1,1,"(0.07826400548219681, 0.2671523690223694)","(0.08774865418672562, 0.26407450437545776)",1,1,2.5968017578125,2.602874755859375,Fixation,POINT (0.0830063298344612 0.2656134366989136),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757706628,18272105142,1,1,"(0.07516875118017197, 0.26930782198905945)","(0.08741617947816849, 0.2564872205257416)",1,1,2.595367431640625,2.6011199951171875,Fixation,POINT (0.0812924653291702 0.2628975212574005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757714961,18272113475,1,1,"(0.07365298271179199, 0.2589282691478729)","(0.08700703829526901, 0.25470075011253357)",1,1,2.6006011962890625,2.602890014648437,Fixation,POINT (0.0803300105035305 0.2568145096302032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757723295,18272121809,1,1,"(0.07374755293130875, 0.2608093321323395)","(0.08707690238952637, 0.2534487247467041)",1,1,2.5791778564453125,2.6043243408203125,Fixation,POINT (0.0804122276604176 0.2571290284395218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757731628,18272130142,1,1,"(0.07335430383682251, 0.25763270258903503)","(0.08464391529560089, 0.25550657510757446)",1,1,2.5885467529296875,2.6013336181640625,Fixation,POINT (0.0789991095662117 0.2565696388483048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757739961,18272138475,1,1,"(0.0735989436507225, 0.26119622588157654)","(0.0872645378112793, 0.24967652559280396)",1,1,2.5921783447265625,2.5977935791015625,Fixation,POINT (0.0804317407310009 0.2554363757371902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757748294,18272146808,1,1,"(0.07566884905099869, 0.2664409577846527)","(0.08709019422531128, 0.2539157271385193)",1,1,2.6036376953125,2.60198974609375,Fixation,POINT (0.081379521638155 0.260178342461586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757756627,18272155141,1,1,"(0.07737290114164352, 0.2716573178768158)","(0.09155803918838501, 0.25597018003463745)",1,1,2.616073608398437,2.6023712158203125,Fixation,POINT (0.0844654701650143 0.2638137489557266),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757764961,18272163475,1,1,"(0.07207713276147842, 0.2609826624393463)","(0.08875994384288788, 0.25870203971862793)",1,1,2.605926513671875,2.619049072265625,Fixation,POINT (0.0804185383021832 0.2598423510789871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757773295,18272171809,1,1,"(0.076529361307621, 0.26174020767211914)","(0.08987889438867569, 0.25961288809776306)",1,1,2.599472045898437,2.6166229248046875,Fixation,POINT (0.0832041278481484 0.2606765478849411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757781633,18272180147,1,1,"(0.07474817335605621, 0.26294440031051636)","(0.09002703428268433, 0.2648575007915497)",1,1,2.587127685546875,2.624267578125,Fixation,POINT (0.0823876038193703 0.263900950551033),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757789966,18272188480,1,1,"(0.07181958109140396, 0.25578829646110535)","(0.0876743346452713, 0.26122385263442993)",1,1,2.5966339111328125,2.6112213134765625,Fixation,POINT (0.0797469578683376 0.2585060745477676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757798299,18272196813,1,1,"(0.07612482458353043, 0.2593552768230438)","(0.08637451380491257, 0.26675257086753845)",1,1,2.586700439453125,2.6265869140625,Fixation,POINT (0.0812496691942215 0.2630539238452911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757806633,18272205147,1,1,"(0.07466862350702286, 0.2602275311946869)","(0.08606399595737457, 0.260278582572937)",1,1,2.5869598388671875,2.621307373046875,Fixation,POINT (0.0803663097321987 0.260253056883812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757814966,18272213480,1,1,"(0.07294579595327377, 0.2603974938392639)","(0.08340331166982651, 0.2598010003566742)",1,1,2.57452392578125,2.6233673095703125,Fixation,POINT (0.0781745538115501 0.2600992470979691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757823299,18272221813,1,1,"(0.07902047783136368, 0.2611539959907532)","(0.0894484892487526, 0.2666763663291931)",1,1,2.609954833984375,2.6306610107421875,Fixation,POINT (0.0842344835400581 0.2639151811599731),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757831633,18272230147,1,1,"(0.07838782668113708, 0.27040719985961914)","(0.08708387613296509, 0.2596471607685089)",1,1,2.6078338623046875,2.618377685546875,Fixation,POINT (0.0827358514070511 0.265027180314064),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757839966,18272238480,1,1,"(0.0725518986582756, 0.2683500051498413)","(0.08840132504701614, 0.2606056034564972)",1,1,2.602279663085937,2.6192169189453125,Fixation,POINT (0.0804766118526459 0.2644778043031692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetCodigo,11950130,1209757848299,18272246813,1,1,"(0.07627881318330765, 0.26294952630996704)","(0.09082575887441635, 0.25799760222435)",1,1,2.6162872314453125,2.5939483642578125,Fixation,POINT (0.083552286028862 0.2604735642671585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
