,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,List.0,getAll.0,Object.0,key.0,Object.1,value.0,=.0,mMap.0,get.0,key.1,if.0,value.1,instanceof.0,List.1,return.0,List.2,value.2,else.0,List.3,list.0,=.1,new.0,ArrayList.0,if.1,value.3,!=.0,nan.0,||.0,mMap.1,containsKey.0,key.2,list.1,add.0,value.4,mMap.2,put.0,key.3,list.2,return.1,list.3,prewritten,accurate,missing,unnecessary,readable,code
0,136,getAll,15689897,1208118661546,16633064847,1,1,"(0.12359064072370529, 0.30571991205215454)","(0.13527365028858185, 0.33031922578811646)",1,1,2.70953369140625,2.717742919921875,Fixation,POINT (0.1294321455061436 0.3180195689201355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118669879,16633073180,1,1,"(0.12234266102313995, 0.3023254871368408)","(0.13081508874893188, 0.32217609882354736)",1,1,2.6892242431640625,2.6897430419921875,Fixation,POINT (0.1265788748860359 0.3122507929801941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118678213,16633081514,1,1,"(0.1269989162683487, 0.29820746183395386)","(0.13109439611434937, 0.31874310970306396)",1,1,2.691925048828125,2.679183959960937,Fixation,POINT (0.129046656191349 0.3084752857685089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118686547,16633089847,1,1,"(0.1299915760755539, 0.30271127820014954)","(0.13494080305099487, 0.32066670060157776)",1,1,2.682601928710937,2.6875,Fixation,POINT (0.1324661895632744 0.3116889894008636),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118694880,16633098180,1,1,"(0.12613269686698914, 0.31310415267944336)","(0.13884176313877106, 0.3268919885158539)",1,1,2.692779541015625,2.700286865234375,Fixation,POINT (0.1324872300028801 0.3199980705976486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118703214,16633106514,1,1,"(0.1251848340034485, 0.31262916326522827)","(0.13777543604373932, 0.31998249888420105)",1,1,2.6930389404296875,2.701156616210937,Fixation,POINT (0.1314801350235939 0.3163058310747147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118711547,16633114847,1,1,"(0.12514843046665192, 0.3023339807987213)","(0.13283099234104156, 0.31671610474586487)",1,1,2.6943511962890625,2.6938018798828125,Fixation,POINT (0.1289897114038467 0.3095250427722931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118719880,16633123180,1,1,"(0.12714211642742157, 0.2988092601299286)","(0.1290309876203537, 0.32323795557022095)",1,1,2.6776275634765625,2.7010498046875,Fixation,POINT (0.1280865520238876 0.3110236078500748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118728214,16633131514,1,1,"(0.13132964074611664, 0.30335161089897156)","(0.13282623887062073, 0.3212667405605316)",1,1,2.66082763671875,2.692779541015625,Fixation,POINT (0.1320779398083687 0.3123091757297516),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118736547,16633139847,1,1,"(0.12438638508319855, 0.2937428951263428)","(0.13746695220470428, 0.32840675115585327)",1,1,2.6797332763671875,2.7164764404296875,Fixation,POINT (0.1309266686439514 0.311074823141098),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118744880,16633148180,1,1,"(0.12353866547346115, 0.29635944962501526)","(0.13822560012340546, 0.3206089735031128)",1,1,2.671630859375,2.7091064453125,Fixation,POINT (0.1308821327984333 0.308484211564064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118753213,16633156513,1,1,"(0.12447718530893326, 0.29580190777778625)","(0.13504931330680847, 0.33503395318984985)",1,1,2.67010498046875,2.6948394775390625,Fixation,POINT (0.1297632493078709 0.315417930483818),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118761547,16633164847,1,1,"(0.13357743620872498, 0.29068082571029663)","(0.12986117601394653, 0.3352193832397461)",1,1,2.6914825439453125,2.712631225585937,Fixation,POINT (0.1317193061113358 0.3129501044750214),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118769880,16633173180,1,1,"(0.137007936835289, 0.29830417037010193)","(0.13126596808433533, 0.327219694852829)",1,1,2.70751953125,2.685577392578125,Fixation,POINT (0.1341369524598122 0.3127619326114654),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118778205,16633181505,1,1,"(0.13147194683551788, 0.29099637269973755)","(0.13332127034664154, 0.32616445422172546)",1,1,2.6730194091796875,2.6995391845703125,Fixation,POINT (0.1323966085910797 0.3085804134607315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118786538,16633189838,1,1,"(0.12830401957035065, 0.29882487654685974)","(0.13624274730682373, 0.3194975256919861)",1,1,2.6948394775390625,2.70172119140625,Fixation,POINT (0.1322733834385872 0.3091612011194229),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118794876,16633198176,1,1,"(0.12634669244289398, 0.2938823103904724)","(0.13800837099552155, 0.32460519671440125)",1,1,2.675445556640625,2.717636108398437,Fixation,POINT (0.1321775317192078 0.3092437535524368),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118803209,16633206509,1,1,"(0.12461614608764648, 0.29586583375930786)","(0.13619832694530487, 0.3231799006462097)",1,1,2.682525634765625,2.7020263671875,Fixation,POINT (0.1304072365164757 0.3095228672027588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118811542,16633214842,1,1,"(0.12553323805332184, 0.2989923655986786)","(0.1406632363796234, 0.33041810989379883)",1,1,2.689361572265625,2.712997436523437,Fixation,POINT (0.1330982372164726 0.3147052377462387),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118819876,16633223176,1,1,"(0.12352172285318375, 0.3073568046092987)","(0.13755503296852112, 0.3201805055141449)",1,1,2.6818084716796875,2.705551147460937,Fixation,POINT (0.1305383779108524 0.3137686550617218),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118828209,16633231509,1,1,"(0.12458106875419617, 0.2984335720539093)","(0.1388474702835083, 0.3311518728733063)",1,1,2.6587066650390625,2.7202606201171875,Fixation,POINT (0.1317142695188522 0.3147927224636078),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118836542,16633239842,1,1,"(0.12420723587274551, 0.3015882968902588)","(0.1365288943052292, 0.33002686500549316)",1,1,2.699935913085937,2.706146240234375,Fixation,POINT (0.1303680650889874 0.315807580947876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118844876,16633248176,1,1,"(0.12116190046072006, 0.29487258195877075)","(0.13773882389068604, 0.33192476630210876)",1,1,2.6611328125,2.7049102783203125,Fixation,POINT (0.129450362175703 0.3133986741304398),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118853209,16633256509,1,1,"(0.12516483664512634, 0.30263978242874146)","(0.13603852689266205, 0.3268020451068878)",1,1,2.697601318359375,2.703369140625,Fixation,POINT (0.1306016817688942 0.3147209137678146),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118861542,16633264842,1,1,"(0.12698325514793396, 0.3038547933101654)","(0.13549935817718506, 0.3247199058532715)",1,1,2.6678466796875,2.7022247314453125,Fixation,POINT (0.1312413066625595 0.3142873495817184),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118869876,16633273176,1,1,"(0.1290835589170456, 0.29559123516082764)","(0.13150683045387268, 0.32184678316116333)",1,1,2.6781463623046875,2.694122314453125,Fixation,POINT (0.1302951946854591 0.3087190091609955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118878217,16633281517,1,1,"(0.12917742133140564, 0.28662383556365967)","(0.1326138824224472, 0.3278985321521759)",1,1,2.66400146484375,2.7125701904296875,Fixation,POINT (0.1308956518769264 0.3072611838579178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118886551,16633289851,1,1,"(0.13361653685569763, 0.2955305874347687)","(0.12967003881931305, 0.32879045605659485)",1,1,2.664047241210937,2.690414428710937,Fixation,POINT (0.1316432878375053 0.3121605217456818),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118894884,16633298184,1,1,"(0.12595075368881226, 0.3009834587574005)","(0.13291385769844055, 0.32006457448005676)",1,1,2.6558074951171875,2.6851043701171875,Fixation,POINT (0.1294323056936264 0.3105240166187286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118903217,16633306517,1,1,"(0.12224866449832916, 0.29827308654785156)","(0.13824667036533356, 0.3283889889717102)",1,1,2.657196044921875,2.7138824462890625,Fixation,POINT (0.1302476674318314 0.3133310377597809),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118911551,16633314851,1,1,"(0.1208316832780838, 0.3044264018535614)","(0.1353679597377777, 0.32206109166145325)",1,1,2.6456451416015625,2.684188842773437,Fixation,POINT (0.1280998215079308 0.3132437467575073),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118919889,16633323189,1,1,"(0.12817001342773438, 0.31068429350852966)","(0.1342645138502121, 0.32386285066604614)",1,1,2.6635284423828125,2.6919708251953125,Fixation,POINT (0.1312172636389732 0.3172735720872879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118928222,16633331522,1,1,"(0.12742771208286285, 0.2959229648113251)","(0.13153980672359467, 0.32693159580230713)",1,1,2.6464080810546875,2.7038726806640625,Fixation,POINT (0.1294837594032288 0.3114272803068161),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118936556,16633339856,1,1,"(0.12439832091331482, 0.3076154887676239)","(0.1303224116563797, 0.32057854533195496)",1,1,2.6564483642578125,2.6811065673828125,Fixation,POINT (0.1273603662848473 0.3140970170497894),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118944889,16633348189,1,1,"(0.1268155872821808, 0.3038572072982788)","(0.12795092165470123, 0.32573437690734863)",1,1,2.67041015625,2.6828155517578125,Fixation,POINT (0.127383254468441 0.3147957921028137),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118953222,16633356522,1,1,"(0.12633593380451202, 0.29367518424987793)","(0.1266002655029297, 0.3333629369735718)",1,1,2.637786865234375,2.680145263671875,Fixation,POINT (0.1264680996537209 0.3135190606117248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118961556,16633364856,1,1,"(0.13306130468845367, 0.2972812056541443)","(0.13049420714378357, 0.3311491906642914)",1,1,2.6226348876953125,2.6790313720703125,Fixation,POINT (0.1317777559161186 0.3142151981592178),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118969889,16633373189,1,1,"(0.1267758309841156, 0.28800907731056213)","(0.12868177890777588, 0.33537814021110535)",1,1,2.658966064453125,2.6865692138671875,Fixation,POINT (0.1277288049459457 0.3116936087608337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118978222,16633381522,1,1,"(0.1279868334531784, 0.29704445600509644)","(0.12580743432044983, 0.33434128761291504)",1,1,2.64715576171875,2.674285888671875,Fixation,POINT (0.1268971338868141 0.3156928718090057),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118986547,16633389847,1,1,"(0.1275315135717392, 0.29319584369659424)","(0.12673403322696686, 0.3310437500476837)",1,1,2.6588592529296875,2.678497314453125,Fixation,POINT (0.127132773399353 0.312119796872139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208118994881,16633398181,1,1,"(0.13100987672805786, 0.2984607219696045)","(0.1308731883764267, 0.33672767877578735)",1,1,2.67376708984375,2.6893310546875,Fixation,POINT (0.1309415325522423 0.3175942003726959),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119003214,16633406514,1,1,"(0.12681040167808533, 0.29464516043663025)","(0.12624125182628632, 0.32297176122665405)",1,1,2.6372222900390625,2.6732940673828125,Fixation,POINT (0.1265258267521858 0.3088084608316422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119011556,16633414856,1,1,"(0.12877395749092102, 0.29438483715057373)","(0.1274375468492508, 0.32654324173927307)",1,1,2.6238555908203125,2.664291381835937,Fixation,POINT (0.1281057521700859 0.3104640394449234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119019889,16633423189,1,1,"(0.1242700144648552, 0.30598318576812744)","(0.12886863946914673, 0.3212011456489563)",1,1,2.6490020751953125,2.6729736328125,Fixation,POINT (0.126569326967001 0.3135921657085419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119028222,16633431522,1,1,"(0.1227656677365303, 0.3046566843986511)","(0.12999002635478973, 0.3175587058067322)",1,1,2.6249237060546875,2.677154541015625,Fixation,POINT (0.12637784704566 0.3111076951026916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119036556,16633439856,1,1,"(0.1278204470872879, 0.2997744381427765)","(0.12541955709457397, 0.3139784038066864)",1,1,2.626983642578125,2.667022705078125,Fixation,POINT (0.1266200020909309 0.3068764209747314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119044889,16633448189,1,1,"(0.12726078927516937, 0.294675350189209)","(0.12751531600952148, 0.32076728343963623)",1,1,2.6233367919921875,2.69793701171875,Fixation,POINT (0.1273880526423454 0.3077213168144226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119053226,16633456526,1,1,"(0.12721164524555206, 0.29135382175445557)","(0.1274864226579666, 0.3258326053619385)",1,1,2.639511108398437,2.673690795898437,Fixation,POINT (0.1273490339517593 0.308593213558197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119061560,16633464860,1,1,"(0.12604491412639618, 0.29441577196121216)","(0.12928955256938934, 0.32643550634384155)",1,1,2.6212310791015625,2.679351806640625,Fixation,POINT (0.1276672333478928 0.3104256391525269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119069893,16633473193,1,1,"(0.12618625164031982, 0.28365764021873474)","(0.1310812532901764, 0.33682188391685486)",1,1,2.62579345703125,2.656234741210937,Fixation,POINT (0.1286337524652481 0.3102397620677948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119078226,16633481526,1,1,"(0.12535616755485535, 0.27729982137680054)","(0.13028055429458618, 0.32993587851524353)",1,1,2.6291656494140625,2.6662139892578125,Fixation,POINT (0.1278183609247208 0.303617849946022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119086560,16633489860,1,1,"(0.12553566694259644, 0.2895360589027405)","(0.1348889172077179, 0.344923734664917)",1,1,2.63653564453125,2.6959228515625,Fixation,POINT (0.1302122920751572 0.3172298967838287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119094893,16633498193,1,1,"(0.12206698209047318, 0.2924655079841614)","(0.1349879652261734, 0.3471936881542206)",1,1,2.6170196533203125,2.682113647460937,Fixation,POINT (0.1285274736583233 0.319829598069191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119103226,16633506526,1,1,"(0.12218360602855682, 0.29649725556373596)","(0.13623753190040588, 0.32233643531799316)",1,1,2.618194580078125,2.660736083984375,Fixation,POINT (0.1292105689644814 0.3094168454408646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119111560,16633514860,1,1,"(0.11631690710783005, 0.3029148578643799)","(0.12967416644096375, 0.3256700038909912)",1,1,2.609222412109375,2.6682586669921875,Fixation,POINT (0.1229955367743969 0.3142924308776856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119128226,16633531526,1,1,"(0.08928290009498596, 0.28667882084846497)","(0.10026794672012329, 0.32436850666999817)",1,1,2.575225830078125,2.6456756591796875,Fixation,POINT (0.0947754234075546 0.3055236637592316),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119136560,16633539860,1,1,"(0.08493436127901077, 0.28913819789886475)","(0.09966579079627991, 0.323894739151001)",1,1,2.570159912109375,2.653793334960937,Fixation,POINT (0.0923000760376453 0.3065164685249329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119144893,16633548193,1,1,"(0.08822271972894669, 0.2813299894332886)","(0.100065216422081, 0.3221816420555115)",1,1,2.59075927734375,2.6406707763671875,Fixation,POINT (0.0941439680755138 0.3017558157444),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119153226,16633556526,1,1,"(0.08723179996013641, 0.27714115381240845)","(0.09882032126188278, 0.3185874819755554)",1,1,2.599395751953125,2.6510162353515625,Fixation,POINT (0.0930260606110096 0.2978643178939819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119161560,16633564860,1,1,"(0.08155862987041473, 0.27600419521331787)","(0.09907729923725128, 0.31286102533340454)",1,1,2.569732666015625,2.648956298828125,Fixation,POINT (0.090317964553833 0.2944326102733612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119169893,16633573193,1,1,"(0.0855899229645729, 0.2837226986885071)","(0.09587471932172775, 0.3207310140132904)",1,1,2.5961151123046875,2.654052734375,Fixation,POINT (0.0907323211431503 0.3022268563508987),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119178226,16633581526,1,1,"(0.08660373091697693, 0.2808288037776947)","(0.0958508551120758, 0.32512030005455017)",1,1,2.5899810791015625,2.642807006835937,Fixation,POINT (0.0912272930145264 0.3029745519161224),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119186565,16633589865,1,1,"(0.0869174599647522, 0.2749992907047272)","(0.09811598062515259, 0.3186740577220917)",1,1,2.5681915283203125,2.6605224609375,Fixation,POINT (0.0925167202949524 0.2968366742134094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119194898,16633598198,1,1,"(0.08690273016691208, 0.279235303401947)","(0.09778250753879547, 0.3296627402305603)",1,1,2.6028289794921875,2.6361083984375,Fixation,POINT (0.0923426188528538 0.3044490218162537),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119203231,16633606531,1,1,"(0.0921671912074089, 0.2848820388317108)","(0.0963660180568695, 0.32954975962638855)",1,1,2.6071014404296875,2.6483917236328125,Fixation,POINT (0.0942666046321392 0.3072158992290497),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119211556,16633614856,1,1,"(0.08698655664920807, 0.28012576699256897)","(0.0988788977265358, 0.32079803943634033)",1,1,2.5913543701171875,2.6418914794921875,Fixation,POINT (0.0929327271878719 0.3004619032144546),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119219889,16633623189,1,1,"(0.08577451854944229, 0.2742670178413391)","(0.09792893379926682, 0.3204648494720459)",1,1,2.59674072265625,2.6422882080078125,Fixation,POINT (0.0918517261743546 0.2973659336566925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119228223,16633631523,1,1,"(0.08758476376533508, 0.2754354774951935)","(0.09576423466205597, 0.32121673226356506)",1,1,2.5912017822265625,2.6263427734375,Fixation,POINT (0.0916744992136955 0.2983261048793793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119236565,16633639865,1,1,"(0.0884239450097084, 0.2745566964149475)","(0.09497774392366409, 0.3289942443370819)",1,1,2.609100341796875,2.654525756835937,Fixation,POINT (0.0917008444666862 0.3017754703760147),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119244889,16633648189,1,1,"(0.08823537081480026, 0.282291054725647)","(0.09757337719202042, 0.3290789723396301)",1,1,2.5923614501953125,2.623138427734375,Fixation,POINT (0.0929043740034103 0.3056850135326386),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119253231,16633656531,1,1,"(0.09050983935594559, 0.27885985374450684)","(0.09547918289899826, 0.33133354783058167)",1,1,2.615264892578125,2.63519287109375,Fixation,POINT (0.0929945111274719 0.3050967007875442),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119261565,16633664865,1,1,"(0.09310749173164368, 0.28507620096206665)","(0.09271878749132156, 0.3315344750881195)",1,1,2.6232147216796875,2.64093017578125,Fixation,POINT (0.0929131396114826 0.3083053380250931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119269898,16633673198,1,1,"(0.08972129970788956, 0.2845788300037384)","(0.08615916222333908, 0.3189251124858856)",1,1,2.58538818359375,2.660263061523437,Fixation,POINT (0.0879402309656143 0.301751971244812),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119278231,16633681531,1,1,"(0.09250496327877045, 0.27929115295410156)","(0.08118177205324173, 0.33004021644592285)",1,1,2.6067047119140625,2.6392059326171875,Fixation,POINT (0.0868433676660061 0.3046656847000122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119286565,16633689865,1,1,"(0.09259229898452759, 0.27621567249298096)","(0.08138155937194824, 0.33044958114624023)",1,1,2.6052398681640625,2.5904541015625,Fixation,POINT (0.0869869291782379 0.3033326268196106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119419902,16633823202,1,1,"(0.10440701246261597, 0.27552786469459534)","(0.07157234847545624, 0.429853230714798)",1,1,2.601425170898437,2.30548095703125,,POINT (0.0879896804690361 0.3526905477046967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119428235,16633831535,1,1,"(0.10306878387928009, 0.26618969440460205)","(0.08832135796546936, 0.3914753794670105)",1,1,2.6206817626953125,2.4482879638671875,Fixation,POINT (0.0956950709223747 0.3288325369358063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119436568,16633839868,1,1,"(0.10446875542402267, 0.274880051612854)","(0.1038624495267868, 0.36028853058815)",1,1,2.64990234375,2.555892944335937,Fixation,POINT (0.1041656024754047 0.317584291100502),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119444907,16633848207,1,1,"(0.10634082555770874, 0.27466440200805664)","(0.1188070997595787, 0.3486242890357971)",1,1,2.6423797607421875,2.6422882080078125,Fixation,POINT (0.1125739626586437 0.3116443455219269),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119453240,16633856540,1,1,"(0.11120060831308365, 0.2772270739078522)","(0.12434568256139755, 0.35194000601768494)",1,1,2.6464996337890625,2.6923828125,Fixation,POINT (0.1177731454372406 0.3145835399627686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119461573,16633864873,1,1,"(0.1092490404844284, 0.286567747592926)","(0.12017495930194855, 0.3457450270652771)",1,1,2.660400390625,2.7022705078125,Fixation,POINT (0.1147119998931885 0.3161563873291016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119469907,16633873207,1,1,"(0.10531342029571533, 0.2883930504322052)","(0.11773916333913803, 0.3404288589954376)",1,1,2.657577514648437,2.70135498046875,Fixation,POINT (0.1115262918174267 0.3144109547138214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208119478240,16633881540,1,1,"(0.10267855226993561, 0.2875180244445801)","(0.11602816730737686, 0.3348478674888611)",1,1,2.664901733398437,2.6939239501953125,Fixation,POINT (0.1093533597886562 0.3111829459667206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
