,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,JSplitPane.0,getJSplitPane.0,if.0,jSplitPane.0,==.0,nan.0,jSplitPane.1,=.0,new.0,JSplitPane.1,DevicesTreePanel.0,p.0,=.1,new.1,DevicesTreePanel.1,p.1,addSelectionChangeListener.0,this.0,jSplitPane.2,setLeftComponent.0,p.2,jSplitPane.3,setRightComponent.0,getJTabbedPane.0,jSplitPane.4,setDividerSize.0,5.0,jSplitPane.5,setDividerLocation.0,200.0,return.0,jSplitPane.6,code,participant_summary
0,136,getJSplitPane,39233258,1211230755020,19745148081,1,1,"(0.6585426330566406, 0.16732437908649445)","(0.6415605545043945, 0.1996845155954361)",1,1,2.5601348876953125,2.633026123046875,,POINT (0.6500515937805176 0.1835044473409653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230763353,19745156414,1,1,"(0.6580573320388794, 0.17533190548419952)","(0.638522744178772, 0.19104130566120148)",1,1,2.5811309814453125,2.6333160400390625,Fixation,POINT (0.6482900381088257 0.1831866055727005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230771686,19745164747,1,1,"(0.6553026437759399, 0.16355301439762115)","(0.6423278450965881, 0.1891043335199356)",1,1,2.5616607666015625,2.6058502197265625,Fixation,POINT (0.648815244436264 0.1763286739587784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230780020,19745173081,1,1,"(0.6562952399253845, 0.1608254462480545)","(0.6384084224700928, 0.1742786318063736)",1,1,2.5597076416015625,2.635971069335937,Fixation,POINT (0.6473518311977386 0.167552039027214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230788353,19745181414,1,1,"(0.660508930683136, 0.16494008898735046)","(0.6373565793037415, 0.18058034777641296)",1,1,2.5628662109375,2.6505126953125,Fixation,POINT (0.6489327549934387 0.1727602183818817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230796687,19745189748,1,1,"(0.6579097509384155, 0.16446147859096527)","(0.6356071829795837, 0.17781464755535126)",1,1,2.5469512939453125,2.62176513671875,Fixation,POINT (0.6467584669589996 0.1711380630731583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230805020,19745198081,1,1,"(0.6581366062164307, 0.16552777588367462)","(0.6442446708679199, 0.18265902996063232)",1,1,2.5902252197265625,2.6314239501953125,Fixation,POINT (0.6511906385421753 0.1740934029221535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230813345,19745206406,1,1,"(0.6579663157463074, 0.1608552187681198)","(0.6356610655784607, 0.20088478922843933)",1,1,2.5703125,2.633407592773437,Fixation,POINT (0.646813690662384 0.1808700039982796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230821691,19745214752,1,1,"(0.6548259854316711, 0.16702234745025635)","(0.6391832828521729, 0.2051590234041214)",1,1,2.5692901611328125,2.61688232421875,Fixation,POINT (0.647004634141922 0.1860906854271889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230830024,19745223085,1,1,"(0.6592099666595459, 0.1551850140094757)","(0.6379120945930481, 0.20149549841880798)",1,1,2.5658721923828125,2.6334991455078125,Fixation,POINT (0.648561030626297 0.1783402562141418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230838357,19745231418,1,1,"(0.6572690606117249, 0.16298756003379822)","(0.6417171955108643, 0.19298382103443146)",1,1,2.5546112060546875,2.6302642822265625,Fixation,POINT (0.6494931280612946 0.1779856905341148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230846691,19745239752,1,1,"(0.6578455567359924, 0.15611103177070618)","(0.6372398734092712, 0.19170743227005005)",1,1,2.5701446533203125,2.6352081298828125,Fixation,POINT (0.6475427150726318 0.1739092320203781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230855024,19745248085,1,1,"(0.6536524295806885, 0.16002793610095978)","(0.6361173987388611, 0.1919862926006317)",1,1,2.55926513671875,2.647689819335937,Fixation,POINT (0.6448849141597748 0.1760071143507958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230863357,19745256418,1,1,"(0.6530402302742004, 0.16885676980018616)","(0.6388628482818604, 0.18921788036823273)",1,1,2.5802764892578125,2.6158599853515625,Fixation,POINT (0.6459515392780304 0.1790373250842094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230871690,19745264751,1,1,"(0.6512405872344971, 0.1655971258878708)","(0.6388780474662781, 0.20024223625659943)",1,1,2.574813842773437,2.627914428710937,Fixation,POINT (0.6450593173503876 0.1829196810722351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230880024,19745273085,1,1,"(0.6564815640449524, 0.16327887773513794)","(0.6414768099784851, 0.19295336306095123)",1,1,2.5610504150390625,2.6215057373046875,Fixation,POINT (0.6489791870117188 0.1781161203980446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230888357,19745281418,1,1,"(0.6564182639122009, 0.15551349520683289)","(0.6390580534934998, 0.19908113777637482)",1,1,2.5570831298828125,2.626815795898437,Fixation,POINT (0.6477381587028503 0.1772973164916038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230896691,19745289752,1,1,"(0.6518532037734985, 0.1643008440732956)","(0.6390664577484131, 0.20373430848121643)",1,1,2.5656890869140625,2.6245269775390625,Fixation,POINT (0.6454598307609558 0.184017576277256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230905015,19745298076,1,1,"(0.6533337235450745, 0.16000699996948242)","(0.6415479183197021, 0.2068489044904709)",1,1,2.5663299560546875,2.61376953125,Fixation,POINT (0.6474408209323883 0.1834279522299766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230913349,19745306410,1,1,"(0.6525879502296448, 0.1688729226589203)","(0.6387954950332642, 0.19855134189128876)",1,1,2.57684326171875,2.6333160400390625,Fixation,POINT (0.6456917226314545 0.1837121322751045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230921682,19745314743,1,1,"(0.657931387424469, 0.1601528376340866)","(0.6313939690589905, 0.1924029439687729)",1,1,2.57000732421875,2.631088256835937,Fixation,POINT (0.6446626782417297 0.1762778908014298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230930015,19745323076,1,1,"(0.6516495943069458, 0.16453884541988373)","(0.6316189169883728, 0.1861848682165146)",1,1,2.5603485107421875,2.63677978515625,Fixation,POINT (0.6416342556476593 0.1753618568181992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230938350,19745331410,1,1,"(0.652449905872345, 0.15631094574928284)","(0.634762167930603, 0.20500408113002777)",1,1,2.5504913330078125,2.6322479248046875,Fixation,POINT (0.643606036901474 0.1806575134396553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230946683,19745339743,1,1,"(0.6548283100128174, 0.1581377238035202)","(0.635522723197937, 0.1740378886461258)",1,1,2.55792236328125,2.634872436523437,Fixation,POINT (0.6451755166053772 0.166087806224823),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230955031,19745348091,1,1,"(0.6504892706871033, 0.1606951802968979)","(0.6331111192703247, 0.19881753623485565)",1,1,2.5737457275390625,2.6335906982421875,Fixation,POINT (0.641800194978714 0.1797563582658768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230963364,19745356424,1,1,"(0.6573914289474487, 0.15697234869003296)","(0.6367563605308533, 0.20328953862190247)",1,1,2.574737548828125,2.6416778564453125,Fixation,POINT (0.647073894739151 0.1801309436559677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230971689,19745364749,1,1,"(0.6571333408355713, 0.15679174661636353)","(0.636227548122406, 0.18750222027301788)",1,1,2.582382202148437,2.6234893798828125,Fixation,POINT (0.6466804444789886 0.1721469834446907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230980022,19745373082,1,1,"(0.654962956905365, 0.15797261893749237)","(0.6395280361175537, 0.19462475180625916)",1,1,2.57696533203125,2.6304168701171875,Fixation,POINT (0.6472454965114594 0.1762986853718758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230988356,19745381416,1,1,"(0.6580548882484436, 0.15401051938533783)","(0.6437174677848816, 0.19357138872146606)",1,1,2.5783233642578125,2.614730834960937,Fixation,POINT (0.6508861780166626 0.173790954053402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211230996689,19745389749,1,1,"(0.65495365858078, 0.16218756139278412)","(0.6406260132789612, 0.20435750484466553)",1,1,2.5669403076171875,2.6094970703125,Fixation,POINT (0.6477898359298706 0.1832725331187248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211231005031,19745398091,1,1,"(0.6577935218811035, 0.15387947857379913)","(0.6357896327972412, 0.19166532158851624)",1,1,2.5579376220703125,2.63043212890625,Fixation,POINT (0.6467915773391724 0.1727724000811577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211231013364,19745406424,1,1,"(0.6551909446716309, 0.1563999503850937)","(0.6447621583938599, 0.18897582590579987)",1,1,2.5560455322265625,2.62451171875,Fixation,POINT (0.6499765515327454 0.1726878881454468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211231021697,19745414757,1,1,"(0.6537449359893799, 0.15040351450443268)","(0.642899751663208, 0.18689380586147308)",1,1,2.581893920898437,2.6217193603515625,Fixation,POINT (0.648322343826294 0.1686486601829529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211231030031,19745423091,1,1,"(0.6593027114868164, 0.15226325392723083)","(0.6361589431762695, 0.19301828742027283)",1,1,2.5715789794921875,2.603500366210937,Fixation,POINT (0.647730827331543 0.1726407706737518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211231038356,19745431416,1,1,"(0.6526581048965454, 0.15884391963481903)","(0.641250729560852, 0.21228013932704926)",1,1,2.553192138671875,2.6110382080078125,Fixation,POINT (0.6469544172286987 0.1855620294809341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211231105035,19745498095,1,1,"(0.07820755243301392, 0.14992134273052216)","(0.11588384211063385, 0.17001599073410034)",1,1,2.5103912353515625,2.608367919921875,Fixation,POINT (0.0970456972718239 0.1599686667323112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231113368,19745506428,1,1,"(0.0849713385105133, 0.16736149787902832)","(0.12556351721286774, 0.15530948340892792)",1,1,2.549072265625,2.61810302734375,Fixation,POINT (0.1052674278616905 0.1613354906439781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231121701,19745514761,1,1,"(0.07802482694387436, 0.1760893017053604)","(0.11301667243242264, 0.1688002347946167)",1,1,2.5493621826171875,2.606597900390625,Fixation,POINT (0.0955207496881485 0.1724447682499886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231130035,19745523095,1,1,"(0.0783848837018013, 0.1683855801820755)","(0.10710388422012329, 0.16543611884117126)",1,1,2.533111572265625,2.5850982666015625,Fixation,POINT (0.0927443839609623 0.1669108495116234),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231138368,19745531428,1,1,"(0.08269514888525009, 0.17611920833587646)","(0.11441157013177872, 0.16026785969734192)",1,1,2.5121612548828125,2.573150634765625,Fixation,POINT (0.0985533595085144 0.1681935340166092),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231146701,19745539761,1,1,"(0.0871211439371109, 0.17537306249141693)","(0.1021832823753357, 0.17261168360710144)",1,1,2.498077392578125,2.5720977783203125,Fixation,POINT (0.0946522131562233 0.1739923730492592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231155035,19745548095,1,1,"(0.08880019932985306, 0.17718467116355896)","(0.11260046809911728, 0.17484596371650696)",1,1,2.5081024169921875,2.5668182373046875,Fixation,POINT (0.1007003337144852 0.176015317440033),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231163368,19745556428,1,1,"(0.08661099523305893, 0.1856255680322647)","(0.11047667264938354, 0.16511224210262299)",1,1,2.4936676025390625,2.566757202148437,Fixation,POINT (0.0985438339412212 0.1753689050674438),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231171701,19745564761,1,1,"(0.09522269666194916, 0.18537446856498718)","(0.10897733271121979, 0.17064405977725983)",1,1,2.4696807861328125,2.55279541015625,Fixation,POINT (0.1021000146865845 0.1780092641711235),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231180035,19745573095,1,1,"(0.09658937901258469, 0.18608126044273376)","(0.11426793783903122, 0.1677463799715042)",1,1,2.47515869140625,2.5456695556640625,Fixation,POINT (0.105428658425808 0.176913820207119),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231188368,19745581428,1,1,"(0.10156385600566864, 0.18334399163722992)","(0.10470616072416306, 0.17745225131511688)",1,1,2.482818603515625,2.54443359375,Fixation,POINT (0.1031350083649158 0.1803981214761734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231196702,19745589761,1,1,"(0.09977241605520248, 0.19399245083332062)","(0.10656211525201797, 0.16659247875213623)",1,1,2.4642333984375,2.545623779296875,Fixation,POINT (0.1031672656536102 0.1802924647927284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231205036,19745598095,1,1,"(0.09289585798978806, 0.1839493215084076)","(0.11347147077322006, 0.16480520367622375)",1,1,2.460067749023437,2.5516510009765625,Fixation,POINT (0.1031836643815041 0.1743772625923157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231213369,19745606428,1,1,"(0.09489300101995468, 0.18087616562843323)","(0.11254878342151642, 0.17366710305213928)",1,1,2.4562530517578125,2.55322265625,Fixation,POINT (0.1037208922207356 0.1772716343402862),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231221707,19745614766,1,1,"(0.09313824772834778, 0.17876285314559937)","(0.1109420508146286, 0.16890795528888702)",1,1,2.466796875,2.551605224609375,Fixation,POINT (0.1020401492714882 0.1738354042172432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231230040,19745623099,1,1,"(0.09450605511665344, 0.18653704226016998)","(0.10176603496074677, 0.17041492462158203)",1,1,2.447357177734375,2.531951904296875,Fixation,POINT (0.0981360450387001 0.178475983440876),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231238374,19745631433,1,1,"(0.09179612249135971, 0.18854928016662598)","(0.1068076491355896, 0.1637314409017563)",1,1,2.465194702148437,2.5409393310546875,Fixation,POINT (0.0993018858134747 0.1761403605341911),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231246707,19745639766,1,1,"(0.09296175092458725, 0.19501248002052307)","(0.11236219853162766, 0.16087909042835236)",1,1,2.449249267578125,2.534652709960937,Fixation,POINT (0.1026619747281074 0.1779457852244377),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231255039,19745648098,1,1,"(0.09832778573036194, 0.1930284947156906)","(0.10870430618524551, 0.17780092358589172)",1,1,2.4431610107421875,2.5235595703125,Fixation,POINT (0.1035160459578037 0.1854147091507912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231263372,19745656431,1,1,"(0.1025921031832695, 0.1924208253622055)","(0.10670970380306244, 0.1800229251384735)",1,1,2.4443511962890625,2.5339813232421875,Fixation,POINT (0.104650903493166 0.1862218752503395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231271705,19745664764,1,1,"(0.10612098127603531, 0.18984195590019226)","(0.10170833021402359, 0.17541077733039856)",1,1,2.42926025390625,2.5233306884765625,Fixation,POINT (0.1039146557450294 0.1826263666152954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231280038,19745673097,1,1,"(0.09581485390663147, 0.19691435992717743)","(0.10576844960451126, 0.17812296748161316)",1,1,2.4475860595703125,2.510467529296875,Fixation,POINT (0.1007916517555714 0.1875186637043953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231288372,19745681431,1,1,"(0.09387308359146118, 0.19262762367725372)","(0.11392287164926529, 0.18385115265846252)",1,1,2.4381103515625,2.516693115234375,Fixation,POINT (0.1038979776203632 0.1882393881678581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231296705,19745689764,1,1,"(0.09813007712364197, 0.18987494707107544)","(0.11107207834720612, 0.1747160702943802)",1,1,2.4420928955078125,2.521148681640625,Fixation,POINT (0.104601077735424 0.1822955086827278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231305039,19745698098,1,1,"(0.10008276998996735, 0.17774958908557892)","(0.10110833495855331, 0.1756027191877365)",1,1,2.447250366210937,2.5274810791015625,Fixation,POINT (0.1005955524742603 0.1766761541366577),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231313372,19745706431,1,1,"(0.0923372283577919, 0.17988963425159454)","(0.1047508642077446, 0.18049739301204681)",1,1,2.43194580078125,2.5176544189453125,Fixation,POINT (0.0985440462827682 0.1801935136318207),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231321705,19745714764,1,1,"(0.0898863822221756, 0.18935948610305786)","(0.10351040959358215, 0.17693430185317993)",1,1,2.4601593017578125,2.55169677734375,Fixation,POINT (0.0966983959078789 0.1831468939781189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231330039,19745723098,1,1,"(0.08477495610713959, 0.18663069605827332)","(0.10859078913927078, 0.1802617758512497)",1,1,2.4586944580078125,2.533798217773437,Fixation,POINT (0.0966828726232052 0.1834462359547615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231338372,19745731431,1,1,"(0.08536514639854431, 0.18230949342250824)","(0.10390341281890869, 0.1743190884590149)",1,1,2.4685211181640625,2.526473999023437,Fixation,POINT (0.0946342796087265 0.1783142909407616),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231346708,19745739767,1,1,"(0.08974980562925339, 0.18469522893428802)","(0.10268492251634598, 0.17331740260124207)",1,1,2.459716796875,2.50848388671875,Fixation,POINT (0.0962173640727997 0.179006315767765),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231355042,19745748101,1,1,"(0.07770685851573944, 0.180874302983284)","(0.09794703871011734, 0.1639247089624405)",1,1,2.4775543212890625,2.5160675048828125,Fixation,POINT (0.0878269486129284 0.1723995059728622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231371708,19745764767,1,1,"(0.06686381250619888, 0.1679680496454239)","(0.08699024468660355, 0.15995052456855774)",1,1,2.432479858398437,2.5043182373046875,Fixation,POINT (0.0769270285964012 0.1639592871069908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231380042,19745773101,1,1,"(0.06356599926948547, 0.18629424273967743)","(0.08720559626817703, 0.16461215913295746)",1,1,2.446517944335937,2.50811767578125,Fixation,POINT (0.0753857977688312 0.1754532009363174),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231388375,19745781434,1,1,"(0.07158675789833069, 0.19282157719135284)","(0.08263467252254486, 0.16381964087486267)",1,1,2.454559326171875,2.505844116210937,Fixation,POINT (0.0771107152104378 0.1783206090331078),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231396708,19745789767,1,1,"(0.06848201900720596, 0.17577892541885376)","(0.08165243268013, 0.16710889339447021)",1,1,2.444793701171875,2.51446533203125,Fixation,POINT (0.075067225843668 0.171443909406662),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231405041,19745798100,1,1,"(0.057135481387376785, 0.18229039013385773)","(0.0870092436671257, 0.15981346368789673)",1,1,2.455596923828125,2.5181884765625,Fixation,POINT (0.0720723625272512 0.1710519269108772),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231413375,19745806434,1,1,"(0.06847824156284332, 0.1877284198999405)","(0.08174530416727066, 0.16190022230148315)",1,1,2.447006225585937,2.5291900634765625,Fixation,POINT (0.075111772865057 0.1748143211007118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231421708,19745814767,1,1,"(0.0685928538441658, 0.19014178216457367)","(0.08090058714151382, 0.16032260656356812)",1,1,2.445831298828125,2.5187530517578125,Fixation,POINT (0.0747467204928398 0.1752321943640709),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231430041,19745823100,1,1,"(0.059910207986831665, 0.17935355007648468)","(0.0819811224937439, 0.1573491096496582)",1,1,2.4739532470703125,2.516448974609375,Fixation,POINT (0.0709456652402878 0.1683513298630714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231438375,19745831434,1,1,"(0.06608784198760986, 0.18776173889636993)","(0.08183091133832932, 0.15970511734485626)",1,1,2.4478759765625,2.508148193359375,Fixation,POINT (0.0739593766629696 0.1737334281206131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231446708,19745839767,1,1,"(0.061846181750297546, 0.19033809006214142)","(0.07879388332366943, 0.16256943345069885)",1,1,2.464752197265625,2.527084350585937,Fixation,POINT (0.0703200325369835 0.1764537617564201),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231455042,19745848100,1,1,"(0.06204677373170853, 0.1893804967403412)","(0.08466720581054688, 0.168071910738945)",1,1,2.4715118408203125,2.495361328125,Fixation,POINT (0.0733569897711277 0.1787262037396431),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231463376,19745856434,1,1,"(0.06241106614470482, 0.18939892947673798)","(0.0830453410744667, 0.16757944226264954)",1,1,2.4580078125,2.5228424072265625,Fixation,POINT (0.0727282036095858 0.1784891858696938),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231471709,19745864767,1,1,"(0.0650339126586914, 0.19244812428951263)","(0.07750194519758224, 0.1645168960094452)",1,1,2.453399658203125,2.513946533203125,Fixation,POINT (0.0712679289281368 0.1784825101494789),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231480048,19745873106,1,1,"(0.061010025441646576, 0.19499902427196503)","(0.0804700255393982, 0.16003498435020447)",1,1,2.4654998779296875,2.5167236328125,Fixation,POINT (0.0707400254905224 0.1775170043110848),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231488382,19745881440,1,1,"(0.06307954341173172, 0.18854407966136932)","(0.0836540088057518, 0.15976855158805847)",1,1,2.467926025390625,2.504241943359375,Fixation,POINT (0.0733667761087418 0.1741563156247139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231496715,19745889773,1,1,"(0.06970172375440598, 0.187016099691391)","(0.08046229928731918, 0.16770821809768677)",1,1,2.463165283203125,2.510360717773437,Fixation,POINT (0.0750820115208626 0.1773621588945389),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231505048,19745898106,1,1,"(0.06941534578800201, 0.18026670813560486)","(0.08408549427986145, 0.1695040911436081)",1,1,2.467758178710937,2.505599975585937,Fixation,POINT (0.0767504200339317 0.1748853996396065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231513382,19745906440,1,1,"(0.07129824906587601, 0.178391233086586)","(0.08318119496107101, 0.16461606323719025)",1,1,2.4654998779296875,2.5354156494140625,Fixation,POINT (0.0772397220134735 0.1715036481618881),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231521716,19745914773,1,1,"(0.0628315657377243, 0.18420986831188202)","(0.08185310661792755, 0.16849401593208313)",1,1,2.44927978515625,2.5160064697265625,Fixation,POINT (0.0723423361778259 0.1763519421219826),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211231530049,19745923106,1,1,"(0.05922016501426697, 0.19368207454681396)","(0.08825093507766724, 0.16466568410396576)",1,1,2.479278564453125,2.5207672119140625,Fixation,POINT (0.0737355500459671 0.1791738793253899),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
