,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,go.0,String.0,theUserName.0,try.0,new.0,ChatUI.0,MessageInputReceiver.0,this.0,theUserName.1,// shake hands.200,writer.0,println.0,theUserName.2,writer.1,flush.0,// OK means init with server went well.201,if.0,reader.0,readLine.0,equals.0,"""OK"".0",initialized.0,=.0,TRUE.0,readChat.0,else.0,bailOut.0,new.1,IOException.0,"""handshake failed"".100",catch.0,IOException.1,ioe.0,bailOut.1,ioe.1,catch.1,Exception.0,e.0,bailOut.2,e.1,code,participant_summary
0,136,go,14477536,1211675105635,20189496984,1,1,"(0.10797405242919922, 0.30427446961402893)","(0.12069837003946304, 0.2586143910884857)",1,1,2.456817626953125,2.44476318359375,Fixation,POINT (0.1143362112343311 0.2814444303512573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675113968,20189505317,1,1,"(0.10543540120124817, 0.30751368403434753)","(0.11384917050600052, 0.2597678005695343)",1,1,2.4589996337890625,2.4381866455078125,Fixation,POINT (0.1096422858536243 0.2836407423019409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675122301,20189513650,1,1,"(0.10519275814294815, 0.30693748593330383)","(0.1179983839392662, 0.26051706075668335)",1,1,2.4607086181640625,2.4515533447265625,Fixation,POINT (0.1115955710411072 0.2837272733449936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675130635,20189521984,1,1,"(0.10701034218072891, 0.29310137033462524)","(0.12006326764822006, 0.25254279375076294)",1,1,2.488067626953125,2.422760009765625,Fixation,POINT (0.1135368049144745 0.2728220820426941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675138968,20189530317,1,1,"(0.10297705978155136, 0.301638662815094)","(0.11421400308609009, 0.2506815493106842)",1,1,2.494537353515625,2.452178955078125,Fixation,POINT (0.1085955314338207 0.2761601060628891),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675147301,20189538650,1,1,"(0.10431096702814102, 0.29886266589164734)","(0.1252550333738327, 0.24787162244319916)",1,1,2.4529571533203125,2.4260711669921875,Fixation,POINT (0.1147830002009869 0.2733671441674232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675155637,20189546986,1,1,"(0.10120564699172974, 0.30987629294395447)","(0.11726461350917816, 0.2467331439256668)",1,1,2.459564208984375,2.438217163085937,Fixation,POINT (0.109235130250454 0.2783047184348106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675163970,20189555319,1,1,"(0.107261523604393, 0.31190812587738037)","(0.12010292708873749, 0.258009135723114)",1,1,2.469085693359375,2.42950439453125,Fixation,POINT (0.1136822253465652 0.2849586308002472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675172306,20189563655,1,1,"(0.10469396412372589, 0.31169041991233826)","(0.11489620804786682, 0.2459486871957779)",1,1,2.4754791259765625,2.4454345703125,Fixation,POINT (0.1097950860857964 0.2788195535540581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675180639,20189571988,1,1,"(0.10410867631435394, 0.3134489059448242)","(0.12147653102874756, 0.25743311643600464)",1,1,2.479232788085937,2.4420318603515625,Fixation,POINT (0.1127926036715508 0.2854410111904144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675188973,20189580322,1,1,"(0.10496731847524643, 0.30671605467796326)","(0.1151760146021843, 0.2685462236404419)",1,1,2.4685211181640625,2.409027099609375,Fixation,POINT (0.1100716665387154 0.2876311391592026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675197306,20189588655,1,1,"(0.10249798744916916, 0.30905449390411377)","(0.12191712111234665, 0.26609352231025696)",1,1,2.470809936523437,2.438507080078125,Fixation,POINT (0.1122075542807579 0.2875740081071854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675205639,20189596988,1,1,"(0.10213744640350342, 0.3029252886772156)","(0.11308424174785614, 0.25269395112991333)",1,1,2.47930908203125,2.4240264892578125,Fixation,POINT (0.1076108440756798 0.2778096199035644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675230639,20189621988,1,1,"(0.2079760879278183, 0.3505266606807709)","(0.21080805361270905, 0.2847142219543457)",1,1,2.4857177734375,2.4756622314453125,Fixation,POINT (0.2093920707702637 0.3176204413175583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675238973,20189630322,1,1,"(0.21114546060562134, 0.329510360956192)","(0.22156208753585815, 0.28485003113746643)",1,1,2.545318603515625,2.4728546142578125,Fixation,POINT (0.2163537740707398 0.3071801960468292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675247306,20189638655,1,1,"(0.2089877873659134, 0.33870893716812134)","(0.20917284488677979, 0.29216012358665466)",1,1,2.5522918701171875,2.470977783203125,Fixation,POINT (0.2090803161263466 0.315434530377388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675255639,20189646988,1,1,"(0.22011320292949677, 0.33400052785873413)","(0.22356915473937988, 0.2889924645423889)",1,1,2.5316162109375,2.4668426513671875,Fixation,POINT (0.2218411788344383 0.3114964962005615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675263973,20189655322,1,1,"(0.21562623977661133, 0.3291720151901245)","(0.21522612869739532, 0.2874690294265747)",1,1,2.4991607666015625,2.4712371826171875,Fixation,POINT (0.2154261842370033 0.3083205223083496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675272306,20189663655,1,1,"(0.21239282190799713, 0.3351803123950958)","(0.22036390006542206, 0.29685062170028687)",1,1,2.4889678955078125,2.4570770263671875,Fixation,POINT (0.2163783609867096 0.3160154670476914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675280639,20189671988,1,1,"(0.2163672149181366, 0.33451390266418457)","(0.21517236530780792, 0.2933511435985565)",1,1,2.516708374023437,2.452545166015625,Fixation,POINT (0.2157697901129723 0.3139325231313705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675288973,20189680322,1,1,"(0.20854344964027405, 0.33703792095184326)","(0.21429401636123657, 0.29050543904304504)",1,1,2.506210327148437,2.452667236328125,Fixation,POINT (0.2114187330007553 0.3137716799974442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675297306,20189688655,1,1,"(0.21008965373039246, 0.3470471203327179)","(0.22003312408924103, 0.28160300850868225)",1,1,2.5088043212890625,2.462188720703125,Fixation,POINT (0.2150613889098167 0.3143250644207001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675305644,20189696993,1,1,"(0.2102327048778534, 0.33826732635498047)","(0.21278871595859528, 0.28187939524650574)",1,1,2.5180206298828125,2.44976806640625,Fixation,POINT (0.2115107104182243 0.3100733608007431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675313978,20189705327,1,1,"(0.2103394716978073, 0.3412369191646576)","(0.2172916978597641, 0.2816005051136017)",1,1,2.4601287841796875,2.451385498046875,Fixation,POINT (0.2138155847787857 0.3114187121391296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675322311,20189713660,1,1,"(0.21009887754917145, 0.32991790771484375)","(0.2182491272687912, 0.28477707505226135)",1,1,2.491729736328125,2.4482574462890625,Fixation,POINT (0.2141740024089813 0.3073474913835526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675330644,20189721993,1,1,"(0.21285557746887207, 0.33988264203071594)","(0.2155020385980606, 0.2884353995323181)",1,1,2.497772216796875,2.4654693603515625,Fixation,POINT (0.2141788080334663 0.314159020781517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675338978,20189730327,1,1,"(0.21360096335411072, 0.34461259841918945)","(0.21655625104904175, 0.29485711455345154)",1,1,2.501983642578125,2.442901611328125,Fixation,POINT (0.2150786072015762 0.3197348564863205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675347311,20189738660,1,1,"(0.2225131243467331, 0.34477660059928894)","(0.22408226132392883, 0.30173709988594055)",1,1,2.4711456298828125,2.440093994140625,Fixation,POINT (0.223297692835331 0.3232568502426148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675422312,20189813660,1,1,"(0.7089528441429138, 0.12338653206825256)","(0.7123704552650452, 0.1081094890832901)",1,1,2.512237548828125,2.3426513671875,Fixation,POINT (0.7106616497039795 0.1157480105757713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675430645,20189821993,1,1,"(0.6999132633209229, 0.12226136773824692)","(0.7100870013237, 0.11916562914848328)",1,1,2.5066375732421875,2.3668670654296875,Fixation,POINT (0.7050001323223114 0.1207134984433651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675438986,20189830334,1,1,"(0.7058361768722534, 0.12703610956668854)","(0.7168600559234619, 0.12546005845069885)",1,1,2.5274658203125,2.35894775390625,Fixation,POINT (0.7113481163978577 0.1262480840086937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675447319,20189838667,1,1,"(0.7070373296737671, 0.11760830879211426)","(0.7183816432952881, 0.11085783690214157)",1,1,2.498443603515625,2.34197998046875,Fixation,POINT (0.7127094864845276 0.1142330728471279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675455652,20189847000,1,1,"(0.7101098299026489, 0.1281249076128006)","(0.7124324440956116, 0.10415284335613251)",1,1,2.5221099853515625,2.34002685546875,Fixation,POINT (0.7112711369991302 0.1161388754844666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675463986,20189855334,1,1,"(0.7075266242027283, 0.1276630163192749)","(0.712037205696106, 0.12231055647134781)",1,1,2.5128326416015625,2.341796875,Fixation,POINT (0.7097819149494171 0.1249867863953114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675472319,20189863667,1,1,"(0.7032573819160461, 0.1341933161020279)","(0.7123504877090454, 0.11693944782018661)",1,1,2.51470947265625,2.3574676513671875,Fixation,POINT (0.7078039348125458 0.1255663819611072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675480652,20189872000,1,1,"(0.709998369216919, 0.13992123305797577)","(0.7069278359413147, 0.11372797191143036)",1,1,2.5116729736328125,2.3368072509765625,Fixation,POINT (0.7084631025791168 0.1268246024847031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675488986,20189880334,1,1,"(0.7109947204589844, 0.11814925819635391)","(0.7180259227752686, 0.10118652135133743)",1,1,2.486312866210937,2.3128204345703125,Fixation,POINT (0.7145103216171265 0.1096678897738457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675497321,20189888669,1,1,"(0.705876886844635, 0.12387160211801529)","(0.7125670313835144, 0.12220945209264755)",1,1,2.4941864013671875,2.31414794921875,Fixation,POINT (0.7092219591140747 0.1230405271053314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675505654,20189897002,1,1,"(0.7064570784568787, 0.13450486958026886)","(0.7120669484138489, 0.11538724601268768)",1,1,2.4922637939453125,2.320907592773437,Fixation,POINT (0.7092620134353638 0.1249460577964783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675513988,20189905336,1,1,"(0.7070717811584473, 0.12975145876407623)","(0.7116290926933289, 0.12451918423175812)",1,1,2.486557006835937,2.342376708984375,Fixation,POINT (0.7093504369258881 0.1271353214979172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675522321,20189913669,1,1,"(0.7107411026954651, 0.13120414316654205)","(0.7147364020347595, 0.12351176887750626)",1,1,2.5040740966796875,2.3186798095703125,Fixation,POINT (0.7127387523651123 0.1273579560220242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675530654,20189922002,1,1,"(0.7193096876144409, 0.11043094843626022)","(0.7068787813186646, 0.14020635187625885)",1,1,2.493255615234375,2.3283233642578125,Fixation,POINT (0.7130942344665527 0.1253186501562595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675538988,20189930336,1,1,"(0.7098318934440613, 0.12132691591978073)","(0.7097102999687195, 0.12291242927312851)",1,1,2.495880126953125,2.3042755126953125,Fixation,POINT (0.7097710967063904 0.1221196725964546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675547319,20189938667,1,1,"(0.7045077681541443, 0.11733048409223557)","(0.7028123736381531, 0.11307860910892487)",1,1,2.45538330078125,2.2992706298828125,Fixation,POINT (0.7036600708961487 0.1152045466005802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,go,14477536,1211675563988,20189955336,1,1,"(0.6736674904823303, 0.16824160516262054)","(0.6842154264450073, 0.14140737056732178)",1,1,2.478759765625,2.3297882080078125,Fixation,POINT (0.6789414584636688 0.1548244878649712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675572324,20189963672,1,1,"(0.6860954165458679, 0.14462271332740784)","(0.6826066374778748, 0.14653126895427704)",1,1,2.4882354736328125,2.368988037109375,Fixation,POINT (0.6843510270118713 0.1455769911408424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675580657,20189972005,1,1,"(0.6793444156646729, 0.15255649387836456)","(0.689274251461029, 0.14421816170215607)",1,1,2.4961395263671875,2.310760498046875,Fixation,POINT (0.684309333562851 0.1483873277902603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675588991,20189980339,1,1,"(0.6843652129173279, 0.1623794436454773)","(0.6861293911933899, 0.14018747210502625)",1,1,2.495330810546875,2.328643798828125,Fixation,POINT (0.6852473020553589 0.1512834578752518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675597324,20189988672,1,1,"(0.6802908182144165, 0.16721200942993164)","(0.6803147196769714, 0.15337002277374268)",1,1,2.4714813232421875,2.3296356201171875,Fixation,POINT (0.680302768945694 0.1602910161018372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675605657,20189997005,1,1,"(0.6730801463127136, 0.16454757750034332)","(0.691982626914978, 0.1490183025598526)",1,1,2.443878173828125,2.33856201171875,Fixation,POINT (0.6825313866138458 0.156782940030098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675613991,20190005339,1,1,"(0.6803394556045532, 0.16762077808380127)","(0.6876736283302307, 0.14889797568321228)",1,1,2.4857940673828125,2.310760498046875,Fixation,POINT (0.684006541967392 0.1582593768835068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675622324,20190013672,1,1,"(0.682022750377655, 0.15445053577423096)","(0.6821763515472412, 0.14966580271720886)",1,1,2.48577880859375,2.297271728515625,Fixation,POINT (0.6820995509624481 0.1520581692457199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675630658,20190022005,1,1,"(0.6822975277900696, 0.16162697970867157)","(0.6838957071304321, 0.14829044044017792)",1,1,2.4820556640625,2.315399169921875,Fixation,POINT (0.6830966174602509 0.1549587100744247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675638992,20190030339,1,1,"(0.6714301705360413, 0.16607950627803802)","(0.68675696849823, 0.1377452313899994)",1,1,2.4931640625,2.3475494384765625,Fixation,POINT (0.6790935695171356 0.1519123688340187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675647325,20190038672,1,1,"(0.6816896796226501, 0.17326274514198303)","(0.6787235140800476, 0.15143607556819916)",1,1,2.45941162109375,2.305038452148437,Fixation,POINT (0.6802065968513489 0.1623494103550911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675655658,20190047005,1,1,"(0.6811937093734741, 0.1603303700685501)","(0.6821998953819275, 0.15124928951263428)",1,1,2.457260131835937,2.322357177734375,Fixation,POINT (0.6816968023777008 0.1557898297905922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675663992,20190055339,1,1,"(0.6739625930786133, 0.16950343549251556)","(0.6812784671783447, 0.14504662156105042)",1,1,2.471893310546875,2.314788818359375,Fixation,POINT (0.677620530128479 0.157275028526783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675672325,20190063672,1,1,"(0.6835777759552002, 0.15244179964065552)","(0.6827632188796997, 0.14081072807312012)",1,1,2.471542358398437,2.311309814453125,Fixation,POINT (0.68317049741745 0.1466262638568878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675680658,20190072005,1,1,"(0.6784558296203613, 0.15258227288722992)","(0.6839609742164612, 0.1371118128299713)",1,1,2.4550323486328125,2.2988433837890625,Fixation,POINT (0.6812084019184113 0.1448470428586006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675688992,20190080339,1,1,"(0.6796651482582092, 0.1833328902721405)","(0.678455650806427, 0.14263471961021423)",1,1,2.462982177734375,2.322174072265625,Fixation,POINT (0.6790603995323181 0.1629838049411774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675697329,20190088676,1,1,"(0.6785812377929688, 0.17533157765865326)","(0.6882038712501526, 0.14429707825183868)",1,1,2.4822235107421875,2.312286376953125,Fixation,POINT (0.6833925545215607 0.159814327955246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675705662,20190097009,1,1,"(0.6768518686294556, 0.15102948248386383)","(0.679139256477356, 0.15545371174812317)",1,1,2.470443725585937,2.315048217773437,Fixation,POINT (0.6779955625534058 0.1532415971159935),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675713996,20190105343,1,1,"(0.6773457527160645, 0.15031927824020386)","(0.6897314786911011, 0.15048004686832428)",1,1,2.4431304931640625,2.33453369140625,Fixation,POINT (0.6835386157035828 0.1503996625542641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211675813995,20190205342,1,1,"(0.13048073649406433, 0.11793573945760727)","(0.14912594854831696, 0.09530434757471085)",1,1,2.3771514892578125,2.401947021484375,Fixation,POINT (0.1398033425211906 0.1066200435161591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675822329,20190213676,1,1,"(0.12336116284132004, 0.11460184305906296)","(0.14545902609825134, 0.1064528301358223)",1,1,2.35980224609375,2.37640380859375,Fixation,POINT (0.1344100944697857 0.1105273365974426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675830669,20190222016,1,1,"(0.12302183359861374, 0.13438370823860168)","(0.14682579040527344, 0.08966891467571259)",1,1,2.331756591796875,2.3720855712890625,Fixation,POINT (0.1349238120019436 0.1120263114571571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675839002,20190230349,1,1,"(0.12291691452264786, 0.12348058819770813)","(0.14041124284267426, 0.09700389206409454)",1,1,2.340194702148437,2.3856353759765625,Fixation,POINT (0.1316640786826611 0.1102422401309013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675847336,20190238683,1,1,"(0.12643304467201233, 0.10789541155099869)","(0.14627371728420258, 0.07706514745950699)",1,1,2.3619384765625,2.381088256835937,Fixation,POINT (0.1363533809781074 0.0924802795052528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675855669,20190247016,1,1,"(0.12796014547348022, 0.12328696250915527)","(0.13717788457870483, 0.08154630661010742)",1,1,2.3397674560546875,2.370346069335937,Fixation,POINT (0.1325690150260925 0.1024166345596314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675864002,20190255349,1,1,"(0.13705766201019287, 0.11990512907505035)","(0.14165855944156647, 0.09763632714748383)",1,1,2.3455047607421875,2.3737945556640625,Fixation,POINT (0.1393581107258797 0.1087707281112671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675872336,20190263683,1,1,"(0.12231642752885818, 0.12166967988014221)","(0.14551523327827454, 0.09598036110401154)",1,1,2.3332672119140625,2.370330810546875,Fixation,POINT (0.1339158304035664 0.1088250204920769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675880669,20190272016,1,1,"(0.12748579680919647, 0.11388400942087173)","(0.14006462693214417, 0.10187029093503952)",1,1,2.3511505126953125,2.3665924072265625,Fixation,POINT (0.1337752118706703 0.1078771501779556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675889002,20190280349,1,1,"(0.12924902141094208, 0.13108476996421814)","(0.1484110802412033, 0.09108749777078629)",1,1,2.336944580078125,2.378158569335937,Fixation,POINT (0.1388300508260727 0.1110861338675022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675897337,20190288683,1,1,"(0.12463145703077316, 0.11872943490743637)","(0.1372399479150772, 0.08263450860977173)",1,1,2.3196563720703125,2.350204467773437,Fixation,POINT (0.1309357024729252 0.100681971758604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675905670,20190297016,1,1,"(0.131022110581398, 0.1144823282957077)","(0.14062689244747162, 0.07476314157247543)",1,1,2.355331420898437,2.352035522460937,Fixation,POINT (0.1358245015144348 0.0946227349340916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675913995,20190305341,1,1,"(0.13182049989700317, 0.12287816405296326)","(0.14582213759422302, 0.0903858095407486)",1,1,2.3302154541015625,2.347152709960937,Fixation,POINT (0.1388213187456131 0.1066319867968559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675922328,20190313674,1,1,"(0.1302059292793274, 0.11847593635320663)","(0.13891389966011047, 0.08107949048280716)",1,1,2.315032958984375,2.3590850830078125,Fixation,POINT (0.1345599144697189 0.0997777134180069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675930662,20190322008,1,1,"(0.12613926827907562, 0.13322432339191437)","(0.14403648674488068, 0.07748358696699142)",1,1,2.3362579345703125,2.360092163085937,Fixation,POINT (0.1350878775119782 0.1053539551794529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675938995,20190330341,1,1,"(0.12874819338321686, 0.11338777840137482)","(0.1463899314403534, 0.09106159210205078)",1,1,2.3350830078125,2.3465118408203125,Fixation,POINT (0.1375690624117851 0.1022246852517128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675947328,20190338674,1,1,"(0.1307479441165924, 0.13198785483837128)","(0.1328597217798233, 0.08632855117321014)",1,1,2.31744384765625,2.3577423095703125,Fixation,POINT (0.1318038329482079 0.1091582030057907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675955661,20190347007,1,1,"(0.1261415034532547, 0.12841755151748657)","(0.13839185237884521, 0.07596983760595322)",1,1,2.3178863525390625,2.341903686523437,Fixation,POINT (0.13226667791605 0.1021936945617199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675964000,20190355346,1,1,"(0.12220384180545807, 0.14383924007415771)","(0.14353971183300018, 0.09819730371236801)",1,1,2.345001220703125,2.351058959960937,Fixation,POINT (0.1328717768192291 0.1210182718932629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675972333,20190363679,1,1,"(0.12744520604610443, 0.12129946798086166)","(0.14373630285263062, 0.07797189801931381)",1,1,2.3556671142578125,2.362548828125,Fixation,POINT (0.1355907544493675 0.0996356830000877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,go,14477536,1211675997333,20190388679,1,1,"(0.15449564158916473, 0.06121109053492546)","(0.16034609079360962, 0.021416442468762398)",1,1,2.355438232421875,2.361480712890625,Fixation,POINT (0.1574208661913872 0.0413137665018439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,go,14477536,1211676005668,20190397014,1,1,"(0.15062908828258514, 0.06254411488771439)","(0.16581197082996368, 0.02235395275056362)",1,1,2.3457489013671875,2.346527099609375,Fixation,POINT (0.1582205295562744 0.042449033819139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
