,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testValidateSeparationCount.0,try.0,LinearDimension.0,validateSeparationCount.0,0.0,fail.0,catch.0,IllegalArgumentException.0,ex.0,// ok.200,try.1,LinearDimension.1,validateSeparationCount.1,-.0,2.0,fail.1,catch.1,IllegalArgumentException.1,ex.1,// ok.201,LinearDimension.2,validateSeparationCount.2,1.0,LinearDimension.3,validateSeparationCount.3,2988.0,code,participant_summary
0,136,testValidateSeparationCount,26285656,1212208459851,20722849036,1,1,"(0.055861156433820724, 0.3259664475917816)","(0.0727958008646965, 0.29832717776298523)",1,1,2.473236083984375,2.4145660400390625,Fixation,POINT (0.0643284786492586 0.3121468126773834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208468184,20722857369,1,1,"(0.059608668088912964, 0.3235780596733093)","(0.07988807559013367, 0.3071375787258148)",1,1,2.4669342041015625,2.3983612060546875,Fixation,POINT (0.0697483718395233 0.3153578191995621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208476518,20722865703,1,1,"(0.05186327174305916, 0.31754225492477417)","(0.08138060569763184, 0.30818095803260803)",1,1,2.4639434814453125,2.428375244140625,Fixation,POINT (0.0666219387203455 0.3128616064786911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208484851,20722874036,1,1,"(0.060027871280908585, 0.3186444044113159)","(0.07430081069469452, 0.3055787980556488)",1,1,2.4626617431640625,2.4257965087890625,Fixation,POINT (0.0671643409878016 0.3121116012334824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208493184,20722882369,1,1,"(0.056697458028793335, 0.3143382668495178)","(0.0697016641497612, 0.3038192093372345)",1,1,2.478240966796875,2.3926239013671875,Fixation,POINT (0.0631995610892773 0.3090787380933762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208501518,20722890703,1,1,"(0.06217043474316597, 0.31949564814567566)","(0.0691307857632637, 0.3044518530368805)",1,1,2.4652862548828125,2.4198455810546875,Fixation,POINT (0.0656506102532148 0.3119737505912781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208509851,20722899036,1,1,"(0.05793393403291702, 0.3186372220516205)","(0.06961314380168915, 0.31286630034446716)",1,1,2.4707794189453125,2.4215087890625,Fixation,POINT (0.0637735389173031 0.3157517611980438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208518184,20722907369,1,1,"(0.05671864375472069, 0.3202992081642151)","(0.06819091737270355, 0.3032424747943878)",1,1,2.4735107421875,2.40313720703125,Fixation,POINT (0.0624547805637121 0.3117708414793014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208526521,20722915706,1,1,"(0.057054080069065094, 0.33442822098731995)","(0.0770941823720932, 0.29605841636657715)",1,1,2.4569854736328125,2.4021148681640625,Fixation,POINT (0.0670741312205792 0.3152433186769486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208534854,20722924039,1,1,"(0.05320173129439354, 0.3392031788825989)","(0.0756852775812149, 0.2897591292858124)",1,1,2.45819091796875,2.410140991210937,Fixation,POINT (0.0644435044378042 0.3144811540842056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208543187,20722932372,1,1,"(0.05582696944475174, 0.334820419549942)","(0.07972253859043121, 0.3012343645095825)",1,1,2.4578094482421875,2.42193603515625,Fixation,POINT (0.0677747540175915 0.3180273920297623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208551522,20722940706,1,1,"(0.05729612335562706, 0.31813278794288635)","(0.08313904702663422, 0.30462485551834106)",1,1,2.465240478515625,2.40350341796875,Fixation,POINT (0.0702175851911306 0.3113788217306137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208559855,20722949039,1,1,"(0.055263642221689224, 0.32161420583724976)","(0.08230427652597427, 0.3032780885696411)",1,1,2.4620361328125,2.4098663330078125,Fixation,POINT (0.0687839593738318 0.3124461472034454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208568188,20722957372,1,1,"(0.0568985678255558, 0.3262348473072052)","(0.07966070622205734, 0.3046066462993622)",1,1,2.443389892578125,2.407699584960937,Fixation,POINT (0.0682796370238066 0.3154207468032837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208576522,20722965706,1,1,"(0.059400465339422226, 0.33522143959999084)","(0.07792273163795471, 0.3051038682460785)",1,1,2.4807281494140625,2.4021759033203125,Fixation,POINT (0.0686615984886885 0.3201626539230347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208584855,20722974039,1,1,"(0.060869015753269196, 0.3333744406700134)","(0.07775010168552399, 0.3040235638618469)",1,1,2.454071044921875,2.4188690185546875,Fixation,POINT (0.0693095587193966 0.3186990022659302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208593188,20722982372,1,1,"(0.06398601084947586, 0.33343732357025146)","(0.07473733276128769, 0.2979680001735687)",1,1,2.4532012939453125,2.40460205078125,Fixation,POINT (0.0693616718053818 0.3157026618719101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208601522,20722990706,1,1,"(0.06157248839735985, 0.3303268551826477)","(0.07946363091468811, 0.3016272187232971)",1,1,2.460189819335937,2.41156005859375,Fixation,POINT (0.070518059656024 0.3159770369529724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208609855,20722999039,1,1,"(0.06044044345617294, 0.3388252556324005)","(0.07937917113304138, 0.30517324805259705)",1,1,2.4510040283203125,2.4096221923828125,Fixation,POINT (0.0699098072946072 0.3219992518424988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208618188,20723007372,1,1,"(0.06422450393438339, 0.326503187417984)","(0.0739612802863121, 0.30287766456604004)",1,1,2.454345703125,2.4107208251953125,Fixation,POINT (0.0690928921103478 0.314690425992012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208626522,20723015706,1,1,"(0.06122690439224243, 0.3232543468475342)","(0.07397843152284622, 0.31196677684783936)",1,1,2.474273681640625,2.408294677734375,Fixation,POINT (0.0676026679575443 0.3176105618476868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208634855,20723024039,1,1,"(0.06308433413505554, 0.32425567507743835)","(0.07819437980651855, 0.3071560561656952)",1,1,2.4705963134765625,2.409164428710937,Fixation,POINT (0.070639356970787 0.3157058656215668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208643188,20723032372,1,1,"(0.06321579962968826, 0.3321874141693115)","(0.08223146945238113, 0.2997863292694092)",1,1,2.466094970703125,2.410552978515625,Fixation,POINT (0.0727236345410347 0.3159868717193604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208651522,20723040706,1,1,"(0.05758264288306236, 0.33548611402511597)","(0.08548736572265625, 0.29914623498916626)",1,1,2.476043701171875,2.4163360595703125,Fixation,POINT (0.0715350043028593 0.3173161745071411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208659861,20723049045,1,1,"(0.05662427097558975, 0.3281678557395935)","(0.08334439992904663, 0.31040969491004944)",1,1,2.46185302734375,2.388046264648437,Fixation,POINT (0.0699843354523182 0.3192887753248215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208668194,20723057378,1,1,"(0.06100495159626007, 0.3215407729148865)","(0.07625044882297516, 0.30690404772758484)",1,1,2.4842071533203125,2.40692138671875,Fixation,POINT (0.0686277002096176 0.3142224103212357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208676528,20723065712,1,1,"(0.060948196798563004, 0.3363957107067108)","(0.08234584331512451, 0.3028448224067688)",1,1,2.475448608398437,2.4102020263671875,Fixation,POINT (0.0716470200568438 0.3196202665567398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208684861,20723074045,1,1,"(0.08117615431547165, 0.33814820647239685)","(0.08636283874511719, 0.3262583315372467)",1,1,2.490203857421875,2.428863525390625,Fixation,POINT (0.0837694965302944 0.3322032690048218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208693194,20723082378,1,1,"(0.09420261532068253, 0.3376642167568207)","(0.10481494665145874, 0.3352113366127014)",1,1,2.4971466064453125,2.445404052734375,Fixation,POINT (0.0995087809860706 0.336437776684761),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208701528,20723090712,1,1,"(0.09442107379436493, 0.32938632369041443)","(0.09876376390457153, 0.32912078499794006)",1,1,2.5154266357421875,2.449981689453125,Fixation,POINT (0.0965924188494682 0.3292535543441772),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208709861,20723099045,1,1,"(0.09211447089910507, 0.32806456089019775)","(0.10412876307964325, 0.33004364371299744)",1,1,2.51812744140625,2.432586669921875,Fixation,POINT (0.0981216169893742 0.3290541023015976),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208718194,20723107378,1,1,"(0.09806637465953827, 0.3266620635986328)","(0.1058041900396347, 0.3310239613056183)",1,1,2.5167388916015625,2.4478302001953125,Fixation,POINT (0.1019352823495865 0.3288430124521256),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208726528,20723115712,1,1,"(0.09982931613922119, 0.3229280710220337)","(0.10772679001092911, 0.33750417828559875)",1,1,2.4933624267578125,2.432403564453125,Fixation,POINT (0.1037780530750752 0.3302161246538162),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208734861,20723124045,1,1,"(0.10303007066249847, 0.32749372720718384)","(0.10844556987285614, 0.3293870985507965)",1,1,2.506561279296875,2.450958251953125,Fixation,POINT (0.1057378202676773 0.3284404128789902),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208743194,20723132378,1,1,"(0.1000719889998436, 0.33031925559043884)","(0.1133715957403183, 0.3360852301120758)",1,1,2.5194244384765625,2.4208984375,Fixation,POINT (0.106721792370081 0.3332022428512573),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208751528,20723140712,1,1,"(0.09770435839891434, 0.3288249373435974)","(0.10959623754024506, 0.32288095355033875)",1,1,2.5468292236328125,2.433197021484375,Fixation,POINT (0.1036502979695797 0.3258529454469681),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208759861,20723149045,1,1,"(0.09385547041893005, 0.32673248648643494)","(0.1110328808426857, 0.32780298590660095)",1,1,2.486083984375,2.4546051025390625,Fixation,POINT (0.1024441756308079 0.3272677361965179),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208768194,20723157378,1,1,"(0.0930119976401329, 0.34087100625038147)","(0.10641464591026306, 0.3280271589756012)",1,1,2.499114990234375,2.438079833984375,Fixation,POINT (0.099713321775198 0.3344490826129913),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208776529,20723165712,1,1,"(0.09297581762075424, 0.34472936391830444)","(0.10385141521692276, 0.33482736349105835)",1,1,2.5274658203125,2.457550048828125,Fixation,POINT (0.0984136164188385 0.3397783637046814),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208784862,20723174045,1,1,"(0.0898216962814331, 0.3382151126861572)","(0.10391756892204285, 0.33801043033599854)",1,1,2.5309600830078125,2.4600372314453125,Fixation,POINT (0.096869632601738 0.3381127715110779),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208793199,20723182382,1,1,"(0.09567052870988846, 0.3301737308502197)","(0.1035991907119751, 0.3222876489162445)",1,1,2.5245513916015625,2.4477081298828125,Fixation,POINT (0.0996348597109318 0.3262306898832321),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208801532,20723190715,1,1,"(0.09191352874040604, 0.32496199011802673)","(0.1032101958990097, 0.3181746304035187)",1,1,2.5146942138671875,2.46923828125,Fixation,POINT (0.0975618623197079 0.3215683102607727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208809866,20723199049,1,1,"(0.09144403040409088, 0.3375548720359802)","(0.10472045838832855, 0.32930639386177063)",1,1,2.5026092529296875,2.442001342773437,Fixation,POINT (0.0980822443962097 0.3334306329488754),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208818199,20723207382,1,1,"(0.08818288147449493, 0.34639692306518555)","(0.1078401580452919, 0.3364042639732361)",1,1,2.525970458984375,2.4601287841796875,Fixation,POINT (0.0980115197598934 0.3414005935192108),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208826533,20723215716,1,1,"(0.09530516713857651, 0.34062716364860535)","(0.10792060941457748, 0.3368505835533142)",1,1,2.51971435546875,2.4556121826171875,Fixation,POINT (0.101612888276577 0.3387388736009598),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208834866,20723224049,1,1,"(0.09634194523096085, 0.3404886722564697)","(0.1109197661280632, 0.3345504701137543)",1,1,2.5432586669921875,2.4459228515625,Fixation,POINT (0.103630855679512 0.337519571185112),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208843199,20723232382,1,1,"(0.09515325725078583, 0.3462335765361786)","(0.1118704155087471, 0.33102938532829285)",1,1,2.5203094482421875,2.44940185546875,Fixation,POINT (0.1035118363797665 0.3386314809322357),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208851532,20723240715,1,1,"(0.09777048230171204, 0.3410519063472748)","(0.1102183386683464, 0.33252769708633423)",1,1,2.531478881835937,2.448348999023437,Fixation,POINT (0.1039944104850292 0.3367898017168045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208859866,20723249049,1,1,"(0.09863238036632538, 0.3369549810886383)","(0.11209199577569962, 0.32960009574890137)",1,1,2.5296173095703125,2.4723663330078125,Fixation,POINT (0.1053621880710125 0.3332775384187698),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208868199,20723257382,1,1,"(0.0984068289399147, 0.3510514497756958)","(0.11178578436374664, 0.33048343658447266)",1,1,2.5206451416015625,2.432479858398437,Fixation,POINT (0.1050963066518307 0.3407674431800842),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208876532,20723265715,1,1,"(0.09475665539503098, 0.3420155346393585)","(0.10790997743606567, 0.32068347930908203)",1,1,2.5190582275390625,2.439453125,Fixation,POINT (0.1013333164155483 0.3313495069742203),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208884866,20723274049,1,1,"(0.09823082387447357, 0.3328198492527008)","(0.1111702024936676, 0.3203008472919464)",1,1,2.512542724609375,2.462921142578125,Fixation,POINT (0.1047005131840706 0.3265603482723236),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208893199,20723282382,1,1,"(0.10298274457454681, 0.34039297699928284)","(0.10506252199411392, 0.3308051526546478)",1,1,2.53936767578125,2.447250366210937,Fixation,POINT (0.1040226332843304 0.3355990648269653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208901532,20723290715,1,1,"(0.10189073532819748, 0.329436331987381)","(0.1068224087357521, 0.3301672041416168)",1,1,2.525390625,2.46661376953125,Fixation,POINT (0.1043565720319748 0.3298017680644989),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208909866,20723299049,1,1,"(0.10123015195131302, 0.3256780505180359)","(0.10350184887647629, 0.33261924982070923)",1,1,2.5321502685546875,2.459991455078125,Fixation,POINT (0.1023660004138946 0.3291486501693726),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208918199,20723307382,1,1,"(0.1010655015707016, 0.3354949653148651)","(0.10887563973665237, 0.3267728090286255)",1,1,2.51483154296875,2.4653472900390625,Fixation,POINT (0.104970570653677 0.3311338871717453),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208926537,20723315720,1,1,"(0.09787178039550781, 0.3324936628341675)","(0.10540945827960968, 0.3354719579219818)",1,1,2.5421142578125,2.4492645263671875,Fixation,POINT (0.1016406193375588 0.3339828103780746),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208934871,20723324054,1,1,"(0.10112511366605759, 0.3340892195701599)","(0.10867968946695328, 0.33199265599250793)",1,1,2.512237548828125,2.452423095703125,Fixation,POINT (0.1049024015665054 0.3330409377813339),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208943204,20723332387,1,1,"(0.09638189524412155, 0.33697938919067383)","(0.10955389589071274, 0.3328540325164795)",1,1,2.514434814453125,2.4447174072265625,Fixation,POINT (0.1029678955674171 0.3349167108535767),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208951538,20723340720,1,1,"(0.09343240410089493, 0.32420942187309265)","(0.11096000671386719, 0.3345046937465668)",1,1,2.5087890625,2.443328857421875,Fixation,POINT (0.1021962054073811 0.3293570578098297),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208959872,20723349054,1,1,"(0.09404288977384567, 0.331409752368927)","(0.11090350896120071, 0.3356083929538727)",1,1,2.5380859375,2.4606170654296875,Fixation,POINT (0.1024731993675232 0.3335090726613998),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208968205,20723357387,1,1,"(0.09610529243946075, 0.331163614988327)","(0.11034554243087769, 0.33211037516593933)",1,1,2.5273895263671875,2.4534454345703125,Fixation,POINT (0.1032254174351692 0.3316369950771332),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208976538,20723365720,1,1,"(0.09230105578899384, 0.3368084728717804)","(0.11239659041166306, 0.3259003758430481)",1,1,2.5322265625,2.44927978515625,Fixation,POINT (0.1023488231003284 0.3313544243574142),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208984872,20723374054,1,1,"(0.0989905595779419, 0.34072744846343994)","(0.10888509452342987, 0.3223392367362976)",1,1,2.526702880859375,2.4604949951171875,Fixation,POINT (0.1039378270506859 0.3315333425998688),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212208993205,20723382387,1,1,"(0.09578349441289902, 0.34543541073799133)","(0.11391215026378632, 0.32872480154037476)",1,1,2.5104522705078125,2.4384765625,Fixation,POINT (0.1048478223383427 0.337080106139183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testValidateSeparationCount,26285656,1212209026538,20723415720,1,1,"(0.18221436440944672, 0.35333752632141113)","(0.189458429813385, 0.3310436010360718)",1,1,2.540496826171875,2.4816131591796875,Fixation,POINT (0.1858363971114159 0.3421905636787415),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209034872,20723424054,1,1,"(0.18759016692638397, 0.34166115522384644)","(0.19478656351566315, 0.33978328108787537)",1,1,2.5330047607421875,2.491195678710937,Fixation,POINT (0.1911883652210236 0.3407222181558609),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209043205,20723432387,1,1,"(0.1858098804950714, 0.3485269844532013)","(0.18893499672412872, 0.3355690538883209)",1,1,2.553741455078125,2.4680328369140625,Fixation,POINT (0.1873724386096001 0.3420480191707611),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209051542,20723440724,1,1,"(0.184579998254776, 0.3701176345348358)","(0.199198380112648, 0.33799758553504944)",1,1,2.533966064453125,2.4855194091796875,Fixation,POINT (0.191889189183712 0.3540576100349426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209059876,20723449058,1,1,"(0.1889956146478653, 0.37083160877227783)","(0.19082646071910858, 0.3364124000072479)",1,1,2.524993896484375,2.4597320556640625,Fixation,POINT (0.1899110376834869 0.3536220043897629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209068209,20723457391,1,1,"(0.1796303391456604, 0.36930912733078003)","(0.19265137612819672, 0.3428954482078552)",1,1,2.522079467773437,2.4472808837890625,Fixation,POINT (0.1861408576369286 0.3561022877693176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209076542,20723465724,1,1,"(0.18530483543872833, 0.3665063679218292)","(0.192301407456398, 0.34439507126808167)",1,1,2.5267791748046875,2.477767944335937,Fixation,POINT (0.1888031214475632 0.3554507195949554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209084876,20723474058,1,1,"(0.18194833397865295, 0.35476434230804443)","(0.19512104988098145, 0.332883358001709)",1,1,2.5142364501953125,2.4684600830078125,Fixation,POINT (0.1885346919298172 0.3438238501548767),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209093209,20723482391,1,1,"(0.18853701651096344, 0.35735753178596497)","(0.1890098601579666, 0.3435591161251068)",1,1,2.5245361328125,2.481918334960937,Fixation,POINT (0.188773438334465 0.3504583239555359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209101541,20723490723,1,1,"(0.18624423444271088, 0.357369065284729)","(0.1980736255645752, 0.35416972637176514)",1,1,2.531280517578125,2.482421875,Fixation,POINT (0.192158930003643 0.3557693958282471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209109876,20723499057,1,1,"(0.1848999559879303, 0.3572348952293396)","(0.19066965579986572, 0.3514120578765869)",1,1,2.550994873046875,2.478057861328125,Fixation,POINT (0.187784805893898 0.3543234765529633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209118209,20723507390,1,1,"(0.1826181709766388, 0.35090339183807373)","(0.1997312605381012, 0.3395675718784332)",1,1,2.5194854736328125,2.47705078125,Fixation,POINT (0.19117471575737 0.3452354818582535),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209126542,20723515723,1,1,"(0.18228013813495636, 0.3466572165489197)","(0.19026562571525574, 0.33479711413383484)",1,1,2.5489959716796875,2.453887939453125,Fixation,POINT (0.186272881925106 0.3407271653413773),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209134876,20723524057,1,1,"(0.18388690054416656, 0.34457290172576904)","(0.20305952429771423, 0.34578022360801697)",1,1,2.553085327148437,2.4774932861328125,Fixation,POINT (0.1934732124209404 0.345176562666893),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209143209,20723532390,1,1,"(0.1843094527721405, 0.35471275448799133)","(0.18492166697978973, 0.34095799922943115)",1,1,2.5240478515625,2.4693145751953125,Fixation,POINT (0.1846155598759651 0.3478353768587112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209151542,20723540723,1,1,"(0.1810877025127411, 0.3498028814792633)","(0.2013520449399948, 0.3566596806049347)",1,1,2.5098419189453125,2.4844512939453125,Fixation,POINT (0.191219873726368 0.353231281042099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209159876,20723549057,1,1,"(0.18454918265342712, 0.3620724678039551)","(0.18735426664352417, 0.3349824547767639)",1,1,2.513412475585937,2.4779052734375,Fixation,POINT (0.1859517246484756 0.3485274612903595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209168217,20723557398,1,1,"(0.18651729822158813, 0.3532043993473053)","(0.19969028234481812, 0.3424370288848877)",1,1,2.528533935546875,2.4748077392578125,Fixation,POINT (0.1931037902832031 0.3478207141160965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209176542,20723565723,1,1,"(0.1879504770040512, 0.3527887761592865)","(0.18723522126674652, 0.33628422021865845)",1,1,2.5395050048828125,2.4857177734375,Fixation,POINT (0.1875928491353989 0.3445364981889725),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209184880,20723574061,1,1,"(0.1840878427028656, 0.35649827122688293)","(0.19901375472545624, 0.3458452820777893)",1,1,2.534164428710937,2.469024658203125,Fixation,POINT (0.1915507987141609 0.3511717766523361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209193214,20723582395,1,1,"(0.1840953379869461, 0.3625035881996155)","(0.1936027556657791, 0.3479386866092682)",1,1,2.520614624023437,2.4683837890625,Fixation,POINT (0.1888490468263626 0.3552211374044418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209201547,20723590728,1,1,"(0.18452249467372894, 0.35774216055870056)","(0.195269376039505, 0.35080674290657043)",1,1,2.527313232421875,2.4602203369140625,Fixation,POINT (0.189895935356617 0.3542744517326355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testValidateSeparationCount,26285656,1212209209880,20723599061,1,1,"(0.18536175787448883, 0.363892525434494)","(0.19280271232128143, 0.3390233814716339)",1,1,2.5320281982421875,2.458282470703125,Fixation,POINT (0.1890822350978851 0.351457953453064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
