pid,public.0,String.0,getNAGString.0,boolean.0,allNumeric.0,if.0,nags.0,==.0,nan.0,return.0,nan.1,StringBuilder.0,sb.0,=.0,new.0,StringBuilder.1,String.1,suff.0,=.1,nan.2,int.0,count.0,=.2,0.0,for.0,int.1,i.0,=.3,0.1,i.1,<.0,nags.1,length.0,i.2,suff.1,=.4,NAG.0,numberToString.0,nags.2,i.3,allNumeric.1,if.1,suff.2,!=.0,nan.3,if.2,count.1,>.0,0.2,sb.1,append.0,""" "".0",sb.2,append.1,suff.3,return.1,sb.3,toString.0,code,participant_summary
315,0,0.01666649998514913,0.035120107135818604,0.04166849999455735,0.0261921428775947,0,0.025000500012538396,0.016666999998657655,0.02083624998340383,0.02500083333385798,0.025001000016345643,0.031482611106993214,0.020833250004216097,0,0,0.016667750009219162,0,0.025001899991184472,0,0,0,0.016667499992763624,0,0,0,0,0.023333000007551164,0,0,0.03333000000566244,0,0.04000080000259913,0.03518666666544353,0,0.025001250018249266,0.016667000018060207,0.02500275001511909,0.0320852000018931,0.02777822220620389,0,0.016667000018060207,0,0.03888966666030077,0.016671500023221597,0.016667000018060207,0.05833649996202439,0.02685205556271184,0,0,0.03333899998688139,0.02500275001511909,0,0,0.025926333334710863,0.03333049998036586,0,0.02083525000489317,0.03333300002850592,0.4768297934743991,0.35371780555255505
143,0,0.04242654546661387,0.02870502777740411,0.016666999996232335,0.033334000036120415,0,0.025000833326582022,0.016669000004185364,0,0.02222322222789646,0,0.020835625000472646,0.016666999988956377,0,0.016667000018060207,0.043336000008275734,0,0.02500049999798648,0,0.07500499999150634,0,0,0,0,0,0.0333350000049298,0.028333199996268377,0,0,0.016666000010445714,0.016667000018060207,0.01666750000731554,0.016666999988956377,0.016671999997925013,0.022222000009302672,0,0.018751250005152542,0.03333460000576451,0,0,0,0,0.01667099999031052,0,0,0,0.016667000018060207,0,0,0,0.033334499996271916,0,0,0.029166500011342578,0,0,0,0,1.0848905454534388,0.4134557741955148
147,0,0.04643157141150108,0.037193166671958926,0.02301604760300723,0.01666649998514913,0,0.040912636375816706,0.02083399996627122,0,0.023810857141922628,0.026667800033465028,0,0.016668999916873872,0,0,0.025003333323790383,0,0,0,0,0,0,0,0.016667000018060207,0,0.05000000004656613,0.0166669999792551,0,0,0,0,0.016667666650998097,0,0,0,0,0.02500066669502606,0.044873423081858516,0.02857399999629706,0,0.016671999939717352,0,0.025003999937325716,0.02500049996888265,0,0,0.04166975000407547,0,0,0.03333500004373491,0.05000599997583777,0,0,0.016667000018060207,0.038888999998259045,0,0,0.03055716664918388,1.138377833350872,0.32591836956967396
189,0,0.03333649999694899,0.026192571423182796,0.0500060000049416,0.050004999968223274,0,0,0.027382714283053895,0.036233869563464235,0.025001999999706943,0.028205230767175984,0,0,0,0,0,0,0.0361133333305285,0.05000700001255609,0.0333340000215685,0,0.024999499990371987,0,0,0,0,0.016666666653084878,0,0,0,0,0.03333200002089143,0.03472450000117533,0,0,0.024999999994179234,0.031251499996869825,0.027632912281867966,0.0222228333344295,0,0.0416689999983646,0,0,0,0.016667000018060207,0,0.024074222216667194,0.016666000010445714,0,0,0.030882941175471332,0,0,0.020833500013395678,0.02222366664985505,0,0,0.016669000004185364,0.605752406249394,0.23240103225802042
