pid,public.0,void.0,listen.0,throws.0,IOException.0,logMessage.0,"""Server started at "".100",+.0,this.0,getHostname.0,+.1,""":"".0",+.2,this.1,getPort.0,while.0,TRUE.0,Socket.0,socket.0,=.0,serverSocket.0,accept.0,logMessage.1,socket.1,getInetAddress.0,getCanonicalHostName.0,+.3,"""has made a connection !"".101",logMessage.2,"""Creating new listener"".102",ListenThread.0,task.0,=.1,new.0,ListenThread.1,socket.2,this.2,logMessage.3,"""Adding new totemcontrolcomhandler"".103",addHandlers.0,task.1,Thread.0,listener.0,=.2,new.1,Thread.1,task.2,logMessage.4,"""Starting new thread"".104",listener.1,run.0,code,participant_summary
313,0,0,0.02916700000059791,0,0.0305566666793311,0.06667116667570856,0,0,0.038891666670679115,0.025001249989145435,0,0.03333619999466464,0.016666000010445714,0.03148355555216161,0,0,0.024999499990371987,0.055556666678360976,0,0.016666999988956377,0.04027925000021545,0,0.02222366664985505,0.047620857142776786,0.05555766666172227,0.030002600006991998,0.01666200000909157,0,0.03750150000269059,0.016666000010445714,0.03333300002850592,0,0,0,0.033334000036120415,0.016666999988956377,0,0.04444633335030327,0.07916950000071665,0.016667000018060207,0,0.03333366666144381,0.016666000010445714,0,0.016666000010445714,0.033336333329013236,0,0.06666799997037742,0,0.0439411818171555,0,0.6126019433964448,0.46273802631415156
315,0,0,0.041667000026791357,0,0.04444566665915772,0.02500049999798648,0,0,0.016667000018060207,0.03333899995777756,0,0,0,0,0.016666999959852546,0,0.03333300002850592,0.03333799999381881,0.030953571416570673,0,0.03666880001546815,0.04167050000978634,0,0.050002000003587455,0.02778149998630397,0.022222000019003946,0,0,0.016667000018060207,0.041664999997010455,0.04166900002746843,0.016668999975081533,0,0.02500500000314787,0.019231076929897357,0.03333366664204126,0.016665999952238053,0.02500200003851205,0.03333466667552582,0.05555800001214569,0,0,0.016666666669253673,0,0.01666650001425296,0.01666599999104316,0,0.02857157143963767,0.04444533334268878,0.01666649998514913,0.016667000018060207,0.5377989466643581,0.20145755072218785
314,0,0,0.01666799999657087,0.033339999994495884,0.04999849999148864,0,0.016667499992763624,0,0,0.01666500000283122,0,0,0,0,0,0,0.033333999977912754,0,0.016666999988956377,0,0.06579105264053826,0.016666999988956377,0.06667299999389797,0.049999000009847805,0.029488153849692587,0.04166800000530202,0,0,0.03788018181909469,0.023336000001290814,0.0816694000037387,0.05833600000187289,0,0,0.031484555559776105,0.05000699998345226,0,0.03148244444229123,0,0.044447999990855656,0.01666750000731554,0,0,0,0,0,0,0,0,0,0,0.7020474545512998,0.5098033913021461
