pid,public.0,StatusEffect.0,getEffect.0,int.0,lock.0,synchronized.0,m_statuses.0,Iterator.0,i.0,=.0,m_statuses.1,iterator.0,while.0,i.1,hasNext.0,StatusEffect.1,eff.0,=.1,StatusEffect.2,i.2,next.0,if.0,eff.1,==.0,nan.0,||.0,eff.2,isActive.0,continue;.0,if.1,eff.3,getLock.0,==.1,lock.1,return.0,eff.4,return.1,nan.1,code,participant_summary
117,0,0.03235464705400826,0.016666000010445714,0,0,0.09062762498797383,0.030000000004656614,0.016666000010445714,0.01667099999031052,0,0,0,0,0.0333350000049298,0.027778000027562182,0.03095342857497079,0,0,0,0,0,0,0,0,0,0,0.016667000018060207,0,0.02500175000022864,0.016667000018060207,0.02500012500968296,0.0166680000256747,0,0,0,0,0,0,0.6543519807724246,0.6239831250277348
129,0,0.042065095239585,0.03674409089779312,0.02917124998930376,0,0.016666999959852546,0.03947552632062549,0,0,0,0.03333380001131445,0.02500350002082996,0,0,0.032292749998305226,0.0350012999784667,0,0,0.059261444432195276,0,0,0,0.03611233333746592,0.03333499998552725,0,0,0,0,0.053789909098255026,0,0.04028050001943484,0.022222333335472893,0,0,0,0,0,0,0.6672119999993811,0.7558840270267447
313,0,0.03333349998865742,0,0.0833310000016354,0,0.025002499998663552,0,0.016666999988956377,0,0,0.022222666661643114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666499999701045,0,0.016665999981341884,0,0.03889533333131112,0.033334000007016584,0,0,0.37918537500081584,0.2153954615440363
143,0.02777766667228813,0.04642957142953362,0.023149222222855315,0.030955285711180686,0.02592544445198857,0.02941238235507626,0.026516409093429418,0.022436538467165798,0.016667000018060207,0,0.04166799999490779,0,0,0.016667000003508292,0.016666999988956377,0.016666666662786156,0,0,0,0,0,0,0.016667000018060207,0,0,0,0,0,0.03333300002850592,0,0,0,0,0,0,0,0.016666333336615935,0,0.6766137142840307,0.11710978947475699
314,0,0.02500266667144994,0.034723333325625085,0.07222499999140079,0,0.05764062500020373,0.052382678578266804,0.04722308333536299,0.01666700000835893,0,0.03913234782521613,0.02500099999451777,0,0.03333366666144381,0.03872741176233189,0.036906142858372605,0.08333899997523986,0,0.01944500000293677,0.038888833340024576,0,0,0.04166799998347415,0,0.04999999998835847,0.0500000000174623,0.020833250004216097,0.016669999982696027,0.03958512500685174,0,0.016667000018060207,0.019999399996595457,0,0,0,0,0,0,0.6672220317464846,0.3394067272747634
191,0,0.036808583342159786,0.04405014286749065,0,0,0.03194566666691875,0.03166780003812164,0.050007999991066754,0.016667000018060207,0.025000000023283064,0.01666649998514913,0,0,0.01875025001936592,0.037502124992897734,0.01666714285966009,0.025000000023283064,0.025000000023283064,0.02222333336248994,0,0,0.016670000040903687,0,0.02777866666050007,0,0,0.016667000018060207,0,0.02500049996888265,0.016669999924488366,0.03166769997915253,0.02500049991067499,0,0,0.03125025000190362,0,0.025000000023283064,0,0.6161773076728703,0.2071313064455265
