pid,public.0,String.0,getClassNameForLookAndFeel.0,String.1,name.0,if.0,lfNameToLookAndFeel.0,containsKey.0,name.1,UIManager.0,LookAndFeelInfo.0,lookAndFeelInfo.0,=.0,UIManager.1,LookAndFeelInfo.1,lfNameToLookAndFeel.1,get.0,name.2,return.0,lookAndFeelInfo.1,getClassName.0,else.0,return.1,nan.0,code,participant_summary
317,0,0,0.03095399999957798,0.029166999986045994,0.02500125000369735,0,0.02916824996646028,0.016667250005411915,0.016667499992763624,0,0.026191142836718688,0.030560666675834607,0,0,0.02500000000145519,0.03333649996784516,0,0,0,0,0.023334000015165657,0,0,0.016675000020768493,0.3123520961565261,0.1070961276591914
314,0,0.03666789999988396,0.055335459995549174,0,0,0,0.024358692310320642,0,0,0,0.03333528571030391,0.04166799999802606,0,0,0.07500300000538118,0.050004999997327104,0.016668500000378117,0,0.04999999998835847,0.027778000008159626,0,0,0,0,1.2256897692277562,0.2611212222244056
106,0.016665999981341884,0.03333537499929662,0.041408250003769353,0.050002000003587455,0,0,0.03395274073678862,0.023958749996381812,0,0,0.01666799999657087,0,0,0.050002499995753166,0.04166824999265373,0,0,0,0,0,0,0,0,0,0.343879097221361,0.15833969767338077
147,0,0.04090927273500711,0.027605041677209858,0,0,0,0.04708440001122653,0.02954672727818516,0,0.05694649997167289,0.04074222223264062,0.030209499986085575,0,0.031668000016361476,0.037502499984111634,0,0,0,0.05417299998225644,0,0,0.016669999924488366,0.033333800034597516,0,2.324568812502548,0.33633373585037607
191,0,0.04896018750878284,0.03492204762352187,0.03333999996539205,0,0,0.04333524999092333,0.048612166642366596,0,0,0.019791750019066967,0.022916999994777143,0,0.03333485715224275,0.016667000018060207,0.025000750028993934,0,0.016666000010445714,0.016667000018060207,0,0.03333300002850592,0,0.02777966666811456,0,0.9022856216084816,0.3666816399991512
312,0,0,0.07976464283586081,0.13334399997256696,0,0,0.04545636363962496,0.026666999980807304,0.03333399991970509,0.0666699999710545,0.04333593333916118,0.03788145452695475,0,0.04881249998496579,0.040196999982821155,0,0,0,0,0.03889099997468293,0.02916775000630878,0,0,0.016672999947331846,0.8923960833247596,0.2666690000332892
