pid,private.0,void.0,populateNewList.0,newResources.0,=.0,mergeNewResources.0,SwingUtilities.0,invokeLater.0,new.0,Runnable.0,SuppressWarnings.0,"""synthetic-access"".0",Override.0,public.0,void.1,run.0,newListModel.0,clear.0,for.0,Wrapper.0,wr.0,:.0,newResources.1,newListModel.1,addElement.0,wr.1,code,participant_summary
176,0,0.03333580000326038,0.04027850000420585,0.033332500024698675,0,0.0529774285719863,0.04583424999145791,0.10000233336662252,0.05000149994157255,0.016667000018060207,0.11458824999863282,0,0.09000340006314218,0,0.05000299995299429,0,0.08393135711750281,0.016670000040903687,0,0.06111366670423498,0.06666799999463062,0,0.03166710000950843,0.09583674999885261,0.0400004000402987,0,0.5485515294267851,0.16389533337981751
117,0.037256764713674784,0.056671600008849056,0.04117817647056654,0.04280477271161296,0.016667000018060207,0.056581052623713685,0.06018737037623025,0.03444506666467836,0,0,0.0333379999792669,0,0.06309899998762246,0.06666619998868555,0.03333549996023066,0.037503250016015954,0.06574388890294358,0.033334000007016584,0,0.025004499999340624,0,0,0.016666666662786156,0.008333000005222857,0.06666849998873658,0,0.5464487142855345,0.46835156000452116
182,0,0,0.09833800001069903,0.04762114287586883,0,0.08333749999292195,0.03889033334174504,0,0,0,0.032146428570350896,0.04167049998068251,0.03333375000511296,0.037501499988138676,0.03194483332724,0.022222666632539283,0.029687749989534495,0,0.4250156666773061,0,0,0,0,0,0,0,0.4708508529361365,0.3306945227205605
310,0,0,0,0,0,0.01666666668218871,0.028431529405198115,0.03611183333365867,0,0,0.048151111100903816,0,0.020833499991567805,0,0,0,0.025000499949480098,0,0,0.03333599999314174,0,0,0,0,0,0,0.4362907058778493,0
111,0.04375162499854923,0.0166662500014354,0.04215841176654281,0.02536400000162362,0.03333299999940209,0.05000171428504733,0.03750125000078697,0.16667200000665616,0.0333360000004177,0,0.016667000003508292,0,0.03690814285489198,0.05000237499916693,0.024999500004923902,0.03958324999985052,0.06562675000350282,0.050002111112310864,0.03000199999369215,0.026390666663549684,0.016667000003508292,0.016673000005539507,0,0.08055699999871042,0,0,0.38673761016856956,0.1843807499972172
315,0,0.033331000013276935,0.0381592894754201,0.03333300002850592,0,0.03333470732450667,0.030557166671820193,0.026000439999625088,0.0166664999560453,0.06667299999389797,0.03131457576069586,0.03541849999965052,0.01666557141080765,0,0.03611333334508041,0.016666666662786156,0.026357767441537405,0.03333349994500168,0,0.03148227778243987,0.016665999952238053,0.01666650001425296,0.029632555560157117,0.02916870832753678,0.03541731249060831,0.033334000036120415,0.47827189524292146,0.2590072035353705
147,0,0.02381128569998379,0.04382899999877231,0.04394181818828325,0,0.03611225000349805,0.05833545454185118,0.022219333293226857,0.033334000036120415,0.016671500052325428,0.03214385714714548,0.016666000010445714,0.02381014286740018,0.005556000008558233,0.0166680000256747,0.06111366662662476,0.05952571428913091,0,0,0.03611200002099698,0.029166499967686832,0.016666000010445714,0.016667000018060207,0.040973999993487574,0.06190857141544776,0,0.5734874210504227,0.5955366538658452
191,0,0.06389200000558048,0.03095410715156634,0.041668000019853935,0,0.030834000010509045,0.08958475000690669,0.022224333331299324,0.016671999939717352,0,0.06875300001411233,0.05000300006940961,0.016667599976062774,0.036111000032785036,0.03666880000382662,0.020836999989114702,0.033335571410134435,0.03333333336437742,0.03000059996265918,0.0250011666600282,0.03333300002850592,0,0.04166999994777143,0.01666650001425296,0.050003666624737285,0,0.5331678888889857,0.1421931875156588
