pid,private.0,JMenu.0,getMenuAdministracion.0,if.0,menuAdministracion.0,==.0,nan.0,menuAdministracion.1,=.0,new.0,JMenu.1,menuAdministracion.2,setText.0,Messages.0,getString.0,"""gui.GUI.57"".0",//$NON-NLS-1$.0,menuAdministracion.3,setIcon.0,new.1,ImageIcon.0,"""data/icons/package_system.png"".0",//$NON-NLS-1$.1,menuAdministracion.4,add.0,getMenuItemAdminUsuarios.0,menuAdministracion.5,add.1,getMenuItemAdminResorces.0,return.0,menuAdministracion.6,code,participant_summary
168,0,0.020833250018768013,0.03939563637091355,0,0.0325761818094179,0,0,0.023334599984809756,0,0,0.05277766663736353,0.016667999982018955,0.028333799995016305,0,0,0,0,0,0.00833399998373352,0,0,0,0,0,0,0.04166599997552112,0,0.025000000023283064,0,0.01666650001425296,0.02708600000187289,0.7696381764698719,1.2546774444522777
129,0,0.033334000036120415,0.047741220336628414,0,0.04166800001191653,0.016669000004185364,0.03426022220972098,0.02500077775524308,0.016667000018060207,0.024999500019475818,0.033336333329013236,0.016667000018060207,0.03750050003873184,0.04423215385311498,0.026190857128572782,0,0.05833349999738857,0.025001500005600974,0,0,0.04444611110698639,0,0,0,0,0.02777966666811456,0.02407466665479458,0,0,0,0.024999999965075403,0.9821069090958741,0.24197403571867784
313,0.022222999987813335,0.0333334999983587,0.06111300002279071,0,0.04444620000819365,0.016667000018060207,0,0.03333385714878594,0.016666999988956377,0.03166679999558255,0.05000066666980274,0.04091027271616357,0.052086499988945434,0.05416900001000613,0.033334000036120415,0.03333399998955429,0.024999500019475818,0.04666959999594837,0.016670000011799857,0,0.041664000003947876,0.04285871429601684,0,0.07592855555897889,0.022223666669257607,0.08334199999808334,0,0,0.016669999982696027,0,0.05476300000529071,0.7259066052624563,0.33396381481725257
314,0,0.01666650001425296,0.05000178688911904,0,0.02666806667111814,0,0.03333525000925874,0.025001750007504597,0,0.03333500001463108,0.05000499998762583,0,0.016674999991664663,0.029166999978770036,0.0166659999958938,0.016668000011122786,0,0.016665999981341884,0.07500399998389184,0.016666333346317213,0.05000220000511035,0,0,0.03333199996268377,0,0.039584312502483954,0,0,0.030001000000629573,0,0,1.9843913529458566,0.16931888888708302
139,0.016666999999870313,0,0.044624838709839215,0,0.03070252631617845,0.027780000000348082,0.041666999999506515,0.03958399999964968,0,0.026667000000088592,0.020834500000091793,0.0500000000001819,0.03787999999985914,0.035715857142869414,0.037122727272700023,0.04166700000041601,0,0.0388903333328522,0.022222000000207725,0,0.06212372727267476,0,0,0.027779666666295572,0,0.020370333333428588,0.016668333333048697,0,0,0,0.016666600000462495,1.544253304347797,0.19695753658534823
