pid,public.0,void.0,store.0,String.0,path.0,InputStream.0,stream.0,throws.0,IOException.0,toIgnore.0,add.0,normalizePath.0,path.1,ZipEntry.0,entry.0,=.0,new.0,ZipEntry.1,path.2,zipOutput.0,putNextEntry.0,entry.1,IOUtils.0,copy.0,stream.1,zipOutput.1,zipOutput.2,closeEntry.0,code,participant_summary
176,0.0333329999120906,0.08333800003553431,0.016667000018060207,0.043751999988065414,0.016667000018060207,0.01666666668218871,0,0,0,0.09167162503581494,0,0.03333616668048004,0,0.07308061537332833,0.02500349993351847,0,0,0.06666700006462634,0,0.03833420001901686,0.016666000010445714,0,0.016667000018060207,0,0.03333350003231317,0,0.0583340001758188,0.020834249968174845,0.8615415238309652,0.7083629999309778
317,0,0,0,0,0.044444000018605344,0.02778083336306736,0.02500049996888265,0,0,0.03332899999804795,0.0333360000513494,0.043056458324523796,0.029167500004405156,0.03333233331795782,0.025001750007504597,0,0,0.045834749995265156,0,0.027778000008159626,0.03333342859488247,0.02500350002082996,0.03333300002850592,0.033334333333186805,0.021428857140043483,0.025000250010634772,0.022222333335472893,0.02820507693552197,0.3864722999962396,0.18810314285552263
168,0,0.03333433331378425,0,0,0,0.04166700004134327,0,0.05833799997344613,0,0.033334000036120415,0,0.03333506665270155,0,0.029630333321013797,0.03889366668105746,0.016667000018060207,0.03333599999314174,0.056668199994601307,0,0.03981655556061822,0.02407622222866242,0,0.03472249998594634,0,0.024999499990371987,0,0.02619142856149535,0.02333360000047833,0.5289101666712668,0.05985093939075754
313,0.024999749999551568,0.03000040000770241,0.02500150001287693,0.030557499997181974,0,0.03541893750843883,0,0.01666799999657087,0,0.03823729411198977,0.033334000036120415,0.03558697296948348,0,0.037502249993849546,0.03333299997029826,0,0.0180555833382338,0.02777866666050007,0,0.03426100000150553,0.029487692314432934,0.016666999988956377,0.013334400003077462,0.03333666664548218,0.03333466667390894,0.02777700001024641,0.05833633333289375,0.02222599999125426,0.43235558208769687,0.1365141428555251
314,0,0.05833425000309944,0.033334333333186805,0.03333399999537505,0,0.04583500000444474,0.016663999995216727,0,0,0.056252937496537925,0.022222666661643114,0.03645943749870639,0.04167000000597909,0.022917624995898223,0.032222466661672416,0,0.022222333335472893,0.047622142868931405,0,0.05104418749760953,0.03620862068732847,0.0333346666690583,0.036110833345446736,0.03333457142330839,0.0363667272772132,0.03809657142015307,0,0.0444460000047305,0.618542844445781,0.11212618181227961
106,0.06666900002164766,0,0,0.04666919999872334,0.016666999988956377,0.019444333321492497,0,0,0,0.035416250000707805,0,0.0416683333266216,0.03334100000211038,0,0.01833320000441745,0.033333999977912754,0,0.03333766666279795,0,0.03125174999634813,0.03181872726947239,0,0.031250249994627666,0.02916850001201965,0,0,0,0,0.32730072548991873,0.1433393142793128
139,0,0.058334333333429335,0.04125129999983983,0.04702599999992734,0.027780333333491097,0.047370421052715085,0.02222299999993993,0.046669066666557533,0,0.05690751428571405,0.03369708695651713,0.048586528302003676,0,0.046172675675660614,0.0203713333333629,0.016666999999870313,0.040000200000213225,0.0516684999996869,0,0.060335200000408803,0.06133507999998983,0,0.038335400000141816,0.03666880000018864,0.04722450000069026,0.13333899999997811,0.050642346153836115,0.051193571428614505,0.61826106603755,0.4016183461541144
