pid,public.0,void.0,addRotation.0,Vector3f.0,axis.0,Angle.0,rotation.0,Quaternion.0,q.0,=.0,new.0,Quaternion.1,rotation.1,axis.1,Matrix.0,result.0,=.1,new.1,Matrix.1,4.0,4.1,Matrix.2,quaternion.0,=.2,q.1,getRotationMatrix.0,Matrix.3,multiply.0,matrix.0,q.2,getRotationMatrix.1,result.1,matrix.1,=.3,result.2,code,participant_summary
155,0,0,0,0,0,0,0,0,0,0,0.05000899999868125,0.016666666662786156,0.04166783332281435,0,0.02916824999556411,0.028333399991970508,0.033334000036120415,0.06666699994821101,0.10208750002493616,0,0.029166500011342578,0.0388883333459186,0.025000000023283064,0,0,0,0.06250150004052557,0.05972300001303665,0,0,0.016666999988956377,0,0.07916950003709644,0,0.03333399999731531,0.5488712413754346,0.15000520000467077
182,0.024999500019475818,0.03991284211607356,0.04128909090914848,0.04102769229883471,0.02222333332368483,0.1833409999962896,0,0.05719918183008717,0.03333599999314174,0,0.01666660000337288,0.030557000000650685,0.01666649998514913,0.016670000040903687,0.033334857143927366,0.03333300002850592,0,0.016667000018060207,0,0,0,0,0.016666999959852546,0,0,0,0.06041924998862669,0,0,0,0,0,0,0,0,0.44150335484081676,0.4035234078879799
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029166749998694286,0,0,0,0,0,0,0,0,0,0.4033504000632092,0.05000299999956041
111,0.08000399999727961,0.028572285707923584,0.04848636363881682,0.045831000003090594,0.05666919999348465,0.056251999998494284,0,0.05131800000182059,0.0333319999917876,0,0.03611366666154936,0.032144428575910364,0,0,0.027779999999135423,0,0,0.08056033333317221,0.0678608571449461,0,0,0.05000000000291038,0,0,0,0.024999999996604554,0.02692415384472742,0.09166900000127498,0,0,0,0,0,0,0,1.2406451282060096,0.2857932352952262
311,0.06667199986986816,0.040002199972514065,0.03333419999107719,0.048334599984809754,0.021429857139342597,0.01666660001501441,0,0.035002549999626355,0.01667099993210286,0.016667000018060207,0.02500050002709031,0.033334749983623624,0.0333346666690583,0,0.023335666651837526,0.02666720000561327,0.016666999901644886,0,0.02948823077783275,0,0,0.03750125001533888,0.02569562499896468,0.02666760003194213,0.03333300002850592,0.043940090902403674,0.016667500021867454,0.020002000033855438,0.03958487500494812,0,0.03611274998790274,0,0.03750100001343526,0,0.03333450001082383,0.3484627907001955,0.1993744683472581
191,0,0.027778333344031125,0.03366755999159068,0.029167699988465755,0.030558666680008173,0.027082999993581325,0,0.03083259998820722,0.024999999965075403,0.03333649999694899,0.027777333355819184,0.023810785704491928,0,0,0.054168000002391636,0.0368063333153259,0,0.016666999959852546,0.016666000010445714,0.016666000010445714,0,0.025005999952554703,0.02592911114657505,0,0,0.02847341664407092,0.07708499999716878,0.04444622222541107,0,0,0.03889133331055442,0,0,0,0,0.46717477450717937,0.24445283334353007
189,0,0,0.019444333331193775,0.029630000004544854,0,0.0666670000355225,0,0.05379118181669831,0.016666499999701045,0.024999999994179234,0.027777666662586853,0.029166799996164627,0.035938124998210697,0.03666759998886846,0,0.03333442856092006,0.016666999988956377,0.025001999990005668,0.026112266662918653,0,0,0,0.05287565516934184,0.016666999988956377,0.013333000004058704,0.03356051351560431,0,0.012500249991717283,0.016667000018060207,0,0,0,0,0.033334000036120415,0.03333466666582455,1.08281982222365,0.10227836363694885
312,0,0,0,0.05000549997203052,0.02500049996888265,0,0,0.06111283330634857,0,0.049999000038951635,0.016666000010445714,0.03333462502632756,0.2166800000704825,0.09999999997671694,0,0.03333579997997731,0,0,0.04242581814866175,0,0,0.03333399991970509,0.05139199999393895,0,0.0166680000256747,0.05158904762495132,0,0.016667000018060207,0.0833373333249862,0,0.025000166652413707,0.016667000018060207,0,0,0,0.921703050006181,0.10694945834984537
