pid,protected.0,void.0,createCacheFile.0,Photo.0,photo.0,File.0,photoCacheFile.0,PhotoDimension.0,dimension.0,throws.0,IOException.0,OutputStream.0,photoOS.0,=.0,new.0,BufferedOutputStream.0,new.1,FileOutputStream.0,photoCacheFile.1,PhotoHelper.0,getInstance.0,writeUncachedThumbnail.0,photo.1,photoOS.1,photoOS.2,close.0,code,participant_summary
319,0,0,0,0,0,0,0.055561000015586615,0.0333360000513494,0,0,0,0,0,0,0,0,0,0,0,0,0.0166669999792551,0.04999933329721292,0,0,0,0.016666000010445714,0.16823528124587028,0
182,0.03333450001082383,0.03333999996539205,0.06591209092452614,0.03571542856350009,0.04524014284834266,0.04167349997442216,0.0539240000071004,0.036458250011492055,0,0.016667000018060207,0.030556500006544713,0.06811795652206258,0.03611366666154936,0,0,0.04000199999427423,0.01666650001425296,0.07738585713585573,0.02916925001773052,0.05833725002594292,0.033337000000756234,0,0,0,0.05833400000119582,0,0.7036974237268885,0.15987423683767893
314,0.038889333324429266,0.0833333333042295,0.050002625004708534,0.0333406666565376,0.04629811111307289,0.043334399996092544,0.03611166666087229,0.033332999979999535,0,0.025001000001793727,0.029999599989969282,0,0,0,0,0.016666999988956377,0,0,0,0,0,0,0,0,0,0,1.7834025000005826,0.38445833333147067
147,0,0.023809285684754804,0.03261073913081023,0.03444580000359565,0.030001599946990608,0,0.045001450006384405,0.045833000040147454,0,0,0.04469940909819508,0.026251800003228708,0.033334333333186805,0,0,0.016668999975081533,0,0,0,0.038890916631013774,0,0,0,0,0,0,0.6127743493970371,0.358347874993342
316,0.01666666668218871,0,0.03273932142474223,0.038095999983072816,0.025002999987918884,0.050005000026430935,0.04762064286790389,0.03666760000633076,0,0,0.019446833359931286,0.02777871428961156,0.07878945455674759,0,0,0.02381028570900006,0.016667000018060207,0,0,0.005555666653284182,0.016666000010445714,0,0,0,0,0,0.996705149995978,0.2791777857263306
139,0.05000099999915619,0.020833999999922526,0.08026594736824527,0.042262642857427375,0.016668999999334726,0.046298222221998406,0.03750241666678752,0.026668399999834946,0.0611130000003565,0.04722416666663776,0.01666624999961641,0.048717846154221874,0.06833474999993996,0,0.05416774999957852,0.05370587301608577,0.037180923076728226,0,0,0.06333479999957489,0,0.01666650000061054,0.016666999999870313,0,0,0,1.6146417500001669,0.36643508823571586
