pid,public.0,void.0,visitRetStmt.0,RetStmt.0,stmt.0,Set.0,targets.0,=.0,new.0,LinkedHashSet.0,Iterator.0,iter.0,=.1,stmt.1,sub.0,paths.0,iterator.0,while.0,iter.1,hasNext.0,Block.0,path.0,=.2,Block.1,iter.2,next.0,targets.1,add.0,path.1,1.0,targets.2,addAll.0,stmt.2,catchTargets.0,verifyTargets.0,stmt.3,block.0,targets.3,visitNode.0,stmt.4,code,participant_summary
319,0,0,0,0.03333699994254857,0.029167250031605363,0,0,0,0,0.033332499966491014,0,0,0,0,0.016667000018060207,0,0,0,0,0.016665999894030392,0,0.0166680000256747,0,0.029169000015826896,0.05000399996060878,0,0.025000000023283064,0.05000000004656613,0.025000249996082857,0,0,0.050003500073216856,0.08333499997388572,0.05833349993918091,0,0.033335500047542155,0,0,0,0,0.1921354999681676,0.16667211110082766
315,0,0.049999000038951635,0.03148225926000763,0.024074962968437898,0,0,0.04166690001147799,0,0.021428857148358866,0.039474789469845985,0.03889866666092227,0.043338400009088215,0,0.023333800002001227,0.026852444438393124,0.016666333326914657,0,0,0.050001999945379794,0.050002800021320584,0,0.04166600000462495,0,0,0,0,0.01666799999657087,0.020372111110999767,0.03333800006657839,0.033333999977912754,0.016666000010445714,0.020000133341333517,0,0.04166878571101863,0.03367438775306682,0.0291673750107293,0.02436046153665162,0,0.03541799999948125,0.016667000018060207,0.4752060568187682,0.2015403333332807
133,0,0,0.06742500001564622,0.02916925004683435,0,0,0.05000214288676424,0,0.016666999901644886,0.03690528573601374,0.020835249917581677,0.049999000038951635,0,0,0.030556000031841297,0.04074288891731865,0.04074355551145143,0,0.03888999992826333,0.06923376922853865,0.022222999949008226,0.027777666691690683,0,0.09166699997149408,0,0,0.029169499990530312,0,0,0,0.016667000018060207,0,0,0,0.06500099995173514,0,0.06667299987748265,0,0,0,0.6537604482748128,0.5166863477890097
191,0,0.019445833332914237,0.03145212904670306,0.04777973332287123,0,0,0.041668899974320085,0,0.02500050002709031,0.02882125000663412,0.01666650001425296,0.026852555572986603,0,0.026192285702563822,0.0333353333408013,0.0166669999792551,0.016667000018060207,0.025001500005600974,0.0324085000061637,0.03273978572022835,0.02890737500274554,0.03166780001483858,0.016672000056132674,0.0555570000045312,0.026667599985376,0,0.03484963636252691,0.020833499962463975,0.03333599999960926,0,0.045239285715589564,0.030304000014439225,0.01666650001425296,0.03333485715224275,0.04647605770151131,0.02222300002661844,0.06250250001903623,0,0.02934847827292169,0,0.5309718739497671,0.2615746122366768
